"Variabilidades","Data","EhAutor","Desenvolvedor"
"","2006-12-01","Colaborador",1
"","2007-01-01","Autor",3
"","2007-01-01","Colaborador",1
"","2007-02-01","Autor",2
"","2007-02-01","Colaborador",1
"","2007-03-01","Autor",2
"","2007-03-01","Colaborador",1
"","2007-04-01","Autor",2
"","2007-04-01","Colaborador",1
"","2007-05-01","Autor",1
"","2007-05-01","Colaborador",2
"","2007-06-01","Autor",2
"","2007-06-01","Colaborador",2
"","2007-07-01","Autor",2
"","2007-07-01","Colaborador",1
"","2007-08-01","Autor",2
"","2007-08-01","Colaborador",1
"","2007-09-01","Autor",1
"","2007-09-01","Colaborador",1
"","2007-10-01","Autor",2
"","2007-10-01","Colaborador",2
"","2007-11-01","Autor",5
"","2007-11-01","Colaborador",2
"","2007-12-01","Autor",3
"","2007-12-01","Colaborador",2
"","2008-01-01","Autor",1
"","2008-01-01","Colaborador",2
"","2008-02-01","Autor",2
"","2008-02-01","Colaborador",2
"","2008-03-01","Colaborador",2
"","2008-04-01","Autor",1
"","2008-04-01","Colaborador",2
"","2008-05-01","Autor",3
"","2008-05-01","Colaborador",2
"","2008-06-01","Colaborador",1
"","2008-07-01","Colaborador",1
"","2008-08-01","Colaborador",1
"","2008-09-01","Colaborador",2
"","2008-10-01","Colaborador",2
"","2008-11-01","Autor",3
"","2008-11-01","Colaborador",2
"","2008-12-01","Autor",1
"","2008-12-01","Colaborador",2
"","2009-01-01","Autor",2
"","2009-01-01","Colaborador",2
"","2009-02-01","Autor",1
"","2009-02-01","Colaborador",2
"","2009-03-01","Autor",1
"","2009-03-01","Colaborador",2
"","2009-04-01","Autor",2
"","2009-04-01","Colaborador",2
"","2009-05-01","Colaborador",1
"","2009-06-01","Autor",2
"","2009-06-01","Colaborador",2
"","2009-07-01","Autor",1
"","2009-07-01","Colaborador",2
"","2009-08-01","Colaborador",2
"","2009-09-01","Autor",1
"","2009-09-01","Colaborador",2
"","2009-10-01","Colaborador",1
"","2009-11-01","Autor",3
"","2009-11-01","Colaborador",1
"","2009-12-01","Colaborador",1
"","2010-01-01","Colaborador",1
"","2010-02-01","Autor",1
"","2010-02-01","Colaborador",2
"","2010-03-01","Colaborador",1
"","2010-04-01","Autor",1
"","2010-04-01","Colaborador",2
"","2010-05-01","Colaborador",1
"","2010-06-01","Autor",1
"","2010-06-01","Colaborador",2
"","2010-07-01","Autor",2
"","2010-07-01","Colaborador",1
"","2010-08-01","Autor",1
"","2010-08-01","Colaborador",2
"","2010-09-01","Autor",1
"","2010-09-01","Colaborador",2
"","2010-10-01","Autor",1
"","2010-10-01","Colaborador",1
"","2010-11-01","Colaborador",1
"","2010-12-01","Autor",1
"","2010-12-01","Colaborador",2
"","2011-01-01","Autor",1
"","2011-01-01","Colaborador",2
"","2011-02-01","Autor",2
"","2011-02-01","Colaborador",2
"","2011-03-01","Autor",1
"","2011-03-01","Colaborador",1
"","2011-04-01","Autor",1
"","2011-04-01","Colaborador",2
"","2011-06-01","Colaborador",2
"","2011-07-01","Autor",1
"","2011-07-01","Colaborador",2
"","2011-09-01","Colaborador",1
"","2011-10-01","Colaborador",1
"","2011-11-01","Colaborador",1
"","2011-12-01","Autor",2
"","2011-12-01","Colaborador",1
"","2012-01-01","Colaborador",1
"","2012-03-01","Autor",1
"","2012-03-01","Colaborador",1
"","2012-04-01","Autor",1
"","2012-04-01","Colaborador",1
"","2012-05-01","Colaborador",1
"","2012-06-01","Autor",1
"","2012-06-01","Colaborador",1
"","2012-07-01","Autor",1
"","2012-07-01","Colaborador",1
"","2012-08-01","Autor",1
"","2012-08-01","Colaborador",1
"","2012-09-01","Colaborador",1
"","2012-10-01","Colaborador",1
"","2012-11-01","Colaborador",1
"","2012-12-01","Autor",2
"","2012-12-01","Colaborador",1
"","2013-01-01","Colaborador",1
"","2013-02-01","Colaborador",1
"","2013-03-01","Autor",1
"","2013-03-01","Colaborador",1
"","2013-04-01","Autor",1
"","2013-04-01","Colaborador",1
"","2013-05-01","Autor",1
"","2013-05-01","Colaborador",1
"","2013-07-01","Autor",2
"","2013-07-01","Colaborador",1
"","2013-08-01","Autor",1
"","2013-08-01","Colaborador",2
"","2013-09-01","Colaborador",2
"","2013-10-01","Colaborador",1
"","2013-11-01","Colaborador",1
"","2013-12-01","Colaborador",1
"","2014-01-01","Autor",1
"","2014-01-01","Colaborador",2
"","2014-02-01","Autor",1
"","2014-02-01","Colaborador",1
"","2014-03-01","Colaborador",1
"","2014-04-01","Autor",1
"","2014-04-01","Colaborador",1
"","2014-05-01","Autor",1
"","2014-05-01","Colaborador",1
"","2014-06-01","Autor",1
"","2014-06-01","Colaborador",1
"","2014-07-01","Colaborador",1
"","2014-08-01","Colaborador",1
"","2014-09-01","Colaborador",1
"","2014-10-01","Colaborador",1
"","2014-11-01","Colaborador",1
"","2014-12-01","Colaborador",1
"","2015-01-01","Colaborador",1
"","2015-02-01","Colaborador",1
"","2015-03-01","Autor",1
"","2015-03-01","Colaborador",1
"","2015-04-01","Colaborador",1
"","2015-05-01","Colaborador",1
"","2015-07-01","Autor",1
"","2015-08-01","Colaborador",1
"","2015-09-01","Colaborador",1
"","2015-11-01","Colaborador",1
"","2015-12-01","Colaborador",1
"","2016-01-01","Colaborador",1
"","2016-03-01","Autor",1
"","2016-03-01","Colaborador",1
"","2016-04-01","Colaborador",1
"","2016-06-01","Colaborador",1
"","2016-10-01","Colaborador",1
"","2016-11-01","Autor",1
"","2016-11-01","Colaborador",1
"","2016-12-01","Colaborador",1
"","2017-04-01","Colaborador",1
"","2017-06-01","Colaborador",1
"","2017-07-01","Autor",1
"","2017-07-01","Colaborador",1
"","2017-08-01","Colaborador",1
"","2017-09-01","Colaborador",1
"","2018-05-01","Autor",1
"","2018-06-01","Colaborador",1
"","2018-11-01","Colaborador",1
"","2018-12-01","Colaborador",1
"","2019-01-01","Autor",1
"","2019-01-01","Colaborador",1
"","2019-02-01","Autor",1
"","2019-02-01","Colaborador",1
"","2019-05-01","Colaborador",1
"","2019-07-01","Colaborador",1
"","2019-09-01","Colaborador",1
"","2019-10-01","Autor",1
"","2019-10-01","Colaborador",1
"","2019-11-01","Colaborador",1
"","2019-12-01","Colaborador",1
"","2020-02-01","Colaborador",1
"","2020-03-01","Colaborador",1
"","2020-04-01","Autor",1
"","2020-04-01","Colaborador",1
"","2020-07-01","Autor",1
"","2020-07-01","Colaborador",1
"","2020-08-01","Autor",1
"","2020-08-01","Colaborador",1
"","2020-09-01","Colaborador",1
"__FreeBSD__","2003-05-01","Colaborador",1
"__FreeBSD__","2003-06-01","Colaborador",1
"__FreeBSD__","2003-12-01","Colaborador",1
"__FreeBSD__","2004-06-01","Colaborador",1
"__FreeBSD__","2004-09-01","Colaborador",1
"__GNUC__","2002-10-01","Autor",1
"__GNUC__","2002-11-01","Autor",1
"__linux__","2002-12-01","Autor",1
"__linux__","2002-12-01","Colaborador",1
"__linux__","2003-01-01","Autor",1
"__linux__","2003-01-01","Colaborador",1
"__linux__","2003-07-01","Colaborador",1
"__linux__","2004-06-01","Colaborador",1
"__linux__","2004-09-01","Colaborador",1
"__MINGW32__","2007-11-01","Autor",1
"__MINGW32__","2009-03-01","Autor",1
"_FILE_OFFSET_BITS","2003-07-01","Colaborador",1
"_FILE_OFFSET_BITS","2004-09-01","Colaborador",1
"_GNU_SOURCE","2003-07-01","Colaborador",1
"_GNU_SOURCE","2004-09-01","Colaborador",1
"_LARGEFILE_SOURCE","2003-07-01","Colaborador",1
"_LARGEFILE_SOURCE","2004-09-01","Colaborador",1
"_LARGEFILE64_SOURCE","2003-07-01","Colaborador",1
"_LARGEFILE64_SOURCE","2004-09-01","Colaborador",1
"! (__linux__)","2004-06-01","Colaborador",1
"! (__linux__)","2004-09-01","Colaborador",1
"!( (__linux__)) || ( (__linux__) && ( (USE_HAL)))","2004-06-01","Colaborador",1
"!( (__linux__)) || ( (__linux__) && ( (USE_HAL)))","2004-09-01","Colaborador",1
"(__linux__)","2004-06-01","Colaborador",1
"(__linux__)","2004-09-01","Colaborador",1
"(__linux__) ||  (__FreeBSD__)","2003-07-01","Colaborador",1
"(__linux__) ||  (__FreeBSD__)","2004-06-01","Colaborador",1
"(__linux__) || (__FreeBSD__)","2003-07-01","Colaborador",1
"(__linux__) || (__FreeBSD__)","2004-06-01","Colaborador",1
"(__linux__) || (__FreeBSD__)","2004-07-01","Colaborador",1
"(__linux__) || (__FreeBSD__)","2004-09-01","Colaborador",1
"(__linux)","2003-07-01","Colaborador",1
"(__linux)","2004-09-01","Colaborador",1
"(__OpenBSD__)","2011-12-01","Colaborador",1
"(NP_CLASS_STRUCT_VERSION_CTOR) && (NP_CLASS_STRUCT_VERSION >= NP_CLASS_STRUCT_VERSION_CTOR)","2008-05-01","Autor",1
"(NP_CLASS_STRUCT_VERSION_CTOR) && (NP_CLASS_STRUCT_VERSION >= NP_CLASS_STRUCT_VERSION_CTOR)","2014-04-01","Colaborador",1
"(NP_CLASS_STRUCT_VERSION_ENUM) && (NP_CLASS_STRUCT_VERSION >= NP_CLASS_STRUCT_VERSION_ENUM)","2008-05-01","Autor",1
"(NP_CLASS_STRUCT_VERSION_ENUM) && (NP_CLASS_STRUCT_VERSION >= NP_CLASS_STRUCT_VERSION_ENUM)","2014-04-01","Colaborador",1
"(NPVERS_HAS_NPOBJECT_ENUM) && (NP_VERSION_MINOR >= NPVERS_HAS_NPOBJECT_ENUM)","2008-05-01","Autor",1
"(NPVERS_HAS_NPOBJECT_ENUM) && (NP_VERSION_MINOR >= NPVERS_HAS_NPOBJECT_ENUM)","2014-04-01","Colaborador",1
"(TOTEM_BASIC_PLUGIN)","2008-05-01","Autor",1
"(TOTEM_BASIC_PLUGIN)","2008-10-01","Colaborador",1
"(TOTEM_COMPLEX_PLUGIN) && (HAVE_NSTARRAY_H)","2008-05-01","Autor",1
"(TOTEM_COMPLEX_PLUGIN) && (HAVE_NSTARRAY_H)","2009-11-01","Colaborador",1
"(TOTEM_GMP_PLUGIN)","2008-10-01","Colaborador",1
"(TOTEM_GMP_PLUGIN)","2014-04-01","Colaborador",1
"(TOTEM_MULLY_PLUGIN)","2008-05-01","Autor",1
"(TOTEM_MULLY_PLUGIN)","2014-04-01","Colaborador",1
"(TOTEM_MULLY_PLUGIN) ||  (TOTEM_CONE_PLUGIN)","2010-04-01","Colaborador",1
"(TOTEM_MULLY_PLUGIN) ||  (TOTEM_CONE_PLUGIN)","2014-04-01","Colaborador",1
"(TOTEM_MULLY_PLUGIN) ||  (TOTEM_GMP_PLUGIN)","2006-10-01","Colaborador",1
"(TOTEM_NARROWSPACE_PLUGIN)","2008-10-01","Colaborador",1
"(TOTEM_NARROWSPACE_PLUGIN)","2009-09-01","Colaborador",1
"(TOTEM_NARROWSPACE_PLUGIN)","2014-04-01","Colaborador",1
"(TOTEM_NARROWSPACE_PLUGIN) ||  (TOTEM_BASIC_PLUGIN)","2007-01-01","Colaborador",1
"(TOTEM_NARROWSPACE_PLUGIN) ||  (TOTEM_BASIC_PLUGIN)","2007-08-01","Colaborador",1
"(TOTEM_NARROWSPACE_PLUGIN) ||  (TOTEM_BASIC_PLUGIN)","2007-09-01","Colaborador",1
"(TOTEM_NARROWSPACE_PLUGIN) ||  (TOTEM_BASIC_PLUGIN)","2008-10-01","Colaborador",1
"(TOTEM_NARROWSPACE_PLUGIN) || (TOTEM_GMP_PLUGIN) || (TOTEM_MULLY_PLUGIN)","2007-04-01","Colaborador",1
"DBUS_NAME_FLAG_PROHIBIT_REPLACEMENT","2005-11-01","Colaborador",1
"DBUS_NAME_FLAG_PROHIBIT_REPLACEMENT","2013-03-01","Colaborador",1
"DEBUG","2002-07-01","Autor",1
"DEBUG","2003-04-01","Colaborador",1
"DEBUG","2003-05-01","Colaborador",1
"DEBUG","2003-06-01","Colaborador",1
"DEBUG","2004-02-01","Colaborador",1
"DEBUG_ENCODINGS","2006-06-01","Colaborador",1
"DEBUG_ENCODINGS","2008-06-01","Colaborador",1
"DEBUG_PL_ENABLE","2002-07-01","Autor",1
"DEBUG_PLUGIN","2008-05-01","Autor",1
"DEBUG_PLUGIN","2014-04-01","Colaborador",1
"def G_HAVE_GNUC_VARARGS","2007-01-01","Colaborador",1
"defined (__FreeBSD__)","2004-06-01","Colaborador",1
"defined (__FreeBSD__)","2004-09-01","Colaborador",1
"defined(__CYGWIN__)","2011-12-01","Colaborador",1
"defined(G_HAVE_GNUC_VARARGS)","2007-01-01","Colaborador",1
"defined(G_HAVE_GNUC_VARARGS)","2009-07-01","Autor",1
"defined(G_HAVE_GNUC_VARARGS)","2014-04-01","Colaborador",1
"defined(G_HAVE_GNUC_VARARGS)","2017-07-01","Autor",1
"defined(TOTEM_COMPLEX_PLUGIN)","2008-05-01","Autor",1
"defined(TOTEM_COMPLEX_PLUGIN)","2009-11-01","Colaborador",1
"defined(TOTEM_CONE_PLUGIN)","2007-08-01","Autor",1
"defined(TOTEM_CONE_PLUGIN)","2007-08-01","Colaborador",1
"defined(TOTEM_CONE_PLUGIN)","2008-05-01","Autor",1
"defined(TOTEM_CONE_PLUGIN)","2014-04-01","Colaborador",1
"defined(TOTEM_GMP_PLUGIN)","2008-05-01","Autor",1
"defined(TOTEM_GMP_PLUGIN)","2008-10-01","Colaborador",1
"defined(TOTEM_GMP_PLUGIN)","2009-09-01","Colaborador",1
"defined(TOTEM_GMP_PLUGIN)","2014-04-01","Colaborador",1
"defined(TOTEM_MULLY_PLUGIN)","2006-09-01","Autor",1
"defined(TOTEM_MULLY_PLUGIN)","2006-09-01","Colaborador",1
"defined(TOTEM_MULLY_PLUGIN)","2008-05-01","Autor",1
"defined(TOTEM_MULLY_PLUGIN)","2014-04-01","Colaborador",1
"defined(TOTEM_NARROWSPACE_PLUGIN)","2008-05-01","Autor",1
"defined(TOTEM_NARROWSPACE_PLUGIN)","2014-04-01","Colaborador",1
"defined(TOTEM_VEGAS_PLUGIN)","2011-12-01","Colaborador",1
"defined(TOTEM_VEGAS_PLUGIN)","2014-04-01","Colaborador",1
"EGG_COMPILATION","2005-10-01","Colaborador",1
"EGG_COMPILATION","2006-09-01","Colaborador",1
"ENABLE_MISSING_PLUGIN_INSTALLATION","2007-02-01","Autor",1
"ENABLE_MISSING_PLUGIN_INSTALLATION","2019-09-01","Colaborador",1
"ENABLE_NLS","2003-01-01","Autor",1
"ENABLE_NLS","2003-01-01","Colaborador",1
"ENABLE_NLS","2004-04-01","Autor",1
"ENABLE_NLS","2004-04-01","Colaborador",1
"ENABLE_NLS","2004-06-01","Autor",1
"ENABLE_NLS","2004-06-01","Colaborador",1
"ENABLE_PYTHON","2007-04-01","Colaborador",1
"ENABLE_PYTHON","2008-12-01","Colaborador",1
"ENABLE_PYTHON","2009-01-01","Colaborador",1
"ENABLE_PYTHON","2010-06-01","Colaborador",1
"ENABLE_REMEMBER_INFO","2003-01-01","Autor",1
"ENABLE_REMEMBER_INFO","2004-02-01","Autor",1
"F_TLOCK","2005-08-01","Colaborador",1
"F_TLOCK","2006-01-01","Colaborador",1
"G_HAVE_GNUC_VARARGS","2007-01-01","Colaborador",1
"G_HAVE_ISO_VARARGS","2007-01-01","Colaborador",1
"G_HAVE_ISO_VARARGS","2009-07-01","Autor",1
"G_HAVE_ISO_VARARGS","2014-04-01","Colaborador",1
"G_HAVE_ISO_VARARGS","2017-07-01","Autor",1
"G_OS_UNIX","2009-11-01","Colaborador",1
"G_OS_UNIX","2017-07-01","Autor",1
"G_OS_UNIX","2020-08-01","Colaborador",1
"G_OS_WIN32","2005-08-01","Autor",1
"G_OS_WIN32","2005-08-01","Colaborador",1
"G_OS_WIN32","2006-09-01","Autor",1
"G_OS_WIN32","2006-09-01","Colaborador",1
"GDK_WINDOWING_WAYLAND","2015-08-01","Colaborador",1
"GDK_WINDOWING_X11","2007-01-01","Autor",1
"GDK_WINDOWING_X11","2008-03-01","Colaborador",1
"GDK_WINDOWING_X11","2008-07-01","Colaborador",1
"GDK_WINDOWING_X11","2010-10-01","Colaborador",1
"GDK_WINDOWING_X11","2011-01-01","Colaborador",1
"GDK_WINDOWING_X11","2012-01-01","Colaborador",1
"GDK_WINDOWING_X11","2012-03-01","Colaborador",1
"GDK_WINDOWING_X11","2012-07-01","Colaborador",1
"GDK_WINDOWING_X11","2013-03-01","Colaborador",1
"GDK_WINDOWING_X11","2014-04-01","Colaborador",1
"GDK_WINDOWING_X11","2019-02-01","Colaborador",1
"gettext_noop","2003-01-01","Autor",1
"gettext_noop","2003-01-01","Colaborador",1
"gettext_noop","2003-04-01","Colaborador",1
"gettext_noop","2004-04-01","Autor",1
"gettext_noop","2004-04-01","Colaborador",1
"gettext_noop","2004-06-01","Autor",1
"gettext_noop","2004-06-01","Colaborador",1
"gettext_noop","2004-09-01","Colaborador",1
"gettext_noop","2004-12-01","Colaborador",1
"GNOME_ENABLE_DEBUG","2006-09-01","Colaborador",1
"GNOME_ENABLE_DEBUG","2007-01-01","Colaborador",1
"GNOME_ENABLE_DEBUG","2007-04-01","Colaborador",1
"GNOME_ENABLE_DEBUG","2014-04-01","Colaborador",1
"GST_TAG_IMAGE","2006-01-01","Colaborador",1
"GST_TAG_IMAGE","2006-05-01","Colaborador",1
"HAVE_CONFIG_H","2002-10-01","Autor",1
"HAVE_CONFIG_H","2003-01-01","Autor",1
"HAVE_CONFIG_H","2003-01-01","Colaborador",1
"HAVE_CONFIG_H","2003-05-01","Colaborador",1
"HAVE_CONFIG_H","2004-04-01","Colaborador",1
"HAVE_CONFIG_H","2004-06-01","Colaborador",1
"HAVE_CONFIG_H","2004-09-01","Colaborador",1
"HAVE_CONFIG_H","2004-10-01","Autor",1
"HAVE_CONFIG_H","2004-10-01","Colaborador",1
"HAVE_CONFIG_H","2004-12-01","Colaborador",1
"HAVE_CONFIG_H","2005-01-01","Colaborador",2
"HAVE_CONFIG_H","2005-03-01","Autor",1
"HAVE_CONFIG_H","2005-03-01","Colaborador",1
"HAVE_CONFIG_H","2005-07-01","Autor",1
"HAVE_CONFIG_H","2005-07-01","Colaborador",1
"HAVE_CONFIG_H","2005-08-01","Autor",1
"HAVE_CONFIG_H","2006-09-01","Colaborador",1
"HAVE_CONFIG_H","2006-10-01","Colaborador",1
"HAVE_CONFIG_H","2007-01-01","Autor",1
"HAVE_CONFIG_H","2007-01-01","Colaborador",1
"HAVE_CONFIG_H","2007-03-01","Colaborador",1
"HAVE_CONFIG_H","2007-04-01","Colaborador",1
"HAVE_CONFIG_H","2007-06-01","Autor",1
"HAVE_CONFIG_H","2007-06-01","Colaborador",1
"HAVE_CONFIG_H","2007-07-01","Autor",1
"HAVE_CONFIG_H","2007-09-01","Colaborador",1
"HAVE_CONFIG_H","2007-10-01","Colaborador",1
"HAVE_CONFIG_H","2007-12-01","Autor",1
"HAVE_CONFIG_H","2007-12-01","Colaborador",1
"HAVE_CONFIG_H","2010-06-01","Autor",1
"HAVE_CONFIG_H","2010-06-01","Colaborador",1
"HAVE_CONFIG_H","2011-03-01","Colaborador",1
"HAVE_CONFIG_H","2011-04-01","Colaborador",1
"HAVE_CONFIG_H","2011-06-01","Colaborador",1
"HAVE_CONFIG_H","2014-04-01","Colaborador",1
"HAVE_CONFIG_H","2017-05-01","Colaborador",1
"HAVE_GSTREAMER_010","2005-12-01","Colaborador",1
"HAVE_GSTREAMER_010","2006-10-01","Colaborador",1
"HAVE_GSTREAMER_09","2005-11-01","Colaborador",1
"HAVE_GSTREAMER_09","2005-12-01","Colaborador",1
"HAVE_GTK_ONLY","2004-04-01","Colaborador",1
"HAVE_GTK_ONLY","2004-06-01","Colaborador",1
"HAVE_GTK_ONLY","2004-10-01","Colaborador",2
"HAVE_GTK_ONLY","2004-12-01","Colaborador",1
"HAVE_GTK_ONLY","2005-01-01","Colaborador",2
"HAVE_GTK_ONLY","2005-02-01","Colaborador",1
"HAVE_GTK_ONLY","2005-03-01","Colaborador",1
"HAVE_GTK_ONLY","2005-04-01","Colaborador",1
"HAVE_GTK_ONLY","2005-07-01","Autor",1
"HAVE_GTK_ONLY","2005-08-01","Autor",1
"HAVE_GTK_ONLY","2006-01-01","Colaborador",1
"HAVE_GTK_ONLY","2006-05-01","Colaborador",1
"HAVE_GTK_ONLY","2006-09-01","Colaborador",1
"HAVE_GTK_ONLY","2006-10-01","Colaborador",1
"HAVE_GTK_ONLY","2006-11-01","Colaborador",1
"HAVE_GTK_ONLY","2006-12-01","Colaborador",1
"HAVE_GTK_ONLY","2007-01-01","Colaborador",1
"HAVE_GTK_ONLY","2007-03-01","Colaborador",1
"HAVE_GTK_ONLY","2007-08-01","Colaborador",1
"HAVE_GTK_ONLY","2007-10-01","Colaborador",1
"HAVE_GTK_ONLY","2008-05-01","Colaborador",1
"HAVE_GTK_ONLY","2008-08-01","Colaborador",1
"HAVE_GTK_ONLY","2008-10-01","Colaborador",1
"HAVE_HAL","2006-05-01","Colaborador",1
"HAVE_HAL","2006-10-01","Colaborador",1
"HAVE_HAL","2007-12-01","Colaborador",1
"HAVE_HAL_0_2","2006-05-01","Colaborador",1
"HAVE_HAL_0_2","2006-10-01","Colaborador",1
"HAVE_HAL_0_5","2006-05-01","Colaborador",1
"HAVE_HAL_0_5","2006-08-01","Colaborador",1
"HAVE_HAL_0_5","2006-10-01","Colaborador",1
"HAVE_ICONV","2007-11-01","Autor",1
"HAVE_ICONV","2007-12-01","Autor",1
"HAVE_ICONV","2007-12-01","Colaborador",1
"HAVE_IRMAN","2002-09-01","Autor",1
"HAVE_LIBGDATA_0_7","2010-04-01","Autor",1
"HAVE_LIBGDATA_0_9","2011-06-01","Autor",1
"HAVE_LOCKF","2006-01-01","Colaborador",1
"HAVE_LOCKF","2006-09-01","Colaborador",1
"HAVE_NCB","2005-03-01","Colaborador",1
"HAVE_NVTV","2004-03-01","Colaborador",1
"HAVE_NVTV","2005-01-01","Colaborador",2
"HAVE_NVTV","2005-03-01","Colaborador",1
"HAVE_NVTV","2006-05-01","Colaborador",1
"HAVE_NVTV","2006-11-01","Colaborador",1
"HAVE_NVTV","2008-12-01","Colaborador",1
"HAVE_RANDR","2003-06-01","Colaborador",1
"HAVE_RANDR","2003-08-01","Colaborador",1
"HAVE_RANDR","2004-12-01","Colaborador",1
"HAVE_REMOTE","2002-09-01","Autor",1
"HAVE_REMOTE","2003-10-01","Colaborador",1
"HAVE_RSVG","2003-01-01","Autor",1
"HAVE_RSVG","2003-01-01","Colaborador",1
"HAVE_X86","2003-06-01","Colaborador",1
"HAVE_X86","2004-02-01","Colaborador",1
"HAVE_X86","2004-03-01","Colaborador",1
"HAVE_XFREE","2003-02-01","Colaborador",1
"HAVE_XFREE","2004-01-01","Colaborador",1
"HAVE_XFREE","2007-03-01","Colaborador",1
"HAVE_XFREE","2007-06-01","Colaborador",1
"HAVE_XFREE","2009-12-01","Colaborador",1
"HAVE_XFREE","2012-03-01","Colaborador",1
"HAVE_XINE","2003-04-01","Colaborador",1
"HAVE_XINE_CLOSE","2003-09-01","Colaborador",1
"HAVE_XINE_CLOSE","2004-04-01","Colaborador",1
"HAVE_XSUN","2003-02-01","Colaborador",1
"HAVE_XSUN","2004-01-01","Colaborador",1
"HAVE_XTEST","2002-08-01","Autor",1
"HAVE_XTEST","2002-08-01","Colaborador",1
"HAVE_XTEST","2002-12-01","Autor",1
"HAVE_XTEST","2002-12-01","Colaborador",1
"HAVE_XTEST","2003-04-01","Colaborador",1
"HAVE_XTEST","2005-07-01","Colaborador",1
"HAVE_XTEST","2012-03-01","Colaborador",1
"HAVE_XVIDMODE","2004-12-01","Colaborador",1
"HAVE_XVIDMODE","2008-01-01","Colaborador",1
"HAVE_XVIDMODE","2011-04-01","Colaborador",1
"HIBYTE","2008-05-01","Autor",1
"HIBYTE","2014-04-01","Colaborador",1
"LIBSTDCXX_HACK","2004-04-01","Colaborador",1
"LIBSTDCXX_HACK","2004-09-01","Colaborador",1
"LOBYTE","2008-05-01","Autor",1
"LOBYTE","2014-04-01","Colaborador",1
"LOG","2002-10-01","Autor",1
"LOG","2002-11-01","Autor",1
"NOTPORTED","2006-12-01","Colaborador",1
"pyg_disable_warning_redirections","2007-06-01","Autor",1
"pyg_disable_warning_redirections","2010-06-01","Autor",1
"pyg_disable_warning_redirections","2010-06-01","Colaborador",1
"PYGOBJECT_CAN_MARSHAL_GVALUE","2007-06-01","Autor",1
"PYGOBJECT_CAN_MARSHAL_GVALUE","2010-06-01","Colaborador",1
"SHOW_CALLS","2007-01-01","Colaborador",1
"SHOW_CALLS","2007-02-01","Autor",1
"SHTDN_REASON_FLAG_PLANNED","2008-10-01","Colaborador",1
"SHTDN_REASON_FLAG_PLANNED","2013-03-01","Colaborador",1
"THUMB_DEBUG","2003-03-01","Colaborador",1
"THUMB_DEBUG","2004-07-01","Colaborador",1
"THUMB_DEBUG","2005-02-01","Colaborador",1
"THUMB_DEBUG","2006-09-01","Colaborador",1
"THUMB_DEBUG","2007-02-01","Colaborador",1
"THUMB_DEBUG","2008-06-01","Colaborador",1
"THUMB_DEBUG","2011-04-01","Colaborador",1
