"Desenvolvedor","Data","EhAutor","Variabilidades"
"Glenn Randers-Pehrson","2009-08-01","Colaborador",47
"Glenn Randers-Pehrson","2009-09-01","Colaborador",218
"Glenn Randers-Pehrson","2009-10-01","Autor",58
"Glenn Randers-Pehrson","2009-10-01","Colaborador",199
"Glenn Randers-Pehrson","2009-11-01","Colaborador",15
"Glenn Randers-Pehrson","2009-12-01","Colaborador",4
"Glenn Randers-Pehrson","2010-01-01","Colaborador",46
"Glenn Randers-Pehrson","2010-02-01","Autor",5
"Glenn Randers-Pehrson","2010-02-01","Colaborador",18
"Glenn Randers-Pehrson","2010-03-01","Colaborador",22
"Glenn Randers-Pehrson","2010-04-01","Autor",3
"Glenn Randers-Pehrson","2010-04-01","Colaborador",13
"Glenn Randers-Pehrson","2010-05-01","Colaborador",3
"Glenn Randers-Pehrson","2010-06-01","Colaborador",11
"Glenn Randers-Pehrson","2010-07-01","Autor",1
"Glenn Randers-Pehrson","2010-07-01","Colaborador",31
"Glenn Randers-Pehrson","2010-08-01","Autor",3
"Glenn Randers-Pehrson","2010-08-01","Colaborador",13
"Glenn Randers-Pehrson","2010-09-01","Colaborador",1
"Glenn Randers-Pehrson","2010-10-01","Colaborador",10
"Glenn Randers-Pehrson","2010-11-01","Colaborador",2
"Glenn Randers-Pehrson","2010-12-01","Colaborador",1
"Glenn Randers-Pehrson","2011-01-01","Colaborador",16
"Glenn Randers-Pehrson","2011-02-01","Colaborador",1
"Glenn Randers-Pehrson","2011-03-01","Colaborador",5
"Glenn Randers-Pehrson","2011-04-01","Colaborador",5
"Glenn Randers-Pehrson","2011-05-01","Colaborador",3
"Glenn Randers-Pehrson","2011-06-01","Colaborador",12
"Glenn Randers-Pehrson","2011-07-01","Colaborador",1
"Glenn Randers-Pehrson","2011-08-01","Colaborador",1
"Glenn Randers-Pehrson","2011-09-01","Colaborador",21
"Glenn Randers-Pehrson","2011-10-01","Colaborador",5
"Glenn Randers-Pehrson","2011-11-01","Colaborador",4
"Glenn Randers-Pehrson","2011-12-01","Colaborador",5
"Glenn Randers-Pehrson","2012-01-01","Colaborador",1
"Glenn Randers-Pehrson","2012-02-01","Colaborador",96
"Glenn Randers-Pehrson","2012-03-01","Colaborador",10
"Glenn Randers-Pehrson","2012-04-01","Colaborador",3
"Glenn Randers-Pehrson","2012-05-01","Colaborador",3
"Glenn Randers-Pehrson","2012-06-01","Colaborador",5
"Glenn Randers-Pehrson","2012-07-01","Colaborador",1
"Glenn Randers-Pehrson","2012-08-01","Colaborador",5
"Glenn Randers-Pehrson","2012-09-01","Colaborador",1
"Glenn Randers-Pehrson","2012-10-01","Colaborador",1
"Glenn Randers-Pehrson","2012-11-01","Colaborador",1
"Glenn Randers-Pehrson","2012-12-01","Colaborador",1
"Glenn Randers-Pehrson","2013-01-01","Colaborador",36
"Glenn Randers-Pehrson","2013-02-01","Colaborador",85
"Glenn Randers-Pehrson","2013-03-01","Colaborador",105
"Glenn Randers-Pehrson","2013-04-01","Colaborador",11
"Glenn Randers-Pehrson","2013-05-01","Autor",1
"Glenn Randers-Pehrson","2013-05-01","Colaborador",3
"Glenn Randers-Pehrson","2013-06-01","Colaborador",1
"Glenn Randers-Pehrson","2013-07-01","Colaborador",9
"Glenn Randers-Pehrson","2013-08-01","Colaborador",3
"Glenn Randers-Pehrson","2013-09-01","Colaborador",6
"Glenn Randers-Pehrson","2013-10-01","Colaborador",2
"Glenn Randers-Pehrson","2013-11-01","Colaborador",34
"Glenn Randers-Pehrson","2013-12-01","Colaborador",20
"Glenn Randers-Pehrson","2014-01-01","Colaborador",1
"Glenn Randers-Pehrson","2014-02-01","Colaborador",51
"Glenn Randers-Pehrson","2014-03-01","Colaborador",38
"Glenn Randers-Pehrson","2014-04-01","Colaborador",5
"Glenn Randers-Pehrson","2014-05-01","Colaborador",1
"Glenn Randers-Pehrson","2014-06-01","Colaborador",6
"Glenn Randers-Pehrson","2014-07-01","Colaborador",1
"Glenn Randers-Pehrson","2014-08-01","Colaborador",6
"Glenn Randers-Pehrson","2014-09-01","Autor",2
"Glenn Randers-Pehrson","2014-09-01","Colaborador",8
"Glenn Randers-Pehrson","2014-10-01","Colaborador",12
"Glenn Randers-Pehrson","2014-11-01","Colaborador",9
"Glenn Randers-Pehrson","2014-12-01","Colaborador",3
"Glenn Randers-Pehrson","2015-01-01","Colaborador",10
"Glenn Randers-Pehrson","2015-02-01","Colaborador",8
"Glenn Randers-Pehrson","2015-03-01","Colaborador",28
"Glenn Randers-Pehrson","2015-04-01","Colaborador",1
"Glenn Randers-Pehrson","2015-05-01","Colaborador",5
"Glenn Randers-Pehrson","2015-06-01","Colaborador",11
"Glenn Randers-Pehrson","2015-07-01","Colaborador",19
"Glenn Randers-Pehrson","2015-08-01","Colaborador",2
"Glenn Randers-Pehrson","2015-09-01","Colaborador",1
"Glenn Randers-Pehrson","2015-10-01","Colaborador",2
"Glenn Randers-Pehrson","2015-11-01","Colaborador",17
"Glenn Randers-Pehrson","2015-12-01","Colaborador",15
"Glenn Randers-Pehrson","2016-01-01","Colaborador",13
"Glenn Randers-Pehrson","2016-02-01","Colaborador",2
"Glenn Randers-Pehrson","2016-03-01","Colaborador",1
"Glenn Randers-Pehrson","2016-04-01","Colaborador",3
"Glenn Randers-Pehrson","2016-05-01","Colaborador",16
"Glenn Randers-Pehrson","2016-06-01","Colaborador",6
"Glenn Randers-Pehrson","2016-07-01","Colaborador",2
"Glenn Randers-Pehrson","2016-08-01","Colaborador",36
"Glenn Randers-Pehrson","2016-09-01","Colaborador",6
"Glenn Randers-Pehrson","2016-10-01","Colaborador",6
"Glenn Randers-Pehrson","2016-11-01","Colaborador",1
"Glenn Randers-Pehrson","2016-12-01","Colaborador",4
"Glenn Randers-Pehrson","2017-01-01","Colaborador",2
"Glenn Randers-Pehrson","2017-02-01","Colaborador",1
"Glenn Randers-Pehrson","2017-03-01","Colaborador",13
"Glenn Randers-Pehrson","2017-04-01","Colaborador",1
"Glenn Randers-Pehrson","2017-05-01","Colaborador",1
"Glenn Randers-Pehrson","2017-06-01","Colaborador",1
"Glenn Randers-Pehrson","2017-07-01","Colaborador",6
"Glenn Randers-Pehrson","2017-08-01","Colaborador",5
"Glenn Randers-Pehrson","2017-09-01","Colaborador",3
"Glenn Randers-Pehrson","2017-10-01","Colaborador",3
"Glenn Randers-Pehrson","2017-11-01","Colaborador",1
"Glenn Randers-Pehrson","2018-01-01","Colaborador",1
"Glenn Randers-Pehrson","2018-03-01","Colaborador",1
"Guy Schalnat","1995-07-01","Autor",9
"Guy Schalnat","1995-09-01","Autor",75
"Guy Schalnat","1995-11-01","Autor",2
"Guy Schalnat","1995-12-01","Autor",5
"Guy Schalnat","1996-01-01","Autor",5
"Guy Schalnat","1996-06-01","Autor",7
"John Bowler","2011-11-01","Autor",3
"John Bowler","2011-12-01","Autor",6
"John Bowler","2012-01-01","Autor",1
"John Bowler","2012-02-01","Autor",1
"John Bowler","2012-03-01","Autor",4
"John Bowler","2012-04-01","Autor",1
"John Bowler","2012-08-01","Autor",3
"John Bowler","2012-08-01","Colaborador",1
"John Bowler","2012-09-01","Autor",1
"John Bowler","2012-11-01","Autor",1
"John Bowler","2013-01-01","Autor",1
"John Bowler","2013-02-01","Autor",1
"John Bowler","2013-03-01","Autor",1
"John Bowler","2013-05-01","Autor",5
"John Bowler","2013-06-01","Autor",1
"John Bowler","2013-11-01","Autor",1
"John Bowler","2014-02-01","Autor",1
"John Bowler","2014-12-01","Autor",1
"John Bowler","2015-05-01","Autor",1
"John Bowler","2015-09-01","Autor",16
"John Bowler","2015-11-01","Autor",1
"John Bowler","2016-01-01","Autor",3
"John Bowler","2016-02-01","Autor",1
"John Bowler","2016-04-01","Autor",5
"John Bowler","2016-06-01","Autor",19
"John Bowler","2016-07-01","Autor",1
"John Bowler","2017-02-01","Autor",1
"John Bowler","2017-07-01","Autor",1
"Mandar Sahastrabuddhe","2016-08-01","Autor",9
"Matt Sarett","2016-02-01","Autor",2
"Richard Townsend","2018-01-01","Autor",3
"Vadim Barkov","2017-01-01","Autor",9
"Vadim Barkov","2017-02-01","Autor",3
