"Desenvolvedor","Data","EhAutor","Variabilidades"
"Aj","2009-09-01","Colaborador",4
"Aj","2009-10-01","Autor",1
"Aj","2009-10-01","Colaborador",2
"Aj","2009-12-01","Autor",2
"Aj","2010-02-01","Colaborador",4
"Aj","2010-03-01","Autor",1
"Aj","2010-03-01","Colaborador",3
"Alonbl","2008-03-01","Autor",32
"Alonbl","2008-04-01","Autor",1
"Alonbl","2008-04-01","Colaborador",4
"Alonbl","2009-01-01","Autor",1
"Alonbl","2010-02-01","Autor",3
"Andreas Schwier","2012-08-01","Colaborador",1
"Andreas Schwier","2012-09-01","Colaborador",1
"Andreas Schwier","2012-10-01","Colaborador",2
"Andreas Schwier","2012-11-01","Colaborador",1
"Andreas Schwier","2013-01-01","Colaborador",1
"Andreas Schwier","2013-02-01","Colaborador",1
"Andreas Schwier","2013-04-01","Colaborador",1
"Andreas Schwier","2013-06-01","Colaborador",1
"Andreas Schwier","2013-08-01","Colaborador",1
"Andreas Schwier","2013-10-01","Colaborador",1
"Andreas Schwier","2013-11-01","Colaborador",1
"Andreas Schwier","2013-12-01","Colaborador",1
"Andreas Schwier","2014-01-01","Colaborador",1
"Andreas Schwier","2014-06-01","Colaborador",1
"Andreas Schwier","2014-07-01","Colaborador",1
"Andreas Schwier","2014-09-01","Colaborador",1
"Andreas Schwier","2014-11-01","Colaborador",1
"Andreas Schwier","2015-08-01","Colaborador",1
"Andreas Schwier","2015-09-01","Colaborador",1
"Andreas Schwier","2015-10-01","Colaborador",1
"Andreas Schwier","2015-12-01","Colaborador",1
"Andreas Schwier","2016-02-01","Colaborador",1
"Andreas Schwier","2016-03-01","Colaborador",1
"Andreas Schwier","2016-04-01","Colaborador",1
"Andreas Schwier","2017-06-01","Colaborador",1
"Andreas Schwier","2017-07-01","Colaborador",1
"Andreas Schwier","2018-06-01","Colaborador",1
"Andreas Schwier","2018-08-01","Colaborador",1
"Andreas Schwier","2019-06-01","Colaborador",1
"Andreas Schwier","2019-09-01","Colaborador",1
"Andreas Schwier","2019-12-01","Colaborador",1
"Dengert","2010-09-01","Autor",1
"Doug Engert","2011-12-01","Colaborador",1
"Doug Engert","2012-08-01","Colaborador",1
"Doug Engert","2013-11-01","Colaborador",1
"Doug Engert","2014-11-01","Colaborador",1
"Doug Engert","2015-02-01","Colaborador",1
"Doug Engert","2015-04-01","Autor",1
"Doug Engert","2015-05-01","Colaborador",1
"Doug Engert","2015-09-01","Colaborador",1
"Doug Engert","2015-10-01","Colaborador",1
"Doug Engert","2015-12-01","Colaborador",1
"Doug Engert","2016-01-01","Colaborador",1
"Doug Engert","2016-05-01","Colaborador",1
"Doug Engert","2016-07-01","Colaborador",1
"Doug Engert","2016-08-01","Colaborador",1
"Doug Engert","2018-01-01","Colaborador",1
"Doug Engert","2018-02-01","Colaborador",1
"Doug Engert","2018-03-01","Colaborador",1
"Doug Engert","2018-04-01","Colaborador",1
"Doug Engert","2018-06-01","Colaborador",1
"Doug Engert","2018-08-01","Colaborador",1
"Doug Engert","2018-12-01","Colaborador",1
"Doug Engert","2020-05-01","Colaborador",1
"Doug Engert","2020-09-01","Colaborador",1
"Doug Engert","2020-10-01","Colaborador",1
"Doug Engert","2020-12-01","Colaborador",1
"Ep","2010-08-01","Autor",2
"Ep","2010-08-01","Colaborador",2
"Ep","2010-09-01","Autor",1
"Ep","2010-12-01","Colaborador",1
"Ep","2011-01-01","Colaborador",1
"Fabled","2001-10-01","Colaborador",1
"Fabled","2001-11-01","Colaborador",1
"Fabled","2002-01-01","Colaborador",1
"Fabled","2002-03-01","Autor",1
"Fabled","2002-06-01","Autor",4
"Flc","2010-02-01","Colaborador",4
"Flc","2010-03-01","Colaborador",1
"Flc","2010-07-01","Colaborador",1
"Flc","2010-09-01","Colaborador",2
"Flc","2010-10-01","Colaborador",1
"Frank Morgner","2012-02-01","Colaborador",1
"Frank Morgner","2012-04-01","Colaborador",1
"Frank Morgner","2012-07-01","Colaborador",1
"Frank Morgner","2012-08-01","Colaborador",1
"Frank Morgner","2013-05-01","Colaborador",2
"Frank Morgner","2013-06-01","Colaborador",1
"Frank Morgner","2013-07-01","Colaborador",3
"Frank Morgner","2013-08-01","Colaborador",1
"Frank Morgner","2013-09-01","Colaborador",1
"Frank Morgner","2014-02-01","Colaborador",2
"Frank Morgner","2014-03-01","Colaborador",1
"Frank Morgner","2014-06-01","Colaborador",2
"Frank Morgner","2014-07-01","Colaborador",1
"Frank Morgner","2014-08-01","Colaborador",1
"Frank Morgner","2014-11-01","Colaborador",1
"Frank Morgner","2014-12-01","Colaborador",1
"Frank Morgner","2015-01-01","Colaborador",2
"Frank Morgner","2015-02-01","Colaborador",1
"Frank Morgner","2015-03-01","Colaborador",1
"Frank Morgner","2015-04-01","Colaborador",1
"Frank Morgner","2015-05-01","Colaborador",1
"Frank Morgner","2015-07-01","Colaborador",1
"Frank Morgner","2015-08-01","Colaborador",1
"Frank Morgner","2015-09-01","Colaborador",3
"Frank Morgner","2015-10-01","Colaborador",2
"Frank Morgner","2015-11-01","Colaborador",16
"Frank Morgner","2015-12-01","Colaborador",1
"Frank Morgner","2016-01-01","Autor",2
"Frank Morgner","2016-01-01","Colaborador",1
"Frank Morgner","2016-02-01","Colaborador",2
"Frank Morgner","2016-05-01","Colaborador",1
"Frank Morgner","2016-06-01","Colaborador",1
"Frank Morgner","2016-08-01","Autor",3
"Frank Morgner","2016-08-01","Colaborador",1
"Frank Morgner","2016-09-01","Colaborador",2
"Frank Morgner","2016-10-01","Colaborador",3
"Frank Morgner","2016-11-01","Colaborador",4
"Frank Morgner","2016-12-01","Colaborador",1
"Frank Morgner","2017-01-01","Colaborador",1
"Frank Morgner","2017-02-01","Colaborador",3
"Frank Morgner","2017-03-01","Colaborador",3
"Frank Morgner","2017-04-01","Colaborador",1
"Frank Morgner","2017-05-01","Colaborador",4
"Frank Morgner","2017-06-01","Colaborador",20
"Frank Morgner","2017-07-01","Colaborador",3
"Frank Morgner","2017-08-01","Colaborador",2
"Frank Morgner","2017-09-01","Autor",6
"Frank Morgner","2017-09-01","Colaborador",3
"Frank Morgner","2017-10-01","Colaborador",1
"Frank Morgner","2017-11-01","Autor",5
"Frank Morgner","2017-11-01","Colaborador",9
"Frank Morgner","2017-12-01","Colaborador",1
"Frank Morgner","2018-01-01","Colaborador",5
"Frank Morgner","2018-02-01","Colaborador",1
"Frank Morgner","2018-03-01","Colaborador",1
"Frank Morgner","2018-04-01","Colaborador",2
"Frank Morgner","2018-05-01","Colaborador",1
"Frank Morgner","2018-06-01","Colaborador",2
"Frank Morgner","2018-07-01","Autor",3
"Frank Morgner","2018-07-01","Colaborador",2
"Frank Morgner","2018-08-01","Colaborador",1
"Frank Morgner","2018-09-01","Colaborador",1
"Frank Morgner","2018-10-01","Colaborador",4
"Frank Morgner","2018-11-01","Colaborador",7
"Frank Morgner","2018-12-01","Autor",6
"Frank Morgner","2018-12-01","Colaborador",2
"Frank Morgner","2019-01-01","Colaborador",3
"Frank Morgner","2019-02-01","Autor",1
"Frank Morgner","2019-03-01","Autor",8
"Frank Morgner","2019-03-01","Colaborador",5
"Frank Morgner","2019-04-01","Colaborador",3
"Frank Morgner","2019-05-01","Colaborador",1
"Frank Morgner","2019-06-01","Colaborador",1
"Frank Morgner","2019-07-01","Colaborador",1
"Frank Morgner","2019-08-01","Colaborador",1
"Frank Morgner","2019-09-01","Colaborador",1
"Frank Morgner","2019-10-01","Colaborador",1
"Frank Morgner","2019-11-01","Colaborador",1
"Frank Morgner","2019-12-01","Autor",1
"Frank Morgner","2020-01-01","Autor",4
"Frank Morgner","2020-01-01","Colaborador",2
"Frank Morgner","2020-02-01","Colaborador",1
"Frank Morgner","2020-03-01","Colaborador",1
"Frank Morgner","2020-04-01","Autor",1
"Frank Morgner","2020-05-01","Colaborador",1
"Frank Morgner","2020-06-01","Colaborador",1
"Frank Morgner","2020-07-01","Colaborador",1
"Frank Morgner","2020-09-01","Autor",1
"Frank Morgner","2020-10-01","Autor",1
"Frank Morgner","2020-11-01","Colaborador",1
"German Blanco","2013-06-01","Autor",2
"German Blanco","2013-06-01","Colaborador",6
"German Blanco","2015-05-01","Colaborador",1
"German Blanco","2015-06-01","Colaborador",2
"German Blanco","2015-07-01","Colaborador",1
"German Blanco","2015-11-01","Colaborador",8
"German Blanco","2016-02-01","Colaborador",1
"Gurer","2007-09-01","Autor",1
"Gurer","2007-10-01","Autor",1
"Hamano Tsukasa","2016-06-01","Colaborador",1
"Hamano Tsukasa","2016-07-01","Colaborador",1
"Hamano Tsukasa","2017-02-01","Colaborador",1
"Hamano Tsukasa","2017-03-01","Colaborador",1
"Hamano Tsukasa","2017-04-01","Colaborador",1
"Hamano Tsukasa","2017-07-01","Colaborador",1
"Hamano Tsukasa","2017-08-01","Colaborador",1
"Hannu Honkanen","2015-02-01","Colaborador",1
"Hannu Honkanen","2015-11-01","Colaborador",1
"Hannu Honkanen","2016-03-01","Colaborador",2
"Hannu Honkanen","2016-08-01","Colaborador",2
"Hannu Honkanen","2016-12-01","Colaborador",1
"Hannu Honkanen","2017-04-01","Colaborador",1
"Hannu Honkanen","2017-09-01","Colaborador",1
"Hannu Honkanen","2017-10-01","Colaborador",1
"Hannu Honkanen","2017-11-01","Colaborador",1
"Hannu Honkanen","2018-03-01","Colaborador",1
"Hannu Honkanen","2018-04-01","Colaborador",1
"Hannu Honkanen","2018-05-01","Colaborador",1
"Hannu Honkanen","2018-06-01","Colaborador",1
"Hannu Honkanen","2018-10-01","Colaborador",1
"Hannu Honkanen","2018-11-01","Colaborador",1
"Hannu Honkanen","2019-01-01","Colaborador",1
"Hector Sanjuan","2015-05-01","Autor",1
"Jakub Jelen","2016-10-01","Colaborador",4
"Jakub Jelen","2016-11-01","Colaborador",1
"Jakub Jelen","2017-01-01","Colaborador",1
"Jakub Jelen","2017-04-01","Colaborador",1
"Jakub Jelen","2017-06-01","Colaborador",1
"Jakub Jelen","2017-07-01","Colaborador",1
"Jakub Jelen","2017-11-01","Colaborador",1
"Jakub Jelen","2018-01-01","Colaborador",1
"Jakub Jelen","2018-04-01","Colaborador",1
"Jakub Jelen","2018-05-01","Colaborador",1
"Jakub Jelen","2018-06-01","Colaborador",1
"Jakub Jelen","2018-07-01","Colaborador",1
"Jakub Jelen","2018-08-01","Colaborador",1
"Jakub Jelen","2018-09-01","Colaborador",1
"Jakub Jelen","2018-10-01","Colaborador",1
"Jakub Jelen","2018-11-01","Colaborador",1
"Jakub Jelen","2018-12-01","Colaborador",1
"Jakub Jelen","2019-04-01","Colaborador",1
"Jakub Jelen","2019-05-01","Colaborador",1
"Jakub Jelen","2019-07-01","Colaborador",1
"Jakub Jelen","2019-08-01","Colaborador",3
"Jakub Jelen","2019-09-01","Colaborador",1
"Jakub Jelen","2019-10-01","Colaborador",1
"Jakub Jelen","2019-11-01","Colaborador",1
"Jakub Jelen","2019-12-01","Colaborador",1
"Jakub Jelen","2020-01-01","Colaborador",1
"Jakub Jelen","2020-02-01","Colaborador",1
"Jakub Jelen","2020-03-01","Colaborador",1
"Jakub Jelen","2020-04-01","Colaborador",1
"Jakub Jelen","2020-06-01","Colaborador",1
"Jakub Jelen","2020-07-01","Colaborador",1
"Jakub Jelen","2020-08-01","Colaborador",1
"Jakub Jelen","2020-09-01","Colaborador",1
"Jakub Jelen","2020-10-01","Colaborador",1
"Jakub Jelen","2020-11-01","Colaborador",1
"Jakub Jelen","2020-12-01","Colaborador",1
"Jakuje","2017-02-01","Autor",2
"Jakuje","2018-01-01","Autor",1
"Jakuje","2018-05-01","Autor",2
"Jakuje","2018-10-01","Autor",3
"Jey","2001-10-01","Colaborador",1
"Jey","2001-11-01","Colaborador",7
"Jey","2001-12-01","Autor",3
"Jey","2001-12-01","Colaborador",2
"Jey","2002-01-01","Autor",1
"Jey","2002-01-01","Colaborador",3
"Jey","2002-02-01","Autor",5
"Jey","2002-02-01","Colaborador",6
"Jey","2002-03-01","Colaborador",5
"Jey","2002-04-01","Colaborador",1
"Jey","2002-05-01","Colaborador",1
"Jey","2002-06-01","Autor",1
"Jey","2002-08-01","Colaborador",1
"Jey","2002-12-01","Autor",2
"Jey","2003-04-01","Colaborador",1
"Le Toux Vincent","2015-12-01","Autor",4
"Ludovic Rousseau","2014-10-01","Autor",2
"Ludovic.Rousseau","2006-07-01","Autor",1
"Ludovic.Rousseau","2007-11-01","Autor",1
"Ludovic.Rousseau","2007-12-01","Autor",8
"Ludovic.Rousseau","2008-01-01","Autor",6
"Ludovic.Rousseau","2008-01-01","Colaborador",1
"Ludovic.Rousseau","2008-03-01","Autor",1
"Ludovic.Rousseau","2008-04-01","Colaborador",1
"Ludovic.Rousseau","2008-05-01","Colaborador",1
"Ludovic.Rousseau","2009-05-01","Colaborador",1
"Ludovic.Rousseau","2009-10-01","Colaborador",1
"Ludovic.Rousseau","2010-03-01","Colaborador",1
"Ludovic.Rousseau","2010-04-01","Colaborador",1
"Ludovic.Rousseau","2010-08-01","Colaborador",1
"Ludovic.Rousseau","2010-09-01","Colaborador",1
"Ludovic.Rousseau","2010-12-01","Colaborador",1
"Ludovic.Rousseau","2011-02-01","Autor",1
"Ludovic.Rousseau","2011-03-01","Autor",1
"Maciej S. Szmigiero","2016-08-01","Autor",1
"Maciej S. Szmigiero","2017-03-01","Autor",1
"Martin","2005-03-01","Colaborador",1
"Martin","2005-04-01","Colaborador",1
"Martin","2005-06-01","Colaborador",1
"Martin","2005-08-01","Colaborador",1
"Martin","2005-09-01","Colaborador",3
"Martin","2005-10-01","Colaborador",3
"Martin","2005-12-01","Colaborador",1
"Martin","2006-01-01","Colaborador",1
"Martin","2006-02-01","Autor",1
"Martin","2006-03-01","Colaborador",1
"Martin","2006-08-01","Colaborador",1
"Martin","2006-09-01","Colaborador",1
"Martin","2006-10-01","Colaborador",1
"Martin","2007-01-01","Colaborador",1
"Martin","2007-03-01","Colaborador",2
"Martin","2007-12-01","Colaborador",1
"Martin","2008-02-01","Colaborador",1
"Martin","2008-11-01","Colaborador",1
"Martin","2009-01-01","Colaborador",4
"Martin","2009-03-01","Colaborador",1
"Martin","2009-04-01","Colaborador",1
"Martin","2009-09-01","Colaborador",3
"Martin","2009-10-01","Colaborador",5
"Martin","2009-11-01","Autor",1
"Martin","2009-11-01","Colaborador",1
"Martin","2010-01-01","Colaborador",3
"Martin","2010-02-01","Colaborador",3
"Martin","2010-04-01","Colaborador",1
"Martin","2010-05-01","Colaborador",1
"Martin","2010-06-01","Colaborador",1
"Martin","2010-07-01","Colaborador",2
"Martin","2010-08-01","Colaborador",1
"Martin","2010-09-01","Colaborador",1
"Martin","2010-10-01","Colaborador",5
"Martin","2010-11-01","Colaborador",2
"Martin","2010-12-01","Colaborador",1
"Martin","2011-01-01","Colaborador",1
"Martin","2011-02-01","Autor",3
"Martin","2011-02-01","Colaborador",1
"Martin","2011-03-01","Colaborador",1
"Martin","2011-04-01","Colaborador",3
"Martin Paljak","2013-02-01","Colaborador",1
"Martin Paljak","2014-03-01","Colaborador",1
"Martin Paljak","2019-03-01","Autor",1
"Martin Paljak","2019-04-01","Autor",1
"Nils","2004-04-01","Colaborador",2
"Nils","2004-05-01","Autor",1
"Nils","2004-06-01","Autor",1
"Nils","2004-07-01","Colaborador",1
"Nils","2004-08-01","Colaborador",1
"Nils","2004-09-01","Colaborador",1
"Nils","2004-10-01","Colaborador",2
"Nils","2004-11-01","Colaborador",1
"Nils","2004-12-01","Colaborador",1
"Nils","2005-01-01","Autor",1
"Nils","2005-01-01","Colaborador",1
"Nils","2005-02-01","Colaborador",3
"Nils","2005-03-01","Colaborador",1
"Nils","2005-04-01","Colaborador",3
"Nils","2005-05-01","Autor",2
"Nils","2005-05-01","Colaborador",1
"Nils","2005-06-01","Autor",2
"Nils","2005-07-01","Autor",1
"Nils","2005-08-01","Autor",1
"Nils","2005-09-01","Autor",1
"Nils","2005-10-01","Autor",4
"Nils","2005-10-01","Colaborador",1
"Nils","2005-11-01","Autor",1
"Nils","2005-12-01","Autor",2
"Nils","2006-01-01","Autor",1
"Nils","2006-02-01","Autor",4
"Nils","2006-02-01","Colaborador",1
"Nils","2006-03-01","Autor",3
"Nils","2006-05-01","Colaborador",1
"Nils","2006-06-01","Autor",1
"Nils","2006-07-01","Autor",1
"Nils","2006-08-01","Autor",2
"Nils","2006-09-01","Colaborador",1
"Nils","2006-11-01","Colaborador",2
"Nils","2007-01-01","Autor",1
"Nils","2007-02-01","Autor",1
"Nils","2007-04-01","Autor",1
"Nils","2007-05-01","Autor",1
"Nils","2007-06-01","Autor",1
"Nils","2007-07-01","Autor",3
"Nils","2007-08-01","Autor",1
"Nils","2007-09-01","Autor",1
"Nils","2008-02-01","Autor",1
"Okir","2002-02-01","Colaborador",2
"Okir","2002-03-01","Autor",1
"Okir","2002-03-01","Colaborador",3
"Okir","2002-04-01","Autor",12
"Okir","2002-04-01","Colaborador",7
"Okir","2002-06-01","Colaborador",5
"Okir","2002-08-01","Colaborador",2
"Okir","2002-09-01","Colaborador",1
"Okir","2002-10-01","Colaborador",1
"Okir","2002-11-01","Colaborador",1
"Okir","2002-12-01","Autor",6
"Okir","2002-12-01","Colaborador",5
"Okir","2003-01-01","Autor",3
"Okir","2003-01-01","Colaborador",2
"Okir","2003-02-01","Colaborador",1
"Okir","2003-03-01","Autor",2
"Okir","2003-03-01","Colaborador",1
"Okir","2003-04-01","Autor",4
"Okir","2003-05-01","Colaborador",1
"Okir","2003-06-01","Colaborador",1
"Okir","2003-07-01","Colaborador",2
"Okir","2003-08-01","Colaborador",1
"Okir","2003-09-01","Colaborador",1
"Okir","2003-10-01","Autor",4
"Okir","2003-10-01","Colaborador",4
"Okir","2003-11-01","Autor",1
"Okir","2003-11-01","Colaborador",1
"Okir","2003-12-01","Autor",1
"Okir","2003-12-01","Colaborador",3
"Okir","2004-01-01","Colaborador",2
"Okir","2004-02-01","Colaborador",1
"Peter Marschall","2011-05-01","Colaborador",1
"Peter Marschall","2011-06-01","Colaborador",1
"Peter Marschall","2012-05-01","Colaborador",2
"Peter Marschall","2012-06-01","Colaborador",1
"Peter Marschall","2015-09-01","Colaborador",1
"Peter Marschall","2015-10-01","Colaborador",1
"Peter Marschall","2018-04-01","Colaborador",1
"Peter Marschall","2018-05-01","Colaborador",1
"Peter Marschall","2018-06-01","Colaborador",2
"Peter Marschall","2018-07-01","Colaborador",2
"Peter Marschall","2018-09-01","Colaborador",2
"Peter Marschall","2018-10-01","Colaborador",1
"Peter Marschall","2018-11-01","Colaborador",1
"Peter Marschall","2018-12-01","Colaborador",1
"Peter Marschall","2019-01-01","Colaborador",1
"Peter Marschall","2019-02-01","Colaborador",1
"Peter Marschall","2019-06-01","Colaborador",1
"Peter Marschall","2019-12-01","Colaborador",1
"Peter Marschall","2020-01-01","Colaborador",1
"Peter Marschall","2020-02-01","Colaborador",1
"Peter Marschall","2020-03-01","Colaborador",2
"Peter Marschall","2020-05-01","Colaborador",1
"Peter Marschall","2020-08-01","Colaborador",1
"Philip Wendland","2014-08-01","Colaborador",1
"Philip Wendland","2014-10-01","Colaborador",1
"Philip Wendland","2014-11-01","Colaborador",1
"Philip Wendland","2015-02-01","Colaborador",1
"Philip Wendland","2015-03-01","Colaborador",1
"Philip Wendland","2015-04-01","Colaborador",1
"Philip Wendland","2015-09-01","Colaborador",1
"Piotr Majkrzak","2020-05-01","Autor",2
"Pisi","2005-03-01","Autor",1
"Programatix","2019-07-01","Autor",1
"Raul Metsma","2014-04-01","Colaborador",1
"Raul Metsma","2016-09-01","Colaborador",1
"Raul Metsma","2017-10-01","Colaborador",1
"Raul Metsma","2017-11-01","Colaborador",1
"Raul Metsma","2018-05-01","Autor",1
"Raul Metsma","2019-01-01","Colaborador",1
"Raul Metsma","2019-03-01","Autor",1
"Ricky","2016-10-01","Colaborador",1
"Ricky","2016-11-01","Colaborador",1
"Ricky","2016-12-01","Colaborador",2
"Ricky","2017-02-01","Colaborador",1
"Ricky","2017-04-01","Colaborador",1
"Ricky","2020-09-01","Colaborador",1
"Ricky","2020-11-01","Colaborador",1
"S","2009-10-01","Colaborador",1
"S","2009-11-01","Autor",1
"S","2010-02-01","Colaborador",1
"S","2010-09-01","Colaborador",4
"Sth","2003-01-01","Colaborador",1
"Sth","2003-02-01","Colaborador",1
"Sth","2003-03-01","Colaborador",1
"Sth","2003-05-01","Autor",1
"Sth","2003-05-01","Colaborador",1
"Sth","2003-06-01","Colaborador",1
"Sth","2003-07-01","Colaborador",1
"Sth","2003-08-01","Autor",1
"Sth","2003-10-01","Autor",2
"Sth","2003-11-01","Colaborador",1
"Sth","2004-01-01","Colaborador",1
"Sth","2004-11-01","Colaborador",1
"Sth","2005-03-01","Colaborador",1
"Sth","2005-04-01","Autor",1
"Sth","2005-05-01","Colaborador",1
"Sth","2005-07-01","Colaborador",2
"Sth","2005-08-01","Autor",1
"Sth","2006-06-01","Autor",3
"Viktor Tarasov","2012-04-01","Colaborador",1
"Viktor Tarasov","2012-05-01","Colaborador",4
"Viktor Tarasov","2012-06-01","Autor",5
"Viktor Tarasov","2012-07-01","Autor",1
"Viktor Tarasov","2012-08-01","Colaborador",1
"Viktor Tarasov","2012-09-01","Colaborador",1
"Viktor Tarasov","2012-10-01","Colaborador",1
"Viktor Tarasov","2012-11-01","Colaborador",1
"Viktor Tarasov","2012-12-01","Colaborador",1
"Viktor Tarasov","2013-01-01","Autor",2
"Viktor Tarasov","2013-03-01","Colaborador",1
"Viktor Tarasov","2013-12-01","Colaborador",1
"Viktor Tarasov","2014-01-01","Colaborador",1
"Viktor Tarasov","2014-02-01","Colaborador",1
"Viktor Tarasov","2015-02-01","Colaborador",1
"Viktor Tarasov","2015-03-01","Colaborador",1
"Viktor Tarasov","2015-05-01","Colaborador",1
"Viktor Tarasov","2016-02-01","Colaborador",1
"Viktor Tarasov","2016-03-01","Colaborador",1
"Viktor Tarasov","2016-04-01","Autor",1
"Viktor Tarasov","2016-04-01","Colaborador",1
"Viktor Tarasov","2016-10-01","Autor",1
"Viktor.Tarasov","2009-11-01","Colaborador",5
"Viktor.Tarasov","2009-12-01","Colaborador",1
"Viktor.Tarasov","2010-01-01","Colaborador",3
"Viktor.Tarasov","2010-02-01","Colaborador",2
"Viktor.Tarasov","2010-03-01","Autor",1
"Viktor.Tarasov","2010-03-01","Colaborador",2
"Viktor.Tarasov","2010-04-01","Autor",2
"Viktor.Tarasov","2010-04-01","Colaborador",1
"Viktor.Tarasov","2010-05-01","Colaborador",1
"Viktor.Tarasov","2010-07-01","Colaborador",1
"Viktor.Tarasov","2010-09-01","Colaborador",1
"Vletoux","2015-03-01","Autor",1
"Vletoux","2015-03-01","Colaborador",1
"Vletoux","2015-04-01","Autor",4
"Vletoux","2015-05-01","Autor",1
"Vletoux","2015-09-01","Colaborador",1
"Vletoux","2015-10-01","Colaborador",1
"Vletoux","2015-11-01","Autor",3
"Vletoux","2015-12-01","Colaborador",1
"Vtarasov","2010-12-01","Colaborador",4
"Vtarasov","2011-01-01","Autor",1
"Vtarasov","2011-01-01","Colaborador",1
"Vtarasov","2011-02-01","Autor",2
"Vtarasov","2011-02-01","Colaborador",1
"Vtarasov","2011-03-01","Colaborador",1
"Vtarasov","2011-04-01","Colaborador",1
"Vtarasov","2011-05-01","Autor",1
"Vtarasov","2011-06-01","Autor",1
