"Variabilidades","Data","EhAutor","Desenvolvedor"
"","2011-05-01","Autor",1
"","2011-05-01","Colaborador",2
"","2011-06-01","Autor",1
"","2011-06-01","Colaborador",2
"","2011-12-01","Colaborador",1
"","2012-02-01","Colaborador",1
"","2012-04-01","Colaborador",2
"","2012-05-01","Autor",1
"","2012-05-01","Colaborador",2
"","2012-06-01","Autor",1
"","2012-06-01","Colaborador",2
"","2012-07-01","Autor",1
"","2012-07-01","Colaborador",1
"","2012-08-01","Colaborador",4
"","2012-09-01","Colaborador",1
"","2012-10-01","Colaborador",2
"","2012-11-01","Colaborador",2
"","2012-12-01","Colaborador",1
"","2013-01-01","Autor",1
"","2013-01-01","Colaborador",1
"","2013-02-01","Colaborador",2
"","2013-03-01","Autor",1
"","2013-03-01","Colaborador",1
"","2013-04-01","Colaborador",1
"","2013-05-01","Colaborador",1
"","2013-06-01","Colaborador",2
"","2013-07-01","Colaborador",1
"","2013-08-01","Colaborador",2
"","2013-09-01","Colaborador",1
"","2013-10-01","Colaborador",1
"","2013-11-01","Colaborador",2
"","2013-12-01","Colaborador",2
"","2014-01-01","Colaborador",2
"","2014-02-01","Colaborador",2
"","2014-03-01","Colaborador",2
"","2014-04-01","Colaborador",1
"","2014-06-01","Colaborador",2
"","2014-07-01","Colaborador",2
"","2014-08-01","Colaborador",2
"","2014-09-01","Colaborador",1
"","2014-10-01","Autor",1
"","2014-10-01","Colaborador",1
"","2014-11-01","Colaborador",4
"","2014-12-01","Colaborador",1
"","2015-01-01","Colaborador",1
"","2015-02-01","Colaborador",5
"","2015-03-01","Colaborador",3
"","2015-04-01","Autor",2
"","2015-04-01","Colaborador",3
"","2015-05-01","Autor",2
"","2015-05-01","Colaborador",5
"","2015-06-01","Colaborador",1
"","2015-07-01","Colaborador",2
"","2015-08-01","Colaborador",2
"","2015-09-01","Colaborador",6
"","2015-10-01","Colaborador",5
"","2015-11-01","Colaborador",3
"","2015-12-01","Colaborador",4
"","2016-01-01","Autor",1
"","2016-01-01","Colaborador",2
"","2016-02-01","Colaborador",4
"","2016-03-01","Colaborador",3
"","2016-04-01","Autor",1
"","2016-04-01","Colaborador",2
"","2016-05-01","Colaborador",2
"","2016-06-01","Colaborador",2
"","2016-07-01","Colaborador",2
"","2016-08-01","Autor",1
"","2016-08-01","Colaborador",3
"","2016-09-01","Colaborador",1
"","2016-10-01","Autor",1
"","2016-10-01","Colaborador",3
"","2016-11-01","Colaborador",3
"","2016-12-01","Colaborador",2
"","2017-01-01","Colaborador",2
"","2017-02-01","Autor",1
"","2017-02-01","Colaborador",3
"","2017-03-01","Autor",2
"","2017-03-01","Colaborador",2
"","2017-04-01","Autor",1
"","2017-04-01","Colaborador",5
"","2017-05-01","Colaborador",1
"","2017-06-01","Colaborador",3
"","2017-07-01","Autor",1
"","2017-07-01","Colaborador",4
"","2017-08-01","Autor",1
"","2017-08-01","Colaborador",2
"","2017-09-01","Colaborador",2
"","2017-10-01","Colaborador",3
"","2017-11-01","Autor",1
"","2017-11-01","Colaborador",4
"","2018-01-01","Autor",2
"","2018-01-01","Colaborador",3
"","2018-02-01","Autor",1
"","2018-02-01","Colaborador",2
"","2018-03-01","Autor",1
"","2018-03-01","Colaborador",3
"","2018-04-01","Autor",1
"","2018-04-01","Colaborador",5
"","2018-05-01","Autor",4
"","2018-05-01","Colaborador",4
"","2018-06-01","Colaborador",6
"","2018-07-01","Autor",1
"","2018-07-01","Colaborador",3
"","2018-08-01","Colaborador",4
"","2018-09-01","Colaborador",3
"","2018-10-01","Autor",1
"","2018-10-01","Colaborador",4
"","2018-11-01","Autor",1
"","2018-11-01","Colaborador",4
"","2018-12-01","Autor",1
"","2018-12-01","Colaborador",4
"","2019-01-01","Autor",1
"","2019-01-01","Colaborador",4
"","2019-02-01","Autor",1
"","2019-02-01","Colaborador",2
"","2019-03-01","Autor",3
"","2019-03-01","Colaborador",2
"","2019-04-01","Autor",1
"","2019-04-01","Colaborador",1
"","2019-05-01","Autor",1
"","2019-05-01","Colaborador",2
"","2019-06-01","Autor",1
"","2019-06-01","Colaborador",3
"","2019-07-01","Autor",1
"","2019-07-01","Colaborador",2
"","2019-08-01","Autor",2
"","2019-08-01","Colaborador",2
"","2019-09-01","Autor",2
"","2019-09-01","Colaborador",3
"","2019-10-01","Autor",1
"","2019-10-01","Colaborador",2
"","2019-11-01","Autor",2
"","2019-11-01","Colaborador",2
"","2019-12-01","Autor",1
"","2019-12-01","Colaborador",4
"","2020-01-01","Autor",1
"","2020-01-01","Colaborador",3
"","2020-02-01","Colaborador",3
"","2020-03-01","Colaborador",3
"","2020-04-01","Autor",1
"","2020-04-01","Colaborador",2
"","2020-05-01","Colaborador",3
"","2020-06-01","Autor",1
"","2020-06-01","Colaborador",2
"","2020-07-01","Colaborador",2
"","2020-08-01","Autor",1
"","2020-08-01","Colaborador",2
"","2020-09-01","Autor",1
"","2020-09-01","Colaborador",4
"","2020-10-01","Autor",1
"","2020-10-01","Colaborador",3
"","2020-11-01","Autor",1
"","2020-11-01","Colaborador",3
"","2020-12-01","Colaborador",2
"__APPLE__","2003-08-01","Autor",1
"__APPLE__","2003-08-01","Colaborador",1
"__APPLE__","2005-09-01","Colaborador",2
"__APPLE__","2009-01-01","Colaborador",1
"__APPLE__","2010-01-01","Colaborador",1
"__APPLE__","2010-02-01","Colaborador",1
"__APPLE__","2013-06-01","Colaborador",1
"__APPLE__","2015-11-01","Autor",1
"__APPLE__","2015-11-01","Colaborador",2
"__APPLE__","2016-11-01","Colaborador",1
"__APPLE__","2020-01-01","Autor",1
"__APPLE__","2020-01-01","Colaborador",1
"__APPLE__ /* 10.5.7 does not support 0 as protocol identifier */","2009-09-01","Colaborador",1
"__APPLE__ /* OS X 10.6.2 does not support PnP notification */","2010-02-01","Colaborador",1
"__GNU_LIBRARY__","2002-01-01","Autor",1
"__GNUC__","2001-12-01","Autor",1
"__GNUC__","2002-01-01","Autor",1
"__GNUC__","2008-03-01","Autor",1
"__MINGW32__","2016-10-01","Colaborador",1
"_BSD_SOURCE","2015-11-01","Autor",1
"_BSD_SOURCE","2015-11-01","Colaborador",1
"_DEBUG","2007-12-01","Autor",1
"_DEBUG","2008-01-01","Autor",1
"_M_X64","2015-04-01","Autor",1
"_MANAGED","2010-02-01","Colaborador",1
"_MANAGED","2015-04-01","Autor",1
"_NO_PROTO","2002-01-01","Autor",1
"_WIN32","2002-06-01","Autor",1
"_WIN32","2002-10-01","Colaborador",1
"_WIN32","2002-11-01","Colaborador",1
"_WIN32","2002-12-01","Autor",1
"_WIN32","2002-12-01","Colaborador",1
"_WIN32","2003-05-01","Colaborador",1
"_WIN32","2003-07-01","Colaborador",1
"_WIN32","2003-08-01","Autor",1
"_WIN32","2003-08-01","Colaborador",1
"_WIN32","2003-09-01","Autor",1
"_WIN32","2003-09-01","Colaborador",1
"_WIN32","2003-10-01","Autor",1
"_WIN32","2003-10-01","Colaborador",1
"_WIN32","2003-12-01","Colaborador",1
"_WIN32","2004-10-01","Colaborador",1
"_WIN32","2005-01-01","Autor",1
"_WIN32","2005-01-01","Colaborador",1
"_WIN32","2005-07-01","Colaborador",1
"_WIN32","2005-09-01","Colaborador",1
"_WIN32","2006-02-01","Autor",1
"_WIN32","2006-02-01","Colaborador",1
"_WIN32","2006-08-01","Colaborador",1
"_WIN32","2008-03-01","Autor",1
"_WIN32","2010-01-01","Colaborador",1
"_WIN32","2010-10-01","Colaborador",1
"_WIN32","2011-02-01","Autor",1
"_WIN32","2012-05-01","Colaborador",1
"_WIN32","2013-06-01","Colaborador",1
"_WIN32","2015-10-01","Colaborador",1
"_WIN32","2015-11-01","Autor",2
"_WIN32","2015-11-01","Colaborador",2
"_WIN32","2015-12-01","Autor",1
"_WIN32","2016-08-01","Autor",1
"_WIN32","2016-10-01","Colaborador",2
"_WIN32","2017-03-01","Colaborador",1
"_WIN32","2017-05-01","Colaborador",1
"_WIN32","2017-06-01","Autor",1
"_WIN32","2017-06-01","Colaborador",1
"_WIN32","2017-07-01","Autor",1
"_WIN32","2017-07-01","Colaborador",1
"_WIN32","2017-09-01","Autor",1
"_WIN32","2017-11-01","Colaborador",1
"_WIN32","2018-01-01","Colaborador",1
"_WIN32","2018-06-01","Colaborador",1
"_WIN32","2018-07-01","Autor",1
"_WIN32","2018-10-01","Autor",1
"_WIN32","2018-10-01","Colaborador",1
"_WIN32","2018-11-01","Colaborador",1
"_WIN32","2019-01-01","Colaborador",1
"_WIN32","2019-03-01","Autor",1
"_WIN32","2019-03-01","Colaborador",1
"_WIN32","2020-03-01","Colaborador",1
"! (__STDC__) || !__STDC__","2002-01-01","Autor",1
"!(__GNUC__) && !(__IBMC__)","2003-09-01","Autor",1
"!(_WIN32)","2010-04-01","Autor",1
"!(_WIN32)","2018-11-01","Colaborador",1
"!(_WIN32)","2019-04-01","Colaborador",1
"!(HAVE_READLINE__READLINE_H)","2002-02-01","Autor",1
"!(HAVE_READLINE_READLINE_H)","2002-02-01","Autor",1
"!(RANDOM_POOL) && !(PRNGD_PORT) && !(PRNGD_SOCKET)","2002-05-01","Colaborador",1
"!(USE_SRANDOM)","2002-05-01","Colaborador",1
"(__APPLE__)","2003-08-01","Autor",1
"(__APPLE__)","2003-08-01","Colaborador",1
"(__APPLE__)","2005-09-01","Colaborador",1
"(__APPLE__)","2019-03-01","Autor",1
"(__APPLE__) && (HAVE_PCSC_OLD)","2005-09-01","Colaborador",1
"(__APPLE__) || (_WIN32)","2019-03-01","Autor",1
"(__GNUC__)","2008-03-01","Autor",1
"(__VERSION__)","2008-03-01","Autor",1
"(_LIBC) || ! (__GNU_LIBRARY__)","2002-01-01","Autor",1
"(_MSC_VER) && _MSC_VER < 1900","2017-11-01","Colaborador",1
"(_MSC_VER) && (_MSC_VER < 1700)","2015-11-01","Autor",1
"(_MSC_VER) && (_MSC_VER >= 1900)","2016-02-01","Colaborador",1
"(_MSC_VER) && (_MSC_VER >= 1900)","2016-08-01","Autor",1
"(_WIN32)","2003-08-01","Autor",1
"(_WIN32)","2003-08-01","Colaborador",1
"(_WIN32)","2003-09-01","Colaborador",1
"(_WIN32)","2005-06-01","Colaborador",1
"(_WIN32)","2005-07-01","Colaborador",1
"(_WIN32)","2005-09-01","Colaborador",1
"(_WIN32)","2018-11-01","Colaborador",1
"(_WIN32)","2019-03-01","Colaborador",1
"((PAM_STATIC) && (PAM_SM_ACCOUNT)) || !(PAM_STATIC)","2002-03-01","Colaborador",1
"((PAM_STATIC) && (PAM_SM_AUTH)) || !(PAM_STATIC)","2002-03-01","Colaborador",1
"((PAM_STATIC) && (PAM_SM_PASSWORD)) || !(PAM_STATIC)","2002-03-01","Colaborador",1
"((PAM_STATIC) && (PAM_SM_SESSION)) || !(PAM_STATIC)","2002-03-01","Colaborador",1
"(ENABLE_NOTIFY) && (__APPLE__)","2017-05-01","Colaborador",1
"(ENABLE_NOTIFY) && (__APPLE__)","2017-06-01","Colaborador",1
"(ENABLE_NOTIFY) && (_WIN32)","2017-06-01","Colaborador",1
"(ENABLE_NOTIFY) && ((__APPLE__) || ((GDBUS) && !(_WIN32)))","2017-06-01","Colaborador",1
"(ENABLE_NOTIFY) && ((__APPLE__) || ((GDBUS) && !(_WIN32)))","2017-11-01","Colaborador",1
"(ENABLE_NOTIFY) && ((__APPLE__) || (GDBUS))","2017-06-01","Colaborador",1
"(ENABLE_NOTIFY) && ((__APPLE__))","2017-11-01","Colaborador",1
"(ENABLE_NOTIFY) && ((ENABLE_GIO2) || (GDBUS) && !(_WIN32))","2017-06-01","Colaborador",1
"(ENABLE_NOTIFY) && ((ENABLE_GIO2) || (GDBUS) && !(_WIN32))","2017-11-01","Colaborador",1
"(ENABLE_NOTIFY) && ((ENABLE_GIO2) || (GDBUS))","2017-06-01","Colaborador",1
"(ENABLE_NOTIFY) && (ENABLE_GIO2)","2017-11-01","Colaborador",1
"(ENABLE_OPENPACE)","2015-11-01","Colaborador",1
"(ENABLE_OPENPACE) && (ENABLE_SM)","2015-11-01","Colaborador",1
"(ENABLE_OPENSSL) && ((_WIN32) || (HAVE_INTTYPES_H))","2008-03-01","Autor",1
"(ENABLE_OPENSSL) && (ENABLE_SM)	/* empty file without openssl or sm */","2016-12-01","Colaborador",1
"(ENABLE_OPENSSL) && (OPENSSL_SECURE_MALLOC_SIZE)","2018-11-01","Colaborador",1
"(ENABLE_OPENSSL) && (OPENSSL_SECURE_MALLOC_SIZE)","2019-03-01","Colaborador",1
"(ENABLE_OPENSSL) && OPENSSL_VERSION_NUMBER >= 0x00908000L && !(OPENSSL_NO_EC) && !(OPENSSL_NO_ECDSA)","2016-08-01","Colaborador",1
"(ENABLE_PCSC)","2008-03-01","Autor",1
"(ENABLE_SM) && (ENABLE_OPENPACE)","2020-05-01","Autor",1
"(EVP_PKEY_CTX_set_rsa_oaep_md)","2019-04-01","Colaborador",1
"(HAVE_DLFCN_H)","2003-08-01","Autor",1
"(HAVE_DLFCN_H)","2003-08-01","Colaborador",1
"(HAVE_DLFCN_H)","2005-09-01","Colaborador",1
"(HAVE_DLFCN_H) || (_WIN32)","2003-07-01","Colaborador",1
"(HAVE_DLFCN_H) || (_WIN32)","2003-08-01","Colaborador",1
"(HAVE_INTTYPES_H)","2008-03-01","Autor",1
"(HAVE_INTTYPES_H)","2008-03-01","Colaborador",1
"(HAVE_INTTYPES_H)","2008-04-01","Autor",1
"(HAVE_INTTYPES_H)","2008-04-01","Colaborador",1
"(HAVE_INTTYPES_H)","2010-09-01","Colaborador",1
"(HAVE_OPENSSL)","2002-02-01","Colaborador",1
"(HAVE_OPENSSL)","2002-03-01","Colaborador",2
"(HAVE_OPENSSL)","2003-09-01","Colaborador",1
"(HAVE_OPENSSL) && ((_WIN32) || (HAVE_INTTYPES_H))","2008-03-01","Autor",1
"(HAVE_OPENSSL) && (HAVE_LDAP)","2002-03-01","Colaborador",1
"(HAVE_OPENSSL) && (HAVE_LDAP) && (HAVE_SCIDI)","2002-05-01","Colaborador",1
"(HAVE_OPENSSL) && (HAVE_LDAP) && (HAVE_SCIDI)","2003-07-01","Colaborador",1
"(HAVE_OPENSSL) && 0","2002-02-01","Colaborador",1
"(HAVE_PAM)","2002-03-01","Colaborador",1
"(HAVE_PCSC)","2003-09-01","Colaborador",1
"(HAVE_PCSC)","2008-03-01","Autor",1
"(HAVE_PCSCLITE)","2003-09-01","Colaborador",1
"(HAVE_PCSCLITE) || (_WIN32)","2003-09-01","Colaborador",1
"(HAVE_PTHREAD)","2003-01-01","Autor",1
"(HAVE_SETLOCALE) && !(_WIN32)","2008-03-01","Autor",1
"(HAVE_SETLOCALE) && !(_WIN32)","2010-02-01","Colaborador",1
"(HAVE_SIGACTION) && (HAVE_PTHREAD)","2020-01-01","Autor",1
"(HAVE_SIGACTION) && (HAVE_PTHREAD)","2020-01-01","Colaborador",1
"(linux)","2002-12-01","Autor",1
"(linux) || (_WIN32)","2002-12-01","Autor",1
"(linux) || (_WIN32)","2003-07-01","Colaborador",1
"(PAM_SCAM)","2002-03-01","Colaborador",1
"(PAM_SCAM)","2002-04-01","Colaborador",1
"(PRNGD_SOCKET) || (PRNGD_PORT)","2002-03-01","Colaborador",1
"(RANDOM_POOL)","2002-03-01","Colaborador",1
"(RANDOM_POOL) || (PRNGD_PORT) || (PRNGD_SOCKET)","2002-03-01","Colaborador",1
"(RANDOM_POOL) || (PRNGD_PORT) || (PRNGD_SOCKET)","2002-05-01","Colaborador",1
"(SA_INTERRUPT)","2002-03-01","Colaborador",1
"0 && (HAVE_OPENSSL)","2002-02-01","Colaborador",1
"1 && (HAVE_LIBPCSCLITE)","2002-03-01","Colaborador",1
"1 && (HAVE_OPENSSL)","2002-02-01","Colaborador",1
"ADD_TEST","2002-11-01","Colaborador",1
"asepcos_USE_PIN_PATH","2007-07-01","Autor",1
"ATR_SUPPORT","2002-03-01","Colaborador",1
"ATR_SUPPORT","2002-04-01","Colaborador",1
"ATR_SUPPORT","2003-09-01","Colaborador",1
"BIG_ENDIAN_RUTOKEN","2007-12-01","Autor",1
"BIG_ENDIAN_RUTOKEN","2008-01-01","Autor",1
"CACHE_CERTS","2001-12-01","Autor",1
"CACHE_CERTS","2001-12-01","Colaborador",1
"CACHE_CERTS","2002-01-01","Autor",1
"CACHE_CERTS","2002-01-01","Colaborador",1
"CHECK_CERTIFICATES","2007-03-01","Colaborador",1
"CHECK_CERTIFICATES","2007-06-01","Colaborador",1
"CM_IOCTL_GET_FEATURE_REQUEST","2005-10-01","Colaborador",1
"const","2002-01-01","Autor",1
"COSM_EXTENDED","2009-11-01","Colaborador",1
"DEBUG","2002-03-01","Colaborador",2
"DEBUG","2006-03-01","Autor",1
"DEBUG","2006-03-01","Colaborador",1
"DEBUG","2006-11-01","Colaborador",1
"DEBUG","2007-12-01","Autor",1
"DEBUG","2008-01-01","Autor",1
"DEBUG_SSL","2009-09-01","Colaborador",1
"defined(__APPLE__)","2003-08-01","Autor",1
"defined(__APPLE__)","2003-08-01","Colaborador",1
"defined(__APPLE__)","2003-09-01","Colaborador",1
"defined(__APPLE__)","2005-06-01","Colaborador",1
"defined(__APPLE__)","2005-07-01","Colaborador",1
"defined(__APPLE__)","2005-09-01","Colaborador",1
"defined(_MSC_VER)","2008-03-01","Autor",1
"defined(_MSC_VER)","2008-03-01","Colaborador",1
"defined(_MSC_VER)","2008-04-01","Autor",1
"defined(_MSC_VER)","2008-04-01","Colaborador",1
"defined(_MSC_VER)","2010-09-01","Colaborador",1
"defined(_WIN32)","2003-01-01","Autor",1
"defined(_WIN32)","2003-07-01","Colaborador",1
"defined(_WIN32)","2003-08-01","Colaborador",1
"defined(_WIN32)","2019-03-01","Autor",1
"defined(ENABLE_CRYPTOTOKENKIT)","2017-02-01","Colaborador",1
"defined(ENABLE_NOTIFY) && defined(__APPLE__)","2017-06-01","Colaborador",1
"defined(ENABLE_NOTIFY) && defined(ENABLE_GIO2)","2017-06-01","Colaborador",1
"defined(ENABLE_NOTIFY) && defined(GDBUS)","2017-06-01","Colaborador",1
"defined(ENABLE_NOTIFY) && defined(GDBUS) && !defined(_WIN32)","2017-06-01","Colaborador",1
"defined(ENABLE_NOTIFY) && defined(GDBUS) && !defined(_WIN32)","2017-11-01","Colaborador",1
"defined(HAVE_DLFCN_H)","2003-08-01","Autor",1
"defined(HAVE_DLFCN_H)","2003-08-01","Colaborador",1
"defined(HAVE_DLFCN_H)","2005-09-01","Colaborador",1
"defined(HAVE_DLFCN_H)","2011-02-01","Autor",1
"defined(HAVE_DLFCN_H) && defined(__APPLE__)","2003-08-01","Autor",1
"defined(HAVE_DLFCN_H) && defined(__APPLE__)","2003-08-01","Colaborador",1
"defined(HAVE_DLFCN_H) && defined(__APPLE__)","2003-09-01","Colaborador",1
"defined(HAVE_DLFCN_H) && defined(__APPLE__)","2005-07-01","Colaborador",1
"defined(HAVE_DLFCN_H) && defined(__APPLE__)","2005-09-01","Colaborador",1
"defined(HAVE_OSF_SIA)","2002-03-01","Colaborador",1
"defined(HAVE_STDINT_H)","2008-03-01","Autor",1
"defined(HAVE_STDINT_H)","2008-03-01","Colaborador",1
"defined(HAVE_STDINT_H)","2008-04-01","Autor",1
"defined(HAVE_STDINT_H)","2008-04-01","Colaborador",1
"defined(HAVE_STDINT_H)","2010-09-01","Colaborador",1
"defined(PRNGD_PORT)","2002-03-01","Colaborador",1
"defined(PRNGD_SOCKET)","2002-03-01","Colaborador",1
"defined(SIA_SCAM)","2002-03-01","Colaborador",1
"defined(SIA_SCAM)","2002-04-01","Colaborador",1
"DLCLOSE_OKAY","2003-05-01","Colaborador",1
"DLCLOSE_OKAY","2003-09-01","Colaborador",1
"dontuse","2002-02-01","Colaborador",1
"ENABLE_CARDMOD","2010-02-01","Autor",1
"ENABLE_CARDMOD","2011-04-01","Colaborador",1
"ENABLE_CTAPI","2009-11-01","Colaborador",1
"ENABLE_DNIE_UI","2013-06-01","Colaborador",1
"ENABLE_DNIE_UI","2015-11-01","Colaborador",1
"ENABLE_ICONV","2010-10-01","Colaborador",1
"ENABLE_MINIDRIVER","2011-04-01","Colaborador",1
"ENABLE_MINIDRIVER","2015-04-01","Autor",1
"ENABLE_MINIDRIVER","2016-11-01","Colaborador",1
"ENABLE_OPENCT","2008-03-01","Autor",1
"ENABLE_OPENPACE","2015-11-01","Autor",1
"ENABLE_OPENPACE","2015-11-01","Colaborador",1
"ENABLE_OPENPACE","2017-03-01","Colaborador",1
"ENABLE_OPENPACE","2018-06-01","Colaborador",1
"ENABLE_OPENPACE","2018-07-01","Colaborador",1
"ENABLE_OPENPACE","2018-11-01","Colaborador",1
"ENABLE_OPENPACE","2018-12-01","Autor",1
"ENABLE_OPENPACE","2019-03-01","Colaborador",1
"ENABLE_OPENSSL","2008-03-01","Autor",1
"ENABLE_OPENSSL","2008-09-01","Autor",1
"ENABLE_OPENSSL","2009-09-01","Colaborador",1
"ENABLE_OPENSSL","2009-10-01","Autor",1
"ENABLE_OPENSSL","2009-10-01","Colaborador",2
"ENABLE_OPENSSL","2009-11-01","Colaborador",1
"ENABLE_OPENSSL","2009-12-01","Autor",1
"ENABLE_OPENSSL","2010-01-01","Colaborador",1
"ENABLE_OPENSSL","2010-03-01","Autor",1
"ENABLE_OPENSSL","2010-03-01","Colaborador",2
"ENABLE_OPENSSL","2010-08-01","Colaborador",1
"ENABLE_OPENSSL","2010-09-01","Autor",1
"ENABLE_OPENSSL","2010-10-01","Colaborador",1
"ENABLE_OPENSSL","2010-12-01","Colaborador",1
"ENABLE_OPENSSL","2012-05-01","Colaborador",1
"ENABLE_OPENSSL","2012-06-01","Autor",1
"ENABLE_OPENSSL","2013-07-01","Colaborador",1
"ENABLE_OPENSSL","2014-10-01","Autor",1
"ENABLE_OPENSSL","2015-01-01","Colaborador",1
"ENABLE_OPENSSL","2015-09-01","Colaborador",1
"ENABLE_OPENSSL","2015-11-01","Colaborador",1
"ENABLE_OPENSSL","2016-04-01","Colaborador",1
