"Data","Desenvolvedor","Classificacao","Especialista","Generalista","Misto","Total","Perc_Especialista","Perc_Generalista","Perc_Misto"
"2015-11-01","Marc Fournier","Misto",0,44,18,62,0,70.9677419354839,29.0322580645161
"2015-11-01","Nicolas Jourden","Generalista",0,44,18,62,0,70.9677419354839,29.0322580645161
"2015-11-01","Ruben Kerkhof","Misto",0,44,18,62,0,70.9677419354839,29.0322580645161
"2015-12-01","Claudius Zingerli","Misto",0,44,18,62,0,70.9677419354839,29.0322580645161
"2015-12-01","Florian Forster","Misto",0,45,18,63,0,71.4285714285714,28.5714285714286
"2015-12-01","Nicolas Jourden","Generalista",0,45,18,63,0,71.4285714285714,28.5714285714286
"2015-12-01","Ruben Kerkhof","Misto",0,45,18,63,0,71.4285714285714,28.5714285714286
"2016-01-01","Aurelien Rougemont","Generalista",0,45,18,63,0,71.4285714285714,28.5714285714286
"2016-01-01","Florian Forster","Misto",0,45,18,63,0,71.4285714285714,28.5714285714286
"2016-01-01","Ruben Kerkhof","Misto",0,45,18,63,0,71.4285714285714,28.5714285714286
"2016-02-01","Claudius Zingerli","Misto",0,45,18,63,0,71.4285714285714,28.5714285714286
"2016-02-01","Ruben Kerkhof","Misto",0,46,18,64,0,71.875,28.125
"2016-03-01","Maryam Tahhan","Generalista",0,46,18,64,0,71.875,28.125
"2016-03-01","Pavel Rochnyack","Misto",0,46,19,65,0,70.7692307692308,29.2307692307692
"2016-03-01","Ruben Kerkhof","Misto",0,46,19,65,0,70.7692307692308,29.2307692307692
"2016-04-01","Claudius Zingerli","Misto",0,46,19,65,0,70.7692307692308,29.2307692307692
"2016-04-01","Harry Van Haaren","Generalista",0,47,19,66,0,71.2121212121212,28.7878787878788
"2016-04-01","Maryam Tahhan","Generalista",0,47,19,66,0,71.2121212121212,28.7878787878788
"2016-04-01","Pierre-Yves Ritschard","Misto",0,47,19,66,0,71.2121212121212,28.7878787878788
"2016-04-01","Ruben Kerkhof","Misto",0,47,19,66,0,71.2121212121212,28.7878787878788
"2016-05-01","Maryam Tahhan","Generalista",0,47,19,66,0,71.2121212121212,28.7878787878788
"2016-05-01","Pavel Rochnyack","Misto",0,47,19,66,0,71.2121212121212,28.7878787878788
"2016-05-01","Pierre-Yves Ritschard","Misto",0,47,19,66,0,71.2121212121212,28.7878787878788
"2016-05-01","Sebastian Harl","Misto",0,47,19,66,0,71.2121212121212,28.7878787878788
"2016-06-01","Claudius Zingerli","Misto",0,47,19,66,0,71.2121212121212,28.7878787878788
"2016-06-01","Maryam Tahhan","Generalista",0,47,19,66,0,71.2121212121212,28.7878787878788
"2016-06-01","Ruben Kerkhof","Misto",0,47,19,66,0,71.2121212121212,28.7878787878788
"2016-06-01","Sebastian Harl","Misto",0,47,19,66,0,71.2121212121212,28.7878787878788
"2016-07-01","Florian Forster","Misto",0,47,19,66,0,71.2121212121212,28.7878787878788
"2016-07-01","Rinigus","Generalista",0,48,19,67,0,71.6417910447761,28.3582089552239
"2016-07-01","Ruben Kerkhof","Misto",0,48,19,67,0,71.6417910447761,28.3582089552239
