"Variabilidades","Data","EhAutor","Desenvolvedor"
"defined(HAVE_SYSCTLBYNAME) && defined(HAVE_SYSCTL_KERN_CP_TIMES)","2014-09-01","Colaborador",1
"defined(HAVE_SYSCTLBYNAME) && defined(HAVE_SYSCTL_KERN_CP_TIMES) /* {{{  \","2016-11-01","Colaborador",1
"defined(HAVE_SYSCTLBYNAME) && defined(HAVE_SYSCTL_KERN_CP_TIMES) /* {{{ */","2014-09-01","Colaborador",1
"defined(HAVE_SYSCTLBYNAME) && defined(HAVE_SYSCTL_KERN_CP_TIMES) /* {{{ */","2016-11-01","Colaborador",1
"defined(HAVE_SYSCTLBYNAME) || __OpenBSD__","2009-02-01","Colaborador",1
"defined(HAVE_UTMP_H)","2005-12-01","Colaborador",1
"defined(KERNEL_LINUX)","2008-04-01","Colaborador",1
"defined(KERNEL_LINUX)","2014-09-01","Colaborador",1
"defined(KERNEL_LINUX) /* {{{ */","2014-09-01","Colaborador",1
"defined(KERNEL_SOLARIS)","2005-12-01","Colaborador",1
"defined(KMTAB)","2006-03-01","Autor",1
"defined(MNT_MNTTAB)","2006-03-01","Autor",1
"defined(MNTTAB) /* Solaris */","2006-03-01","Autor",1
"defined(MNTTABNAME)","2006-03-01","Autor",1
"defined(RTNL_DUMP_FILTER_THREE_ARGS)","2012-05-01","Autor",1
"defined(sun)","2006-06-01","Autor",1
"defined(sun)","2006-06-01","Colaborador",1
"DISABLE__USE_ISOC99","2006-12-01","Colaborador",1
"DISABLE__USE_ISOC99","2007-01-01","Colaborador",1
"DISABLE__USE_ISOC99","2007-03-01","Colaborador",1
"DISABLE__USE_ISOC99","2007-06-01","Colaborador",1
"DLT_LINUX_SLL","2006-12-01","Colaborador",1
"DLT_LOOP","2006-10-01","Autor",1
"DLT_RAW","2006-10-01","Autor",1
"DPDK_HELPER_USE_PIPES","2016-11-01","Autor",1
"DPDK_HELPER_USE_PIPES","2016-12-01","Autor",1
"EAI_OVERFLOW","2009-04-01","Colaborador",1
"EILSEQ","2009-04-01","Colaborador",1
"ENABLE_SMALL","2005-12-01","Autor",1
"ENOTCONN","2009-02-01","Colaborador",1
"EPROTO","2016-11-01","Colaborador",1
"ETHER_HDR_LEN","2006-10-01","Autor",1
"ETHERTYPE_8021Q","2006-10-01","Autor",1
"ETHERTYPE_IPV6","2006-10-01","Autor",1
"EWOULDBLOCK","2010-04-01","Colaborador",1
"FEAT_IPV6","2015-12-01","Autor",1
"FEAT_IPV6","2016-06-01","Autor",1
"FP_LAYOUT_NEED_ENDIANFLIP || FP_LAYOUT_NEED_INTSWAP","2008-02-01","Colaborador",1
"GANGLIA_MAX_MESSAGE_LEN","2009-03-01","Colaborador",1
"GCE_DEFAULT_SERVICE_ACCOUNT","2015-06-01","Autor",1
"GCE_INSTANCE_ID_URL","2015-06-01","Autor",1
"GCE_METADATA_HEADER","2015-06-01","Autor",1
"GCE_PROJECT_ID_URL","2015-06-01","Autor",1
"GCE_PROJECT_NUM_URL","2015-06-01","Autor",1
"GCE_SCOPE_URL","2015-06-01","Autor",1
"GCE_TOKEN_URL","2015-06-01","Autor",1
"GCE_ZONE_URL","2015-06-01","Autor",1
"GCM_API_URL","2015-06-01","Autor",1
"GCP_METADATA_PREFIX","2015-06-01","Autor",1
"HAVE_ARPA_INET_H","2006-06-01","Autor",1
"HAVE_ARPA_NAMESER_COMPAT_H","2006-12-01","Colaborador",1
"HAVE_ARPA_NAMESER_COMPAT_H","2007-07-01","Colaborador",1
"HAVE_ASPRINTF","2016-03-01","Colaborador",1
"HAVE_ASPRINTF","2016-08-01","Colaborador",1
"HAVE_CONFIG_H","2006-06-01","Autor",1
"HAVE_CONFIG_H","2006-06-01","Colaborador",1
"HAVE_CPU_STATS","2018-10-01","Colaborador",1
"HAVE_CTYPE_H","2005-12-01","Autor",1
"HAVE_CURLINFO_APPCONNECT_TIME","2016-05-01","Autor",1
"HAVE_CURLOPT_TIMEOUT_MS","2017-10-01","Autor",1
"HAVE_DIRENT_H","2005-12-01","Autor",1
"HAVE_DOM_REASON_SHUTOFF_DAEMON","2019-05-01","Colaborador",1
"HAVE_GEN_GETMNTENT","2006-03-01","Autor",1
"HAVE_GEN_GETMNTENT","2006-11-01","Colaborador",1
"HAVE_GEN_GETMNTENT","2007-02-01","Colaborador",1
"HAVE_GETFSSTAT","2006-03-01","Autor",1
"HAVE_GETFSSTAT","2006-10-01","Colaborador",1
"HAVE_GETFSSTAT","2016-02-01","Colaborador",1
"HAVE_GETFSSTAT || HAVE_GETVFSSTAT","2006-10-01","Colaborador",1
"HAVE_GETIFADDRS || (KERNEL_LINUX) || (HAVE_LIBKSTAT) || (HAVE_LIBSTATGRAB)","2006-04-01","Colaborador",1
"HAVE_GETMNTENT","2006-03-01","Autor",1
"HAVE_GETMNTENT","2006-11-01","Colaborador",1
"HAVE_GETMNTENT && (_PATH_MNTTAB)","2005-12-01","Autor",1
"HAVE_GETMNTENT && (_PATH_MNTTAB)","2006-03-01","Autor",1
"HAVE_GETMNTENT && (_PATH_MOUNTED)","2005-12-01","Autor",1
"HAVE_GETMNTENT && (_PATH_MOUNTED)","2006-03-01","Autor",1
"HAVE_GETMNTENT && (MNT_MNTTAB)","2005-12-01","Autor",1
"HAVE_GETMNTENT && (MNT_MNTTAB)","2006-03-01","Autor",1
"HAVE_GETMNTENT && (MNTTABNAME)","2005-12-01","Autor",1
"HAVE_GETMNTENT && (MNTTABNAME)","2006-03-01","Autor",1
"HAVE_GETMNTENT_R","2015-07-01","Colaborador",1
"HAVE_GETMNTENT_R","2018-10-01","Colaborador",1
"HAVE_GETPWNAM","2018-07-01","Autor",1
"HAVE_GETPWUID","2005-12-01","Autor",1
"HAVE_GETUTENT","2005-12-01","Colaborador",1
"HAVE_GETUTXENT","2005-12-01","Colaborador",1
"HAVE_GETVFSENT && (VFSTAB)","2005-12-01","Autor",1
"HAVE_GETVFSENT && (VFSTAB)","2006-03-01","Autor",1
"HAVE_GETVFSSTAT","2006-10-01","Colaborador",1
"HAVE_GETVFSSTAT","2016-02-01","Colaborador",1
"HAVE_GETVFSSTAT || HAVE_GETFSSTAT","2006-10-01","Colaborador",1
"HAVE_IFLA_VF_STATS","2020-07-01","Autor",1
"HAVE_IP_VS_H","2007-10-01","Autor",1
"HAVE_IP6TC_HANDLE_T","2009-09-01","Colaborador",1
"HAVE_IP6TC_HANDLE_T","2011-04-01","Colaborador",1
"HAVE_IPROUTE_LIBNETLINK_H","2007-09-01","Colaborador",1
"HAVE_IPTC_HANDLE_T","2009-09-01","Colaborador",1
"HAVE_IPTC_HANDLE_T","2011-04-01","Colaborador",1
"HAVE_KSTAT_IO_T_NWRITTEN && HAVE_KSTAT_IO_T_WRITES &&                    \","2016-11-01","Colaborador",1
"HAVE_KSTAT_IO_T_NWRITTEN && HAVE_KSTAT_IO_T_WRITES && HAVE_KSTAT_IO_T_WTIME","2007-07-01","Colaborador",1
"HAVE_KSTAT_IO_T_NWRITTEN && HAVE_KSTAT_IO_T_WRITES && HAVE_KSTAT_IO_T_WTIME","2016-11-01","Colaborador",1
"HAVE_KVM_H","2008-08-01","Colaborador",1
"HAVE_LIBKSTAT","2005-12-01","Colaborador",1
"HAVE_LIBKSTAT","2006-04-01","Colaborador",1
"HAVE_LIBKSTAT","2006-06-01","Colaborador",1
"HAVE_LIBKSTAT","2007-01-01","Colaborador",1
"HAVE_LIBKSTAT","2007-07-01","Colaborador",1
"HAVE_LIBKSTAT","2008-04-01","Colaborador",1
"HAVE_LIBKSTAT","2009-03-01","Autor",1
"HAVE_LIBKSTAT","2009-03-01","Colaborador",1
"HAVE_LIBKSTAT","2009-04-01","Autor",1
"HAVE_LIBKSTAT","2010-12-01","Colaborador",1
"HAVE_LIBKSTAT","2012-03-01","Colaborador",1
"HAVE_LIBKSTAT","2016-11-01","Colaborador",1
"HAVE_LIBKSTAT && 0","2006-04-01","Colaborador",1
"HAVE_LIBKSTAT && 0","2007-07-01","Colaborador",1
"HAVE_LIBKSTAT || (HAVE_SWAPCTL && HAVE_SWAPCTL_TWO_ARGS)","2010-12-01","Colaborador",1
"HAVE_LIBKSTAT || HAVE_SYS_SYSCTL_H","2009-03-01","Colaborador",1
"HAVE_LIBKSTAT || HAVE_SYS_SYSCTL_H","2009-04-01","Autor",1
"HAVE_LIBKVM","2008-08-01","Colaborador",1
"HAVE_LIBKVM_GETPROCS","2008-08-01","Colaborador",1
"HAVE_LIBKVM_GETPROCS","2009-05-01","Colaborador",1
"HAVE_LIBKVM_GETPROCS &&                                                  \","2016-11-01","Colaborador",1
"HAVE_LIBKVM_GETPROCS && (HAVE_STRUCT_KINFO_PROC_FREEBSD || HAVE_STRUCT_KINFO_PROC_OPENBSD)","2016-11-01","Colaborador",1
"HAVE_LIBKVM_GETPROCS && HAVE_STRUCT_KINFO_PROC_FREEBSD","2009-05-01","Colaborador",1
"HAVE_LIBKVM_GETSWAPINFO","2008-08-01","Colaborador",1
"HAVE_LIBKVM_NLIST","2008-08-01","Colaborador",1
"HAVE_LIBRDKAFKA_LOG","2014-07-01","Colaborador",1
"HAVE_LIBRDKAFKA_LOG_CB","2014-07-01","Colaborador",1
"HAVE_LIBRDKAFKA_LOG_CB","2016-11-01","Colaborador",1
"HAVE_LIBRDKAFKA_LOGGER","2014-07-01","Colaborador",1
"HAVE_LIBRDKAFKA_LOGGER","2014-08-01","Autor",1
"HAVE_LIBRDKAFKA_LOGGER","2016-04-01","Colaborador",1
"HAVE_LIBRDKAFKA_LOGGER ||  HAVE_LIBRDKAFKA_LOG_CB","2016-11-01","Colaborador",1
"HAVE_LIBRRD","2005-12-01","Colaborador",1
"HAVE_LIBRRD","2006-04-01","Colaborador",1
"HAVE_LIBRRD","2006-12-01","Colaborador",1
"HAVE_LIBSTATG","2006-04-01","Colaborador",1
"HAVE_LIBSTATG","2007-01-01","Colaborador",1
"HAVE_LIBSTATGRAB","2005-12-01","Colaborador",1
"HAVE_LIBSTATGRAB","2008-04-01","Colaborador",1
"HAVE_LIBSTATGRAB","2009-04-01","Colaborador",1
"HAVE_LINUX_LIBNETLINK_H","2007-09-01","Colaborador",1
"HAVE_LIST_ALL_DOMAINS","2018-03-01","Colaborador",1
"HAVE_NET_IF_H","2006-04-01","Colaborador",1
"HAVE_NET_IP_VS_H","2012-01-01","Autor",1
"HAVE_NETDB_H","2006-06-01","Autor",1
"HAVE_NETINET_IN_H","2006-06-01","Autor",1
"HAVE_NETINET_IP_VAR_H","2006-03-01","Autor",1
"HAVE_NETINET_IP_VAR_H","2006-12-01","Colaborador",1
"HAVE_NETINET_IP_VAR_H","2009-04-01","Colaborador",1
"HAVE_NETSNMP_OLD_API","2018-06-01","Colaborador",1
"HAVE_ONE_GETMNTENT","2006-11-01","Colaborador",1
"HAVE_PERFSTAT","2016-11-01","Colaborador",1
"HAVE_PWD_H","2005-12-01","Autor",1
"HAVE_SEQ_GETMNTENT","2006-03-01","Autor",1
"HAVE_SEQ_GETMNTENT","2007-02-01","Colaborador",1
"HAVE_SETENV","2011-02-01","Colaborador",1
"HAVE_SSL","2006-06-01","Autor",1
"HAVE_STDIO_H","2005-12-01","Autor",1
"HAVE_STDLIB_H","2005-12-01","Autor",1
"HAVE_STRING_H","2005-12-01","Autor",1
"HAVE_STRUCT_NET_DEVICE_STATS","2006-04-01","Colaborador",1
"HAVE_STRUCT_UDPHDR_DEST && HAVE_STRUCT_UDPHDR_SOURCE","2007-02-01","Colaborador",1
"HAVE_SUN_GETMNTENT","2006-03-01","Autor",1
"HAVE_SUN_GETMNTENT","2006-11-01","Colaborador",1
"HAVE_SWAPCTL","2009-02-01","Colaborador",1
"HAVE_SWAPCTL","2010-12-01","Colaborador",1
"HAVE_SWAPCTL && HAVE_SWAPCTL_THREE_ARGS","2010-12-01","Colaborador",1
"HAVE_SWAPCTL && HAVE_SWAPCTL_TWO_ARGS","2010-12-01","Colaborador",1
"HAVE_SWAPCTL_THREE_ARGS","2010-12-01","Colaborador",1
"HAVE_SYS_CAPABILITY_H","2015-04-01","Colaborador",1
"HAVE_SYS_CAPABILITY_H","2016-10-01","Colaborador",1
"HAVE_SYS_CAPABILITY_H","2017-12-01","Colaborador",1
"HAVE_SYS_DKSTAT_H","2016-11-01","Colaborador",1
"HAVE_SYS_ENDIAN_H","2017-05-01","Colaborador",1
"HAVE_SYS_SOCKET_H","2006-06-01","Autor",1
"HAVE_SYS_STAT_H","2005-12-01","Autor",1
"HAVE_SYS_SYSCTL_H","2009-03-01","Autor",1
"HAVE_SYS_SYSCTL_H","2009-03-01","Colaborador",1
"HAVE_SYS_SYSCTL_H","2009-04-01","Autor",1
"HAVE_SYS_SYSCTL_H","2016-11-01","Colaborador",1
"HAVE_SYS_SYSCTL_H || HAVE_LIBKSTAT","2009-03-01","Autor",1
"HAVE_SYS_SYSCTL_H || HAVE_LIBKSTAT","2009-03-01","Colaborador",1
"HAVE_SYS_SYSMACROS_H","2016-08-01","Colaborador",1
"HAVE_SYS_TIMES_H","2006-06-01","Autor",1
"HAVE_SYS_TYPES_H","2005-12-01","Autor",1
"HAVE_SYS_UN_H","2006-11-01","Colaborador",1
"HAVE_SYS_UN_H","2007-05-01","Colaborador",1
"HAVE_SYSCTL","2009-04-01","Colaborador",1
"HAVE_SYSCTL_KERN_CP_TIMES","2016-11-01","Colaborador",1
"HAVE_SYSCTLBYNAME","2007-10-01","Colaborador",1
"HAVE_SYSCTLBYNAME","2009-02-01","Colaborador",1
"HAVE_TWO_GETMNTENT || HAVE_GEN_GETMNTENT || HAVE_SUN_GETMNTENT","2006-11-01","Colaborador",1
"HAVE_TWO_GETMNTENT || HAVE_GEN_GETMNTENT || HAVE_SUN_GETMNTENT","2007-02-01","Colaborador",1
"HAVE_UNISTD_H","2005-12-01","Autor",1
"HAVE_UPSCONN","2007-08-01","Colaborador",1
"HAVE_UTMP_H","2007-07-01","Colaborador",1
"HAVE_UTMPX_H","2005-12-01","Colaborador",1
"HAVE_VARNISH_V2","2011-10-01","Autor",1
"HAVE_VARNISH_V2","2012-03-01","Colaborador",1
"HAVE_VARNISH_V2","2015-11-01","Colaborador",1
"HAVE_VARNISH_V3","2011-10-01","Autor",1
"HAVE_VARNISH_V3","2012-03-01","Colaborador",1
"HAVE_VARNISH_V3","2013-08-01","Colaborador",1
"HAVE_VARNISH_V3","2014-10-01","Colaborador",1
"HAVE_VARNISH_V3","2015-11-01","Colaborador",1
"HAVE_VARNISH_V3","2016-07-01","Colaborador",1
"HAVE_VARNISH_V4","2014-10-01","Colaborador",1
"HAVE_VARNISH_V4","2015-11-01","Colaborador",1
"HISTOGRAM_DEFAULT_BIN_WIDTH","2015-07-01","Colaborador",1
"HISTOGRAM_NUM_BINS","2016-10-01","Colaborador",1
"HOOK_DROPPING","2007-03-01","Autor",1
"HOOK_DROPPING","2007-03-01","Colaborador",1
"HOOK_DROPPING","2011-04-01","Colaborador",1
"HOST_NAME_MAX","2018-06-01","Colaborador",1
"IPT_LIB_DIR","2007-03-01","Autor",1
"IPT_LIB_DIR","2007-03-01","Colaborador",1
"IPTC_DEBUG","2007-03-01","Autor",1
"IPTC_DEBUG","2007-03-01","Colaborador",1
"IPTC_DEBUG","2011-04-01","Colaborador",1
"IPTC_DEBUG2","2007-03-01","Autor",1
"IPTC_DEBUG2","2007-03-01","Colaborador",1
"IPTC_DEBUG2","2011-04-01","Colaborador",1
"IPV6_ADD_MEMBERSHIP","2009-03-01","Colaborador",1
"IPV6_JOIN_GROUP","2016-11-01","Colaborador",1
"IS_PY3K","2009-12-01","Autor",1
"IS_PY3K","2009-12-01","Colaborador",1
"IS_PY3K","2010-01-01","Autor",1
"IS_PY3K","2010-01-01","Colaborador",1
"IS_PY3K","2015-01-01","Colaborador",1
"isfinite","2016-11-01","Colaborador",1
"isinf","2016-11-01","Colaborador",1
"isnan","2016-11-01","Colaborador",1
"KERNEL_64_USERSPACE_32","2007-03-01","Autor",1
"KERNEL_64_USERSPACE_32","2007-03-01","Colaborador",1
"KERNEL_AIX","2015-02-01","Autor",1
"KERNEL_AIX","2015-05-01","Colaborador",1
"KERNEL_LINUX","2005-12-01","Colaborador",1
"KERNEL_LINUX","2006-04-01","Colaborador",1
"KERNEL_LINUX","2006-06-01","Colaborador",1
"KERNEL_LINUX","2006-10-01","Colaborador",1
"KERNEL_LINUX","2006-11-01","Colaborador",1
"KERNEL_LINUX","2007-01-01","Colaborador",1
"KERNEL_LINUX","2007-07-01","Colaborador",1
"KERNEL_LINUX","2008-04-01","Colaborador",1
"KERNEL_LINUX","2014-09-01","Colaborador",1
"KERNEL_LINUX","2015-02-01","Autor",1
"KERNEL_LINUX","2015-05-01","Colaborador",1
"KERNEL_LINUX","2018-06-01","Autor",1
"KERNEL_LINUX || HAVE_LIBKSTAT || (VM_SWAPUSAGE) || HAVE_LIBKVM || HAVE_LIBSTATGRAB","2007-07-01","Colaborador",1
"KERNEL_SOLARIS","2005-12-01","Colaborador",1
"LATENCY_HISTOGRAM_SIZE","2013-06-01","Colaborador",1
"LIBMODBUS_VERSION_CHECK","2010-12-01","Colaborador",1
"LIBVIR_CHECK_VERSION","2019-05-01","Colaborador",1
"LLONG_MAX","2015-07-01","Colaborador",1
"LOCALSTATEDIR","2016-08-01","Colaborador",1
"MIN","2016-12-01","Autor",1
"MIN","2017-06-01","Colaborador",1
"MNTTAB","2006-03-01","Autor",1
"MOCK_TIME","2015-11-01","Colaborador",1
"MODBUS_TCP_DEFAULT_PORT","2010-03-01","Colaborador",1
"MODBUS_TCP_PORT","2016-11-01","Colaborador",1
"MONITORING_SCOPE","2015-06-01","Autor",1
"MQTT_KEEPALIVE","2015-07-01","Colaborador",1
"MSG_DONTWAIT","2012-09-01","Colaborador",1
"MSG_DONTWAIT","2018-07-01","Autor",1
"MSG_STAT","2016-11-01","Colaborador",1
"NAN","2016-11-01","Colaborador",1
"NAN_STATIC_ISOC","2007-06-01","Colaborador",1
"NAN_STATIC_ISOC","2010-08-01","Colaborador",1
"NAN_STATIC_ISOC","2010-12-01","Colaborador",1
"NAN_ZERO_ZERO","2007-06-01","Colaborador",1
"NAN_ZERO_ZERO","2010-08-01","Colaborador",1
"NAN_ZERO_ZERO","2010-12-01","Colaborador",1
"NF_IP_DROPPING","2007-03-01","Autor",1
"NF_IP_DROPPING","2007-03-01","Colaborador",1
"NF_IP_DROPPING","2011-04-01","Colaborador",1
"NI_MAXHOST","2008-12-01","Colaborador",1
"NI_MAXHOST","2009-03-01","Colaborador",1
"NI_MAXSERV","2010-04-01","Colaborador",1
"NUMA_ROOT_DIR","2012-03-01","Colaborador",1
"PCI_ERR_COR_ADV_NFAT","2018-02-01","Autor",1
"PCI_ERR_COR_BAD_DLLP","2018-02-01","Autor",1
"PCI_ERR_COR_BAD_TLP","2018-02-01","Autor",1
"PCI_ERR_COR_INTERNAL","2018-02-01","Autor",1
"PCI_ERR_COR_LOG_OVER","2018-02-01","Autor",1
"PCI_ERR_COR_RCVR","2018-02-01","Autor",1
"PCI_ERR_COR_REP_ROLL","2018-02-01","Autor",1
"PCI_ERR_COR_REP_TIMER","2018-02-01","Autor",1
"PCI_ERR_UNC_ACSV","2018-02-01","Autor",1
"PCI_ERR_UNC_ATOMEG","2018-02-01","Autor",1
"PCI_ERR_UNC_COMP_ABORT","2018-02-01","Autor",1
"PCI_ERR_UNC_COMP_TIME","2018-02-01","Autor",1
"PCI_ERR_UNC_DLP","2018-02-01","Autor",1
"PCI_ERR_UNC_ECRC","2018-02-01","Autor",1
"PCI_ERR_UNC_FCP","2018-02-01","Autor",1
"PCI_ERR_UNC_INTN","2018-02-01","Autor",1
"PCI_ERR_UNC_MALF_TLP","2018-02-01","Autor",1
"PCI_ERR_UNC_MCBTLP","2018-02-01","Autor",1
"PCI_ERR_UNC_POISON_TLP","2018-02-01","Autor",1
"PCI_ERR_UNC_RX_OVER","2018-02-01","Autor",1
"PCI_ERR_UNC_SURPDN","2018-02-01","Autor",1
"PCI_ERR_UNC_TLPPRE","2018-02-01","Autor",1
"PCI_ERR_UNC_UNSUP","2018-02-01","Autor",1
"PCI_ERR_UNC_UNX_COMP","2018-02-01","Autor",1
"PINBA_DEFAULT_ADDRESS","2010-04-01","Colaborador",1
"PINBA_DEFAULT_NODE","2010-04-01","Colaborador",1
"PINBA_DEFAULT_PORT","2010-04-01","Colaborador",1
"PINBA_DEFAULT_SERVICE","2010-04-01","Colaborador",1
"PINBA_MAX_SOCKETS","2010-04-01","Colaborador",1
"PING_INFO_USERNAME","2009-03-01","Colaborador",1
"PING_INFO_USERNAME","2012-11-01","Colaborador",1
"PPP_ADDRESS_VAL","2006-10-01","Autor",1
"PPP_CONTROL_VAL","2006-10-01","Autor",1
"PREFIX","2016-08-01","Colaborador",1
"PROMETHEUS_DEFAULT_STALENESS_DELTA","2016-09-01","Colaborador",1
"PTHREAD_MAX_NAMELEN_NP","2016-11-01","Colaborador",1
"REDIS_DEFAULT_PREFIX","2015-06-01","Colaborador",1
"RTNL_DUMP_FILTER_FIVE_ARGS","2012-05-01","Autor",1
"SCSI_DISK8_MAJOR","2010-07-01","Colaborador",1
"SEM_STAT","2016-11-01","Colaborador",1
"SENSORS_CONF_PATH","2006-12-01","Colaborador",1
"SENSORS_CONF_PATH","2007-01-01","Colaborador",1
"SENSORS_CONF_PATH","2007-12-01","Colaborador",1
"SENSORS_CONF_PATH","2016-11-01","Colaborador",1
"SHM_STAT","2016-11-01","Colaborador",1
"SOCK_CLOEXEC","2019-02-01","Colaborador",1
"SOCK_CLOEXEC","2019-05-01","Autor",1
"STATSD_DEFAULT_NODE","2013-06-01","Colaborador",1
"STATSD_DEFAULT_SERVICE","2013-06-01","Colaborador",1
"STDC_HEADERS","2006-06-01","Autor",1
"STRERROR_R_CHAR_P","2007-10-01","Colaborador",1
"STRERROR_R_CHAR_P","2009-05-01","Colaborador",1
"T_A6","2006-10-01","Autor",1
"T_SRV","2006-10-01","Autor",1
"TEST","2011-04-01","Autor",1
"UINT_MAX","2007-05-01","Colaborador",1
"UNIX_PATH_MAX","2006-12-01","Colaborador",1
"UNIX_PATH_MAX","2007-01-01","Colaborador",1
"UNIX_PATH_MAX","2008-02-01","Colaborador",1
"WCOREDUMP","2007-11-01","Autor",1
"WG_DEFAULT_ESCAPE","2012-02-01","Colaborador",1
"WG_DEFAULT_ESCAPE","2016-09-01","Colaborador",1
"WG_DEFAULT_LOG_SEND_ERRORS","2016-09-01","Colaborador",1
"WG_DEFAULT_NODE","2012-02-01","Colaborador",1
"WG_DEFAULT_NODE","2016-09-01","Colaborador",1
"WG_DEFAULT_PROTOCOL","2016-09-01","Colaborador",1
"WG_DEFAULT_SERVICE","2012-02-01","Colaborador",1
"WG_DEFAULT_SERVICE","2016-09-01","Colaborador",1
"WG_FORMAT_NAME","2012-02-01","Colaborador",1
"WG_MIN_RECONNECT_INTERVAL","2014-09-01","Colaborador",1
"WG_MIN_RECONNECT_INTERVAL","2016-09-01","Colaborador",1
"WG_SEND_BUF_SIZE","2016-09-01","Colaborador",1
"WIN32","2018-07-01","Autor",1
"WITH_UPSCLIENT_27","2017-05-01","Colaborador",1
"WRITE_HTTP_DEFAULT_BUFFER_SIZE","2014-09-01","Colaborador",1
"WT_DEFAULT_ESCAPE","2014-04-01","Autor",1
"WT_DEFAULT_NODE","2014-04-01","Autor",1
"WT_DEFAULT_SERVICE","2014-04-01","Autor",1
"WT_SEND_BUF_SIZE","2014-04-01","Autor",1
"XENCTRL_HAS_XC_INTERFACE","2016-03-01","Autor",1
"XINTFRAC","2010-08-01","Autor",1
"XINTFRAC","2010-09-01","Autor",1
"XINTFRAC","2010-09-01","Colaborador",1
"XT_TABLE_MAXNAMELEN","2007-03-01","Colaborador",1
