"Variabilidades","Data","EhAutor","Desenvolvedor"
"USE_OPENSSL","2015-01-01","Colaborador",1
"USE_OPENSSL","2016-01-01","Colaborador",1
"USE_PLUGIN","2011-02-01","Autor",1
"USE_PLUGIN","2013-08-01","Colaborador",1
"USE_PLUGIN","2014-01-01","Colaborador",1
"USE_PLUGIN","2014-06-01","Colaborador",1
"USE_PLUGIN","2018-03-01","Colaborador",1
"USE_PTHREAD","2010-04-01","Autor",1
"USE_PTHREAD","2010-09-01","Autor",1
"USE_SHM","2011-02-01","Autor",1
"USE_SHM","2013-09-01","Colaborador",1
"USE_SIGACTION","2011-02-01","Autor",1
"USE_SPELL","2013-10-01","Colaborador",1
"USE_XFT","2011-02-01","Autor",1
"USE_XFT","2012-10-01","Colaborador",1
"USE_XFT","2013-09-01","Colaborador",1
"USE_XLIB","2011-02-01","Autor",1
"USE_XLIB","2012-10-01","Colaborador",1
"USE_XLIB","2013-09-01","Colaborador",1
"USING_FREEBSD","2011-02-01","Autor",1
"USING_FREEBSD","2016-12-01","Colaborador",1
"USING_LINUX","2011-02-01","Autor",1
"VERSION","2013-05-01","Colaborador",1
"WIN32","2010-04-01","Autor",1
"WIN32","2010-08-01","Autor",1
"WIN32","2010-09-01","Autor",1
"WIN32","2011-02-01","Autor",1
"WIN32","2011-07-01","Autor",1
"WIN32","2011-11-01","Autor",1
"WIN32","2011-12-01","Autor",1
"WIN32","2012-01-01","Autor",1
"WIN32","2012-07-01","Colaborador",1
"WIN32","2012-10-01","Colaborador",2
"WIN32","2012-11-01","Colaborador",2
"WIN32","2012-12-01","Colaborador",1
"WIN32","2013-01-01","Colaborador",1
"WIN32","2013-03-01","Colaborador",2
"WIN32","2013-04-01","Colaborador",2
"WIN32","2013-05-01","Colaborador",3
"WIN32","2013-08-01","Colaborador",1
"WIN32","2013-09-01","Colaborador",1
"WIN32","2013-10-01","Colaborador",1
"WIN32","2013-11-01","Colaborador",1
"WIN32","2014-01-01","Colaborador",1
"WIN32","2014-02-01","Colaborador",1
"WIN32","2014-04-01","Colaborador",1
"WIN32","2014-12-01","Colaborador",2
"WIN32","2015-01-01","Colaborador",1
"WIN32","2015-02-01","Colaborador",2
"WIN32","2017-11-01","Colaborador",1
"WIN32","2018-03-01","Colaborador",1
"WIN32	/* also auto-load C:\Program Files\HexChat\Plugins\*.py */","2012-07-01","Colaborador",1
"WIN32	/* also auto-load C:\Program Files\HexChat\Plugins\*.py */","2013-05-01","Colaborador",1
"WIN32	/* also auto-load C:\Program Files\XChat\Plugins\*.py */","2011-02-01","Autor",1
"WIN32	/* also auto-load C:\Program Files\XChat\Plugins\*.py */","2012-07-01","Colaborador",1
"WIN32	/* black listed */","2011-02-01","Autor",1
"WIN32	/* black listed */","2014-06-01","Colaborador",1
"WIN32	/* FIXME fix reconnect crashes and remove this ifdef! */","2013-05-01","Colaborador",1
"WIN32	/* keep this in sync with cfgfiles.c! */","2013-04-01","Colaborador",1
"WIN32	/* keep this in sync with fe-gtk.c! */","2013-04-01","Colaborador",1
"WIN32	/* lastlog -r isn't implemented in fe_lastlog yet */","2012-07-01","Colaborador",1
"WIN32	/* leaks GDI pool memory - don't use on win32 */","2011-02-01","Autor",1
"WIN32	/* leaks GDI pool memory, don't enable */","2011-02-01","Autor",1
"WIN32	/* needs more work */","2011-02-01","Autor",1
"WIN32	/* uses DBUS */","2011-02-01","Autor",1
"WIN32	/* uses DBUS */","2014-01-01","Colaborador",1
"WIN32 /* somehow this is broken on win32 */","2011-12-01","Autor",1
"WIN32 /* somehow this is broken on win32 */","2012-11-01","Colaborador",1
"WIN32 /* submenus are buggy on win32 */","2012-11-01","Colaborador",1
"WIN32 /* win32 only supports wav, others could support anything */","2013-08-01","Colaborador",1
"WIN32 /* Windows uses IEC size (with SI format) */","2015-02-01","Autor",1
"WITH_THREAD","2011-02-01","Autor",1
"XCHAT","2011-02-01","Autor",1
"XCHAT","2012-10-01","Colaborador",1
"XCHAT	/* xchat has this in util.c */","2011-02-01","Autor",1
"XCHAT	/* xchat has this in util.c */","2012-10-01","Colaborador",1
"XCHAT_PLUGIN_COMPAT","2012-10-01","Colaborador",1
