"Variabilidades","Data","EhAutor","Desenvolvedor"
"BYTE_ORDER == 21","1998-05-01","Autor",1
"BYTE_ORDER == 21","1998-08-01","Autor",1
"BYTE_ORDER == 21","1998-11-01","Autor",1
"BYTE_ORDER == 21","1999-03-01","Autor",1
"COMPILED_FROM_DSP","2016-03-01","Colaborador",1
"COMPILING_FOR_WINDOWS","2016-03-01","Colaborador",1
"COMPILING_FOR_WINDOWS","2016-06-01","Colaborador",1
"DEBUG_UNPARSED_ENTITIES","1998-06-01","Autor",1
"defined(__amigaos__)","2017-06-01","Colaborador",1
"defined(__WATCOMC__)","2017-05-01","Colaborador",1
"defined(_WIN64) && defined(_MSC_VER)","2017-03-01","Colaborador",1
"defined(_WIN64) && defined(_MSC_VER)","2017-05-01","Colaborador",1
"defined(HAVE_ARC4RANDOM)","2017-07-01","Colaborador",1
"defined(HAVE_GETRANDOM)","2017-05-01","Colaborador",1
"defined(HAVE_GETRANDOM) || defined(HAVE_SYSCALL_GETRANDOM)","2017-05-01","Colaborador",1
"defined(MACOS_CLASSIC)","2017-06-01","Colaborador",1
"ENCODING_FOR_FUZZING","2019-08-01","Autor",1
"FILEMAP","1997-11-01","Autor",1
"HAVE_CHECK_H","2003-10-01","Autor",1
"HAVE_EXPAT_CONFIG_H","2003-10-01","Colaborador",1
"HAVE_EXPAT_CONFIG_H","2017-08-01","Autor",1
"IS_INVALID_CHAR","1998-02-01","Autor",1
"MAP_FILE","1998-03-01","Autor",1
"MIN_BYTES_PER_CHAR","1998-01-01","Autor",1
"O_BINARY","1997-11-01","Autor",1
"O_BINARY","1997-12-01","Autor",1
"O_BINARY","1998-02-01","Autor",1
"O_BINARY","1998-11-01","Autor",1
"PREFIX","1997-11-01","Autor",1
"S_IFMT","1997-11-01","Autor",1
"S_IFMT","2017-09-01","Colaborador",1
"S_IFREG","1997-11-01","Autor",1
"S_IFREG","2017-09-01","Colaborador",1
"S_ISREG","1997-11-01","Autor",1
"TEST","1998-12-01","Autor",1
"UNICODE","1997-11-01","Autor",1
"UNICODE","2017-07-01","Autor",1
"W3C14N","1999-07-01","Autor",1
"WIN32","1998-02-01","Autor",1
"WIN32","1998-05-01","Autor",1
"WIN32","1998-06-01","Autor",1
"WIN32","1998-11-01","Autor",1
"WIN32","2000-05-01","Autor",1
"WIN32","2016-06-01","Colaborador",1
"WIN32","2017-05-01","Colaborador",1
"XML_BYTE_ORDER == 21","1999-03-01","Autor",1
"XML_DTD","1999-06-01","Autor",1
"XML_DTD","1999-10-01","Autor",1
"XML_DTD","2017-09-01","Colaborador",1
"XML_DTD /* FIXME */","1999-06-01","Autor",1
"XML_DTD /* FIXME merge code with following case */","1999-06-01","Autor",1
"XML_LARGE_SIZE","2006-01-01","Autor",1
"XML_MIN_SIZE","1998-11-01","Autor",1
"XML_NS","1998-11-01","Autor",1
"XML_NS","1999-06-01","Autor",1
"XML_NS","1999-10-01","Autor",1
"XML_UNICODE","1998-05-01","Autor",1
"XML_UNICODE","1998-06-01","Autor",1
"XML_UNICODE","1998-11-01","Autor",1
"XML_UNICODE","1999-10-01","Autor",1
"XML_UNICODE","2000-01-01","Autor",1
"XML_UNICODE","2017-06-01","Colaborador",1
"XML_UNICODE","2017-08-01","Colaborador",1
"XML_UNICODE","2017-09-01","Colaborador",1
"XML_UNICODE_WCHAR_T","1998-06-01","Autor",1
"XML_UNICODE_WCHAR_T","1998-11-01","Autor",1
"XML_UNICODE_WCHAR_T","1999-10-01","Autor",1
"XML_UNICODE_WCHAR_T","2000-01-01","Autor",1
"XML_UNICODE_WCHAR_T","2017-08-01","Autor",1
"XML_UNICODE_WCHAR_T","2017-08-01","Colaborador",1
"XMLNS","1998-08-01","Autor",1
"XMLNS","1998-11-01","Autor",1
"XMLSMALL","1998-11-01","Autor",1
