"Data","Desenvolvedor","Classificacao","Especialista","Generalista","Misto","Total","Perc_Especialista","Perc_Generalista","Perc_Misto"
"2011-08-01","Adriaan De Jong","Misto",0,0,5,5,0,0,100
"2011-08-01","Gert Doering","Misto",0,0,5,5,0,0,100
"2011-08-01","James Yonan","Misto",0,0,5,5,0,0,100
"2011-09-01","Adriaan De Jong","Misto",0,0,5,5,0,0,100
"2011-09-01","Gert Doering","Misto",0,0,5,5,0,0,100
"2011-10-01","Adriaan De Jong","Misto",0,0,5,5,0,0,100
"2011-10-01","James Yonan","Misto",0,0,5,5,0,0,100
"2011-11-01","Gert Doering","Misto",0,0,5,5,0,0,100
"2011-12-01","David Sommerseth","Misto",0,0,5,5,0,0,100
"2011-12-01","Gert Doering","Misto",0,0,5,5,0,0,100
"2012-01-01","David Sommerseth","Misto",0,0,5,5,0,0,100
"2012-01-01","Gert Doering","Misto",0,0,5,5,0,0,100
"2012-02-01","Adriaan De Jong","Misto",0,0,5,5,0,0,100
"2012-02-01","Alon Bar-Lev","Misto",0,1,6,7,0,14.2857142857143,85.7142857142857
"2012-02-01","David Sommerseth","Misto",0,1,6,7,0,14.2857142857143,85.7142857142857
"2012-02-01","Gert Doering","Misto",0,1,6,7,0,14.2857142857143,85.7142857142857
"2012-02-01","Heiko Hund","Generalista",0,1,6,7,0,14.2857142857143,85.7142857142857
"2012-04-01","Adriaan De Jong","Misto",0,1,6,7,0,14.2857142857143,85.7142857142857
"2012-06-01","Gert Doering","Misto",0,1,6,7,0,14.2857142857143,85.7142857142857
"2012-08-01","Arne Schwabe","Generalista",0,2,6,8,0,25,75
"2012-08-01","Gert Doering","Misto",0,2,6,8,0,25,75
"2012-09-01","Gert Doering","Misto",0,2,6,8,0,25,75
"2012-09-01","James Yonan","Misto",0,2,6,8,0,25,75
"2012-10-01","David Sommerseth","Misto",0,2,6,8,0,25,75
"2012-11-01","David Sommerseth","Misto",0,2,6,8,0,25,75
"2013-03-01","Gert Doering","Misto",0,2,6,8,0,25,75
"2013-03-01","Steffan Karger","Generalista",0,2,7,9,0,22.2222222222222,77.7777777777778
"2013-04-01","Arne Schwabe","Misto",0,2,7,9,0,22.2222222222222,77.7777777777778
"2013-04-01","Steffan Karger","Misto",0,1,8,9,0,11.1111111111111,88.8888888888889
"2013-05-01","Arne Schwabe","Misto",0,1,8,9,0,11.1111111111111,88.8888888888889
"2013-05-01","Gert Doering","Misto",0,1,8,9,0,11.1111111111111,88.8888888888889
"2013-05-01","Steffan Karger","Misto",0,1,8,9,0,11.1111111111111,88.8888888888889
"2013-07-01","David Sommerseth","Misto",0,1,8,9,0,11.1111111111111,88.8888888888889
"2013-11-01","Arne Schwabe","Misto",0,1,8,9,0,11.1111111111111,88.8888888888889
"2014-01-01","Gert Doering","Misto",0,1,8,9,0,11.1111111111111,88.8888888888889
"2014-01-01","Steffan Karger","Misto",0,1,8,9,0,11.1111111111111,88.8888888888889
"2014-02-01","Steffan Karger","Misto",0,1,8,9,0,11.1111111111111,88.8888888888889
"2014-03-01","Steffan Karger","Misto",0,1,8,9,0,11.1111111111111,88.8888888888889
"2014-04-01","Gert Doering","Misto",0,1,8,9,0,11.1111111111111,88.8888888888889
"2014-04-01","Steffan Karger","Misto",0,1,8,9,0,11.1111111111111,88.8888888888889
"2014-05-01","Steffan Karger","Misto",0,1,8,9,0,11.1111111111111,88.8888888888889
"2014-06-01","Gert Doering","Misto",0,1,8,9,0,11.1111111111111,88.8888888888889
"2014-06-01","Steffan Karger","Misto",0,1,8,9,0,11.1111111111111,88.8888888888889
"2014-07-01","Steffan Karger","Misto",0,1,8,9,0,11.1111111111111,88.8888888888889
"2014-08-01","Steffan Karger","Misto",0,1,8,9,0,11.1111111111111,88.8888888888889
"2014-09-01","David Sommerseth","Misto",0,1,8,9,0,11.1111111111111,88.8888888888889
"2014-09-01","Steffan Karger","Misto",0,1,8,9,0,11.1111111111111,88.8888888888889
"2014-10-01","David Sommerseth","Misto",0,1,8,9,0,11.1111111111111,88.8888888888889
"2014-10-01","Steffan Karger","Misto",0,1,8,9,0,11.1111111111111,88.8888888888889
"2014-11-01","David Sommerseth","Misto",0,1,8,9,0,11.1111111111111,88.8888888888889
"2014-11-01","Lev Stipakov","Generalista",0,2,8,10,0,20,80
"2014-11-01","Steffan Karger","Misto",0,2,8,10,0,20,80
"2014-12-01","David Sommerseth","Misto",0,2,8,10,0,20,80
"2014-12-01","Gert Doering","Misto",0,2,8,10,0,20,80
"2014-12-01","Lev Stipakov","Generalista",0,2,8,10,0,20,80
"2015-01-01","Steffan Karger","Misto",0,2,8,10,0,20,80
"2015-02-01","Lev Stipakov","Generalista",0,2,8,10,0,20,80
"2015-02-01","Steffan Karger","Misto",0,3,8,11,0,27.2727272727273,72.7272727272727
"2015-02-01","Vasily Kulikov","Generalista",0,3,8,11,0,27.2727272727273,72.7272727272727
"2015-03-01","Steffan Karger","Misto",0,3,8,11,0,27.2727272727273,72.7272727272727
"2015-04-01","Daniel Kubec","Misto",0,3,9,12,0,25,75
"2015-04-01","Gert Doering","Misto",0,3,9,12,0,25,75
"2015-05-01","Gert Doering","Misto",0,3,9,12,0,25,75
"2015-05-01","Steffan Karger","Misto",0,3,9,12,0,25,75
"2015-06-01","Steffan Karger","Misto",0,3,9,12,0,25,75
"2015-07-01","David Sommerseth","Misto",0,3,9,12,0,25,75
"2015-07-01","Steffan Karger","Misto",0,3,9,12,0,25,75
"2015-09-01","Arne Schwabe","Misto",0,3,9,12,0,25,75
"2015-09-01","Gert Doering","Misto",0,2,10,12,0,16.6666666666667,83.3333333333333
"2015-09-01","Steffan Karger","Misto",0,2,10,12,0,16.6666666666667,83.3333333333333
"2015-10-01","Lev Stipakov","Misto",0,2,10,12,0,16.6666666666667,83.3333333333333
"2015-10-01","Steffan Karger","Misto",0,2,10,12,0,16.6666666666667,83.3333333333333
"2015-11-01","Arne Schwabe","Misto",0,2,10,12,0,16.6666666666667,83.3333333333333
"2015-11-01","Gert Doering","Misto",0,2,10,12,0,16.6666666666667,83.3333333333333
"2015-11-01","Steffan Karger","Misto",0,2,10,12,0,16.6666666666667,83.3333333333333
"2015-12-01","Steffan Karger","Misto",0,2,10,12,0,16.6666666666667,83.3333333333333
"2016-01-01","Heiko Hund","Generalista",0,2,10,12,0,16.6666666666667,83.3333333333333
"2016-01-01","Steffan Karger","Misto",0,2,10,12,0,16.6666666666667,83.3333333333333
"2016-02-01","Arne Schwabe","Misto",0,2,10,12,0,16.6666666666667,83.3333333333333
"2016-02-01","Selva Nair","Misto",0,2,11,13,0,15.3846153846154,84.6153846153846
"2016-02-01","Steffan Karger","Misto",0,2,11,13,0,15.3846153846154,84.6153846153846
"2016-03-01","Selva Nair","Misto",0,2,11,13,0,15.3846153846154,84.6153846153846
"2016-03-01","Steffan Karger","Misto",0,2,11,13,0,15.3846153846154,84.6153846153846
"2016-04-01","Steffan Karger","Misto",0,2,11,13,0,15.3846153846154,84.6153846153846
"2016-05-01","Ivo Manca","Generalista",0,3,11,14,0,21.4285714285714,78.5714285714286
"2016-05-01","Jens Neuhalfen","Generalista",0,4,11,15,0,26.6666666666667,73.3333333333333
"2016-05-01","Selva Nair","Misto",0,4,11,15,0,26.6666666666667,73.3333333333333
"2016-05-01","Steffan Karger","Misto",0,4,11,15,0,26.6666666666667,73.3333333333333
"2016-06-01","Gert Doering","Misto",0,4,11,15,0,26.6666666666667,73.3333333333333
"2016-06-01","Selva Nair","Misto",0,4,11,15,0,26.6666666666667,73.3333333333333
"2016-06-01","Steffan Karger","Misto",0,4,11,15,0,26.6666666666667,73.3333333333333
"2016-07-01","David Sommerseth","Misto",0,4,11,15,0,26.6666666666667,73.3333333333333
"2016-07-01","Steffan Karger","Misto",0,4,11,15,0,26.6666666666667,73.3333333333333
"2016-08-01","David Sommerseth","Misto",0,4,11,15,0,26.6666666666667,73.3333333333333
"2016-08-01","Steffan Karger","Misto",0,4,11,15,0,26.6666666666667,73.3333333333333
"2016-09-01","Arne Schwabe","Misto",0,4,11,15,0,26.6666666666667,73.3333333333333
"2016-09-01","Gert Doering","Misto",0,4,11,15,0,26.6666666666667,73.3333333333333
"2016-09-01","Lev Stipakov","Misto",0,4,11,15,0,26.6666666666667,73.3333333333333
"2016-09-01","Steffan Karger","Misto",0,4,11,15,0,26.6666666666667,73.3333333333333
"2016-10-01","Arne Schwabe","Misto",0,4,11,15,0,26.6666666666667,73.3333333333333
"2016-10-01","Heiko Hund","Misto",0,3,12,15,0,20,80
"2016-10-01","Steffan Karger","Misto",0,3,12,15,0,20,80
"2016-11-01","Arne Schwabe","Misto",0,3,12,15,0,20,80
"2016-11-01","David Sommerseth","Misto",0,3,12,15,0,20,80
"2016-11-01","Gert Doering","Misto",0,3,12,15,0,20,80
"2016-11-01","Selva Nair","Misto",0,3,12,15,0,20,80
"2016-11-01","Steffan Karger","Misto",0,3,12,15,0,20,80
"2016-12-01","David Sommerseth","Misto",0,3,12,15,0,20,80
"2016-12-01","Steffan Karger","Misto",0,3,12,15,0,20,80
"2017-01-01","Selva Nair","Misto",0,3,12,15,0,20,80
"2017-01-01","Steffan Karger","Misto",0,3,12,15,0,20,80
"2017-02-01","Gert Doering","Misto",0,3,12,15,0,20,80
"2017-02-01","Simon Matter","Generalista",0,4,12,16,0,25,75
"2017-03-01","David Sommerseth","Misto",0,4,12,16,0,25,75
"2017-03-01","Gert Doering","Misto",0,4,12,16,0,25,75
"2017-03-01","Steffan Karger","Misto",0,4,12,16,0,25,75
"2017-04-01","David Sommerseth","Misto",0,4,12,16,0,25,75
"2017-05-01","Steffan Karger","Misto",0,4,12,16,0,25,75
"2017-06-01","Arne Schwabe","Misto",0,4,12,16,0,25,75
"2017-06-01","Emmanuel Deloget","Generalista",0,6,12,18,0,33.3333333333333,66.6666666666667
"2017-06-01","Steffan Karger","Misto",0,6,12,18,0,33.3333333333333,66.6666666666667
"2017-07-01","Antonio Quartulli","Generalista",0,6,12,18,0,33.3333333333333,66.6666666666667
"2017-07-01","David Sommerseth","Misto",0,6,12,18,0,33.3333333333333,66.6666666666667
"2017-07-01","Steffan Karger","Misto",0,6,12,18,0,33.3333333333333,66.6666666666667
"2017-08-01","Antonio Quartulli","Generalista",0,6,12,18,0,33.3333333333333,66.6666666666667
"2017-08-01","Steffan Karger","Misto",0,6,12,18,0,33.3333333333333,66.6666666666667
"2017-09-01","David Sommerseth","Misto",0,6,12,18,0,33.3333333333333,66.6666666666667
"2017-10-01","Selva Nair","Misto",0,6,12,18,0,33.3333333333333,66.6666666666667
"2017-11-01","Selva Nair","Misto",0,6,12,18,0,33.3333333333333,66.6666666666667
"2017-11-01","Steffan Karger","Misto",0,6,12,18,0,33.3333333333333,66.6666666666667
"2017-12-01","Selva Nair","Misto",0,6,12,18,0,33.3333333333333,66.6666666666667
"2017-12-01","Steffan Karger","Misto",0,6,12,18,0,33.3333333333333,66.6666666666667
"2018-01-01","David Sommerseth","Misto",0,6,12,18,0,33.3333333333333,66.6666666666667
"2018-01-01","Selva Nair","Misto",0,6,12,18,0,33.3333333333333,66.6666666666667
"2018-01-01","Steffan Karger","Misto",0,6,12,18,0,33.3333333333333,66.6666666666667
"2018-02-01","Gert Doering","Misto",0,6,12,18,0,33.3333333333333,66.6666666666667
"2018-02-01","Selva Nair","Misto",0,6,12,18,0,33.3333333333333,66.6666666666667
"2018-02-01","Steffan Karger","Misto",0,6,12,18,0,33.3333333333333,66.6666666666667
"2018-04-01","Selva Nair","Misto",0,6,12,18,0,33.3333333333333,66.6666666666667
"2018-06-01","Antonio Quartulli","Generalista",0,6,12,18,0,33.3333333333333,66.6666666666667
"2018-07-01","Steffan Karger","Misto",0,6,12,18,0,33.3333333333333,66.6666666666667
"2018-08-01","Steffan Karger","Misto",0,6,12,18,0,33.3333333333333,66.6666666666667
"2018-09-01","Steffan Karger","Misto",0,6,12,18,0,33.3333333333333,66.6666666666667
"2018-10-01","Arne Schwabe","Misto",0,6,12,18,0,33.3333333333333,66.6666666666667
"2018-10-01","David Sommerseth","Misto",0,6,13,19,0,31.5789473684211,68.4210526315789
"2018-10-01","Lev Stipakov","Misto",0,6,13,19,0,31.5789473684211,68.4210526315789
"2018-10-01","Selva Nair","Misto",0,6,13,19,0,31.5789473684211,68.4210526315789
"2018-10-01","Simon Rozman","Misto",0,6,13,19,0,31.5789473684211,68.4210526315789
"2018-10-01","Steffan Karger","Misto",0,6,13,19,0,31.5789473684211,68.4210526315789
"2018-11-01","Gert Doering","Misto",0,6,13,19,0,31.5789473684211,68.4210526315789
"2018-11-01","Simon Rozman","Misto",0,5,14,19,0,26.3157894736842,73.6842105263158
"2018-12-01","Antonio Quartulli","Misto",0,5,14,19,0,26.3157894736842,73.6842105263158
"2018-12-01","Arne Schwabe","Misto",0,5,14,19,0,26.3157894736842,73.6842105263158
"2018-12-01","Gert Doering","Misto",0,5,14,19,0,26.3157894736842,73.6842105263158
"2018-12-01","Selva Nair","Misto",0,5,14,19,0,26.3157894736842,73.6842105263158
"2018-12-01","Simon Rozman","Misto",0,5,14,19,0,26.3157894736842,73.6842105263158
"2019-01-01","Arne Schwabe","Misto",0,5,14,19,0,26.3157894736842,73.6842105263158
"2019-01-01","Jonathan Tooker","Generalista",0,6,14,20,0,30,70
"2019-01-01","Selva Nair","Misto",0,6,14,20,0,30,70
"2019-01-01","Steffan Karger","Misto",0,6,14,20,0,30,70
"2019-02-01","Simon Rozman","Misto",0,6,14,20,0,30,70
"2019-05-01","Arne Schwabe","Misto",0,6,14,20,0,30,70
"2019-06-01","Antonio Quartulli","Misto",0,6,14,20,0,30,70
"2019-07-01","Antonio Quartulli","Misto",0,6,14,20,0,30,70
"2019-07-01","Selva Nair","Misto",0,6,14,20,0,30,70
"2019-08-01","Antonio Quartulli","Misto",0,6,14,20,0,30,70
"2019-09-01","Arne Schwabe","Misto",0,6,14,20,0,30,70
"2019-09-01","Lev Stipakov","Misto",0,6,14,20,0,30,70
"2019-10-01","Antonio Quartulli","Misto",0,6,14,20,0,30,70
"2019-10-01","Gert Doering","Misto",0,6,14,20,0,30,70
"2019-11-01","Antonio Quartulli","Misto",0,6,14,20,0,30,70
"2019-11-01","Arne Schwabe","Misto",0,6,14,20,0,30,70
"2019-11-01","Steffan Karger","Misto",0,6,14,20,0,30,70
"2019-12-01","Arne Schwabe","Misto",0,6,14,20,0,30,70
"2019-12-01","Lev Stipakov","Misto",0,6,14,20,0,30,70
"2020-01-01","Steffan Karger","Misto",0,6,14,20,0,30,70
"2020-02-01","Arne Schwabe","Misto",0,6,14,20,0,30,70
"2020-02-01","David Sommerseth","Misto",0,6,14,20,0,30,70
"2020-02-01","Heiko Hund","Misto",0,6,14,20,0,30,70
"2020-02-01","Selva Nair","Misto",0,6,14,20,0,30,70
"2020-03-01","Arne Schwabe","Misto",0,6,14,20,0,30,70
"2020-03-01","Simon Rozman","Misto",0,6,14,20,0,30,70
"2020-04-01","Antonio Quartulli","Misto",0,6,14,20,0,30,70
"2020-04-01","Arne Schwabe","Misto",0,6,14,20,0,30,70
"2020-04-01","Gert Doering","Misto",0,6,14,20,0,30,70
"2020-05-01","Antonio Quartulli","Misto",0,6,14,20,0,30,70
"2020-05-01","Arne Schwabe","Misto",0,6,14,20,0,30,70
"2020-06-01","Antonio Quartulli","Misto",0,6,14,20,0,30,70
"2020-06-01","Arne Schwabe","Misto",0,7,14,21,0,33.3333333333333,66.6666666666667
"2020-06-01","James Bottomley","Generalista",0,7,14,21,0,33.3333333333333,66.6666666666667
"2020-07-01","Arne Schwabe","Misto",0,7,14,21,0,33.3333333333333,66.6666666666667
"2020-07-01","Gert Doering","Misto",0,7,14,21,0,33.3333333333333,66.6666666666667
"2020-07-01","Lev Stipakov","Misto",0,7,14,21,0,33.3333333333333,66.6666666666667
"2020-07-01","Steffan Karger","Misto",0,7,14,21,0,33.3333333333333,66.6666666666667
"2020-08-01","Arne Schwabe","Misto",0,7,14,21,0,33.3333333333333,66.6666666666667
"2020-08-01","Gert Doering","Misto",0,7,14,21,0,33.3333333333333,66.6666666666667
"2020-09-01","Gert Doering","Misto",0,7,14,21,0,33.3333333333333,66.6666666666667
"2020-09-01","Selva Nair","Misto",0,7,14,21,0,33.3333333333333,66.6666666666667
"2020-10-01","Arne Schwabe","Misto",0,7,14,21,0,33.3333333333333,66.6666666666667
"2020-10-01","Gert Doering","Misto",0,7,14,21,0,33.3333333333333,66.6666666666667
"2020-10-01","Steffan Karger","Misto",0,7,14,21,0,33.3333333333333,66.6666666666667
"2020-12-01","Arne Schwabe","Misto",0,7,14,21,0,33.3333333333333,66.6666666666667
