Commit,Author,Date,FileCount
17f56c77205b55a6f92ee64d3556005f29aeae1b,Thomas E. Dickey,1998-05-07 22:09:31-04:00,3
6cc0954036ea677db6a36f3743809011079f85c2,Thomas E. Dickey,1998-05-09 00:34:13-04:00,7
ffeaa96e64e4d7641678e17bf135068544154129,Thomas E. Dickey,1998-05-26 10:10:03-04:00,17
e31f3896332bceb31ecdfeec442d411eeaaeca1d,Thomas E. Dickey,1998-06-04 01:08:15-04:00,6
9a65b577b2277ef2ced768d059e3a9ac90033c60,Thomas E. Dickey,1998-06-05 20:23:53-04:00,18
89972f137a05bd591fa3126511438cfbfdf6342a,Thomas E. Dickey,1998-06-29 03:06:02-04:00,5
903f698222ba6822de2efd3cc6cd0fd6f0f74b01,Thomas E. Dickey,1998-06-30 02:56:43-04:00,1
f0febbfab9af500853f355fa9b3a548340140e78,Thomas E. Dickey,1998-07-05 20:05:39-04:00,5
d3f4d7000aedb198772dcc8c0b5bfca1bffb5fa8,Thomas E. Dickey,1998-07-15 00:19:28-04:00,6
18ad9e42cf7d89d045fb24ee226dfc0117e85ce3,Thomas E. Dickey,1998-07-15 10:52:08-04:00,1
2a4a4def71a62bb8198f3ee57bd1f868265e41fe,Thomas E. Dickey,1998-08-20 21:39:43-04:00,6
d7e645194373b753cb7e5374405c8009b03a5c59,Thomas E. Dickey,1998-08-25 09:14:19-04:00,7
f1bc82a4941552842cd3f988ca8ef4e7f861e589,Thomas E. Dickey,1998-08-30 10:43:03-04:00,7
f33a98f50f880edee30d52b6819a76373f0d13a3,Thomas E. Dickey,1998-10-09 10:56:12-04:00,6
94d8bfe2bcae63908552b3794ea5743f7c496edc,Thomas E. Dickey,1998-10-12 10:14:37-04:00,24
e8c2ff47b7e459378ef15e0e9339785a2f14809a,Thomas E. Dickey,1998-10-14 10:55:26-04:00,1
e55c24dd20e0183202f0ccd74ed95847caac9149,Thomas E. Dickey,1998-10-21 22:44:56-04:00,1
6be8a622c35c453c660497974454007ec5600320,Thomas E. Dickey,1998-10-25 18:31:39-05:00,24
15068681c9598dfcc12d63d62542176b2a643d3e,Thomas E. Dickey,1998-11-01 04:13:52-05:00,2
20381433d9b9434e534a1ec84831a53cc9fe978c,Thomas E. Dickey,1998-11-01 19:10:30-05:00,2
6dd3ad6de2720b0f7c4287f45a95a9f6d1054f7a,Thomas E. Dickey,1998-11-20 11:38:44-05:00,6
6680b3dadfd833008ae2178a469464d47a463fb8,Thomas E. Dickey,1998-11-22 18:07:22-05:00,6
a76e0d1471b260b9205547f4be96b3f82bb44b9d,Thomas E. Dickey,1998-12-14 00:07:56-05:00,10
ad6de833bb172250ccd57632eab78e109e216c6c,Thomas E. Dickey,1999-01-03 17:13:04-05:00,10
4111e73034670fa40a3c0d3c255f6a1fd212d00d,Thomas E. Dickey,1999-01-21 11:52:06-05:00,6
658bb89a2f1f15327208438da0be5306a602f2db,Thomas E. Dickey,1999-01-24 19:44:33-05:00,6
a56ea54784535a60e7c7b0ac422672985d40dc3b,Thomas E. Dickey,1999-02-01 18:11:26-05:00,2
fe7b206d9a1c1c401690447b4b79470a195c3c51,Thomas E. Dickey,1999-02-05 11:41:27-05:00,10
bb6ff03a407e8f5bcd586ca68746785940bfe1be,Thomas E. Dickey,1999-02-07 17:54:50-05:00,10
3d44ac464323af741bf85e169470ec5cfad60953,Thomas E. Dickey,1999-03-13 21:43:05-05:00,10
ff5a1c92947333f46f167950c0088d305983f3b3,Thomas E. Dickey,1999-03-14 19:59:36-05:00,12
6db6d08def0525b33c7cefb5c50511a4ea379734,Thomas E. Dickey,1999-03-27 23:15:56-05:00,10
12dbd3fe76f57d8acc7cc49a6e98850156d5462a,Thomas E. Dickey,1999-03-29 18:36:18-05:00,9
fffe0ca681a9ef69f0a59484e629c37a8321f27c,Thomas E. Dickey,1999-04-06 00:54:51-04:00,13
79589a5dff34f2999da68c17082cf3d597d094d1,Thomas E. Dickey,1999-04-11 20:38:14-04:00,13
17b05007ddb22060f851d2956e36f5c62754c4a1,Thomas E. Dickey,1999-04-19 23:31:44-04:00,3
f22f6de53d3017b096a1f7e7be1f2c4d820d9ae7,Thomas E. Dickey,1999-04-26 02:06:47-04:00,13
a374967db39ca6efeb589734f4aef7ebc12392a1,Thomas E. Dickey,1999-04-27 01:04:55-04:00,3
08f7e2dbbbd5e1339ed1cf7c81e6456c05a76e60,Thomas E. Dickey,1999-05-02 23:55:06-04:00,5
444cb36a9e4f1469fbee93156df48aedc2b3ec4f,Thomas E. Dickey,1999-05-04 01:28:04-04:00,12
4db439c0788fada094f5049cf5298b70195bac8a,Thomas E. Dickey,1999-05-10 09:51:43-04:00,9
38a0ea0f171d8e54d70b9d48224f18f805e6e922,Thomas E. Dickey,1999-05-12 01:16:09-04:00,3
7d6d35b8b70f303b7bfec396cf04eb81036cf2db,Thomas E. Dickey,1999-05-14 09:38:21-04:00,4
540fe663aa811feaa92580670a4f9f1df6f9ff4f,Thomas E. Dickey,1999-05-16 19:55:44-04:00,10
78a7463d81d4fc5812fc368a0a3bccde623c489b,Thomas E. Dickey,1999-05-30 11:58:46-04:00,4
4081a1a221e2314d212b30ea9cd7251d155b796a,Thomas E. Dickey,1999-06-06 02:29:44-04:00,3
d4eabe26e2b6759ac76327ee7816c5542e4c963a,Thomas E. Dickey,1999-06-06 20:55:05-04:00,5
adf2cfcaab4d1c5925c5531e20ac25f1d709c8b9,Thomas E. Dickey,1999-06-09 11:00:28-04:00,5
3552a8dff143f687be054f3489a7e4f72f951b30,Thomas E. Dickey,1999-06-13 01:12:09-04:00,6
2b40a79c48b1cce8d3d3ae7c5df8aed545e0aa2a,Thomas E. Dickey,1999-06-13 21:55:49-04:00,11
22b1da09c525958f1a0b92310f97dd9f37466fac,Thomas E. Dickey,1999-06-20 02:05:05-04:00,5
3683eff59a6b0f795b4f6c5592582a94da9286eb,Thomas E. Dickey,1999-06-23 11:11:33-04:00,7
e5aa3e152d9c87a436b3fe8817aaae661ba8aea2,Thomas E. Dickey,1999-06-30 00:00:08-04:00,9
232f39d0bb0d5340e5a3789a94bda4c4a659e2ca,Thomas E. Dickey,1999-07-04 19:08:14-04:00,6
463091940c96a8a925693e6e604b389536668a99,Thomas E. Dickey,1999-07-10 18:08:31-04:00,14
86b02c4da4fb9fab71766045e60743bf43ed4efe,Thomas E. Dickey,1999-07-12 17:43:45-04:00,14
9e384f75f784ad9d4a0937fd794c91843e2a07b6,Thomas E. Dickey,1999-07-18 01:23:10-04:00,6
40cd1f65a0cc228f342b13d109c8547e73db61ca,Thomas E. Dickey,1999-07-18 20:29:08-04:00,6
e8a44480db898af9df7758cae7095d0c3428d310,Thomas E. Dickey,1999-08-16 01:27:21-04:00,13
7e8221446c82fb6b8880b43311eee5257fd03ae0,Thomas E. Dickey,1999-08-22 18:20:13-04:00,13
0dff758bb05a080ebf3d7219bacacc7a4e6c49a5,Thomas E. Dickey,1999-09-16 02:08:52-04:00,5
26bc0665a67de730988321efc157d6fa9159b94e,Thomas E. Dickey,1999-09-19 01:18:25-04:00,13
e0272f17a1a189c940d7b1cce97c0abf0293ae53,Thomas E. Dickey,1999-09-26 01:40:39-04:00,9
b70874c704e17f12161c9110212e1f13b144da46,Thomas E. Dickey,1999-09-27 20:12:18-04:00,17
70056c0e5d3b539c4b9204d6bc32ccc6b56ba0f5,Thomas E. Dickey,1999-09-30 01:14:40-04:00,6
c9a10e898000863701ec746417c0165ff058cc13,Thomas E. Dickey,1999-10-06 01:00:23-04:00,3
edf7ba6882c2af5a08e387828da2c7a1ac8d3976,Thomas E. Dickey,1999-10-16 13:49:00-04:00,11
7ddd2867813aaf31fee0c87d2b9c3a0712678159,Thomas E. Dickey,1999-10-28 10:53:43-04:00,4
0611a6731caf5b0482ffba0fccbbf54437a914eb,Thomas E. Dickey,1999-11-15 00:25:06-05:00,3
4935a823707c2cadc93ffce510b2b521c5f7af9d,Thomas E. Dickey,1999-11-19 20:27:18-05:00,8
1781f0f550b960972841c7dee624bc154bd3b1a3,Thomas E. Dickey,1999-12-29 02:04:06-05:00,10
5d87d1594f0809cc768e4c74d759e5174f3fc70b,Thomas E. Dickey,1999-12-30 10:01:00-05:00,9
2c0bca66974d265ae84233206d85ee45979c85d0,Thomas E. Dickey,2000-01-22 00:19:54-05:00,5
355e840f0b44ebd09f9f16347754afa6b4b11738,Thomas E. Dickey,2000-01-22 23:46:45-05:00,5
93410d92a3230682e2df50c0ea83a5599b621aee,Thomas E. Dickey,2000-01-28 02:01:34-05:00,7
fb5c61eea7d4fd8511b352e17fdde0d86bf41fb0,Thomas E. Dickey,2000-02-01 01:34:27-05:00,22
aebd9895200b2764ccfa0a0259f526ef11ad7d1b,Thomas E. Dickey,2000-02-09 03:55:20-05:00,7
401681f981550daaf0b65f7db5599c94580795d2,Thomas E. Dickey,2000-02-12 11:47:41-05:00,21
8cb09f2d84560d92bb8bc74a9827255895009d0a,Thomas E. Dickey,2000-02-12 21:37:26-05:00,3
9c8a847e881b70ccdf65739255cd07bbed8dccdd,Thomas E. Dickey,2000-02-13 13:01:12-05:00,3
e473d319a1774bd54a8b5900f2871fbde7d42b38,Thomas E. Dickey,2000-02-17 11:38:31-05:00,1
861bf04de0cdf1fca776524ca2db2e4d30a6bebb,Thomas E. Dickey,2000-02-22 04:08:50-05:00,1
b3c559ad62fe2342e60a6d63e2cfad380d13497f,Thomas E. Dickey,2000-02-27 04:05:48-05:00,3
adc62149fb368cee7ddbba85cfb69f12bddd931c,Thomas E. Dickey,2000-03-02 02:15:55-05:00,9
bd87d48f51cfbe6983fe4e0f9f446a0725c7c190,Thomas E. Dickey,2000-03-03 10:35:00-05:00,9
148d9034e9b910f194a21471a23b5b43951852f2,Thomas E. Dickey,2000-04-11 23:44:44-04:00,12
f76a4705a8a9412d70b8bce8e1b4272c56f87e9a,Thomas E. Dickey,2000-05-03 02:05:01-04:00,4
435fe91f4fef1e235cc7a7edcc6d29385210f133,Thomas E. Dickey,2000-05-24 15:39:17-04:00,7
edf4bfe7b8a754180e2526a15ae0f7ecf1028cb4,Thomas E. Dickey,2000-05-29 01:48:50-04:00,19
c536a20cb02533efd9b96b3dd9ced420fd7bc8b0,Thomas E. Dickey,2000-05-30 01:41:38-04:00,2
7d909b661d57f5f5ad716fcce05dd59ae8b77688,Thomas E. Dickey,2000-06-03 17:43:13-04:00,1
c1edc273f9e226fc7350c58c9d37917cbbc96e96,Thomas E. Dickey,2000-06-10 19:39:30-04:00,7
6273e3c0df0932a802d13c90dceb10a40319c4fd,Thomas E. Dickey,2000-06-14 19:50:37-04:00,19
ea0587d1b12a7f864b00f174e7c9b456d06d0ee1,Thomas E. Dickey,2000-06-15 10:10:58-04:00,1
4f0e682fa9749ae0040d03c2309899003c4cc860,Thomas E. Dickey,2000-06-17 18:42:47-04:00,1
08fc054be72d97767b4f3b7a469d5c3ee000bfc4,Thomas E. Dickey,2000-06-18 03:04:47-04:00,2
ed38f62c1c4b3890395386cb77f757631a53db68,Thomas E. Dickey,2000-07-24 00:18:40-04:00,4
de9c3bc286d5bffb69c8848931b471419f8c0b75,Thomas E. Dickey,2000-08-15 01:32:31-04:00,13
c7cb82fa31f7acfb0cf0dbe6a49494f1be7f2c92,Thomas E. Dickey,2000-08-19 01:02:27-04:00,3
6585f212827a9556ab324224ac28dce2984f7c10,Thomas E. Dickey,2000-08-19 18:16:36-04:00,2
61b3b861000f26068b8da6ed1e128d03665e1b10,Thomas E. Dickey,2000-08-23 22:30:19-04:00,2
25f2ad6c99caee6a9d32a0947d688bc89fdfc1e5,Thomas E. Dickey,2000-08-28 18:56:36-04:00,13
1743dc54ffa963d82ff66b4e9593b020638b6693,Thomas E. Dickey,2000-09-11 09:44:25-04:00,13
16fe787de648193f07b18b538203b8b7b716c662,Thomas E. Dickey,2000-09-13 01:48:54-04:00,3
8e2c5555b805333d328ac052bed68bbf1f2e30d7,Thomas E. Dickey,2000-10-27 03:09:31-04:00,2
ca908f8aba3681950d8cb9375d269a1eb387fbe2,Thomas E. Dickey,2000-10-28 01:21:05-04:00,13
60d862d036a3530e3c5255de6f532276843c7f06,Thomas E. Dickey,2000-10-31 10:01:59-05:00,10
b1aad637db28ac2fd18e8d916b812a69a511ed3d,Thomas E. Dickey,2000-11-06 22:55:36-05:00,10
31361495ac10760d8d8fb88385047d89e9182896,Thomas E. Dickey,2000-12-07 10:13:49-05:00,13
14197bad52fb4436364d2bd7a71018b8deaef1d0,Thomas E. Dickey,2000-12-30 19:15:48-05:00,13
08b2b74033ba1e73ed7cec1a02f8d60b8839b92e,Thomas E. Dickey,2001-03-11 01:43:01-05:00,18
8caa0f169250a0fa1912a80d7678ac85a657e55f,Thomas E. Dickey,2001-03-13 01:44:04-05:00,3
0114964fee5d2890dad4ed80b87ba69e0d7cb01a,Thomas E. Dickey,2001-03-29 22:43:15-05:00,3
e14728c493ea09bd39717fe68fe56a0614f050db,Thomas E. Dickey,2001-04-12 01:02:51-04:00,9
b1b00ca86b4294df555b89ac1deb7bb7c14b4deb,Thomas E. Dickey,2001-04-21 12:31:31-04:00,1
2a7c31ba42c15a05c9c553e41b5476e7a1a0b8f3,Thomas E. Dickey,2001-04-28 13:51:56-04:00,2
c27f0edd6b5adf3763663802b0fa3755e9f35b7c,Thomas E. Dickey,2001-06-18 19:09:28-04:00,13
d49ef1cc85b34e1dc738acf852377b830304069d,Thomas E. Dickey,2001-09-09 01:22:36-04:00,12
68568d122effddac376a37f690ac61eab717341a,Thomas E. Dickey,2001-09-20 01:24:27-04:00,2
52069b4abb67fbce42178550d99650c35bf82142,Thomas E. Dickey,2001-10-08 01:08:11-04:00,3
ad3493b15a0d9153c3bdc6127f2fb52c63bbcedb,Thomas E. Dickey,2001-10-10 19:46:23-04:00,3
e13bb58d03afdedbe3a3218c54d4eb4f92fa7247,Thomas E. Dickey,2001-10-24 01:21:25-04:00,4
27ef454f88da01680d9dbfb33c629890f239c3e3,Thomas E. Dickey,2001-11-05 02:07:16-05:00,2
db24577faca9e66abfae91f18e08bf68d6d48abb,Thomas E. Dickey,2001-11-14 01:52:47-05:00,2
aa4b915d7be4c0450d8e8d93726315d5234613b0,Thomas E. Dickey,2002-01-06 01:34:24-05:00,7
94177d75519b339073eb5e754df6da71427f9198,Thomas E. Dickey,2002-03-26 01:46:43-05:00,14
edad4af368a5ffa51355edb8241c0912b06ba47e,Thomas E. Dickey,2002-08-24 18:54:39-04:00,22
4743fdd17c56b28110517c102f7c32a1f1fe78bc,Thomas E. Dickey,2002-09-30 00:47:17-04:00,11
3b22450b3972c140db6f12a3e36f28193ae44796,Thomas E. Dickey,2002-10-05 17:57:14-04:00,15
3d4526cd7c29bb36da052fd14487178b9f120015,Thomas E. Dickey,2002-10-13 23:09:43-04:00,2
520e994e4425a9885ea5949fffcccece619485f1,Thomas E. Dickey,2002-12-08 22:31:50-05:00,8
d5a7db84fea04cee78820498aafea2342a0adcc1,Thomas E. Dickey,2002-12-27 21:05:24-05:00,9
81fe55d7a9317cab5a9ce0f63c35c05f01c47d3f,Thomas E. Dickey,2003-02-06 23:09:43-05:00,2
262d91079b5c05e79f8462fc67194a653efb17af,Thomas E. Dickey,2003-02-25 23:45:00-05:00,2
ce3e6dfde59c6fd419450db81fbbf5d16b35485c,Thomas E. Dickey,2003-03-09 23:39:15-05:00,9
99231d670b996455723007f14be80d2671ba97c3,Thomas E. Dickey,2003-03-23 02:01:41-05:00,12
d15252a0ab166da0d9799239aa7b48bb278412a6,Thomas E. Dickey,2003-03-23 17:18:57-05:00,0
747e0b0856b273cbd8721332558689e97819c34b,Thomas E. Dickey,2003-05-19 00:52:30-04:00,6
aebf0551bd4c92c1f4b3429c1d7774f9615b759b,Thomas E. Dickey,2003-05-21 22:59:14-04:00,6
011276b2fe3f044678ef6f6aca1cd709e77a3dd1,Thomas E. Dickey,2003-10-13 00:58:23-04:00,15
1fdb4d227a43a95ab17cba4f40f17de871a3b184,Thomas E. Dickey,2003-10-27 01:10:31-05:00,12
ebecc02a78213d207d5f4da8b617ff4fd80fb3e2,Thomas E. Dickey,2003-12-03 02:28:13-05:00,5
58a26cdb808b5605a524bf13ff00dbed160dcbab,Thomas E. Dickey,2003-12-25 22:04:05-05:00,6
720daccb74c8902f362522a5db8433b7feb9c950,Thomas E. Dickey,2003-12-31 17:12:28-05:00,6
30dfcf42a8ad4b71d330b4e23603e9176d5aac33,Thomas E. Dickey,2004-03-04 02:21:58-05:00,10
c65f0eea4c2387dc435671bcc5ef138882139067,Thomas E. Dickey,2004-04-18 20:49:43-04:00,10
70fa42079db599bf3060be74b9cf9cf821290788,Thomas E. Dickey,2004-04-28 00:41:00-04:00,4
ca31ab075c55a7a09cf0b4fb822353e8c278110f,Thomas E. Dickey,2004-05-13 00:41:21-04:00,6
7f1dd4aa858c004740c44bdf3cd336b850ffbaed,Thomas E. Dickey,2004-05-16 23:59:13-04:00,5
24cf33f967f33a87595ca6e97e40780b5a0b72dd,Thomas E. Dickey,2004-05-26 01:19:55-04:00,4
fcb7928ba92b37cb9e8f11e6eca645681310c4e4,Thomas E. Dickey,2004-06-06 22:15:26-04:00,9
080e4237e1ee9226a638a3709de31b7898dbf288,Thomas E. Dickey,2004-07-13 00:41:31-04:00,4
0f0e1985b7ef19a11565947c4de3e4f20f5596d8,Thomas E. Dickey,2004-07-20 01:16:47-04:00,7
fa26aa2998e0ea0b16f9c48d1f0e4c334330eaf0,Thomas E. Dickey,2004-07-28 00:53:26-04:00,3
b18b07ed3df72e60ee7e5c58d68641d40037109e,Thomas E. Dickey,2004-08-08 22:36:14-04:00,2
4ee2f0c6a54f7488d15f471c93ab2166dcb2589b,Thomas E. Dickey,2004-08-15 21:07:59-04:00,1
397640c8657191140cea169903b94674c6c9db71,Thomas E. Dickey,2004-12-01 01:27:49-05:00,22
14778668705903b704190b1a55418f8040b336ea,Thomas E. Dickey,2005-01-14 01:50:03-05:00,23
7633469f5cdbeda20e9a91a41973a6e1230b9233,Thomas E. Dickey,2005-01-18 00:02:26-05:00,2
9c31f8af659c84700fcf7b51cd91a3c7c8f6d8de,Thomas E. Dickey,2005-02-06 21:42:38-05:00,6
4abcad01ed9cf9f1a91b94cb8d552e2d43ac6a44,Thomas E. Dickey,2005-04-22 00:21:54-04:00,15
4e5defe6e9ad8e642c2ebf6a1d2eda154c6cb2eb,Thomas E. Dickey,2005-05-03 00:38:25-04:00,7
7200a6bbd7d003bcc328f737f660d0ad32b29769,Thomas E. Dickey,2005-07-05 00:21:46-04:00,12
4b5613e05f6ce664ac64d0a98e21958ee34246ae,Thomas E. Dickey,2005-07-06 22:14:42-04:00,3
059b79c46dd8c1a6ca2f3f0dcafc4b685db13451,Thomas E. Dickey,2005-07-06 23:54:57-04:00,2
a1896ddaea80fef1aed7cc820bd64f340d3c6901,Thomas E. Dickey,2005-07-07 00:46:15-04:00,13
cf6d680f07190c1a9c72ea9ab6028220c21bc7ef,Thomas E. Dickey,2005-08-05 01:25:40-04:00,15
a97843e2a4ffb7e4f25edc3834aa5a2d3a11ebfe,Thomas E. Dickey,2005-08-10 00:22:28-04:00,5
afeda3856778993032e8d2b25699b96e10819873,Thomas E. Dickey,2005-09-18 23:48:14-04:00,12
ed0f44832cda8abaaac863d2112e78d37ed3c205,Thomas E. Dickey,2005-11-03 13:17:28-05:00,10
ea6592c4418511631dd77545d00a5154bc441eac,Thomas E. Dickey,2005-11-13 23:10:37-05:00,5
6d0f37d0af415779c3d9e1755f1b191f8b4719b5,Thomas E. Dickey,2006-01-04 02:10:28-05:00,11
5db49cbf74adcf0fb072e4d31ef7e04fd5e68af2,Thomas E. Dickey,2006-02-13 01:15:00-05:00,24
cbfd151ef37694b901be2ebb5a8dab25a56a9f41,Thomas E. Dickey,2006-03-13 01:28:02-05:00,7
69ef68d274de039eb196195ff2ce36a50f7f198f,Thomas E. Dickey,2006-03-20 00:36:19-05:00,2
c264287f259e4105ff4f775b76bfd2679191b7b0,Thomas E. Dickey,2006-04-10 00:34:37-04:00,6
399408bcf2d214fa70adf629d499f602979421e2,Thomas E. Dickey,2006-04-30 21:55:39-04:00,2
b6e45f1988715cf0dd4ae1e08487d2119893097e,Thomas E. Dickey,2006-06-19 00:36:52-04:00,10
a8f13ec69b1b0771ac03d40b75be56557f80a8b2,Thomas E. Dickey,2006-06-20 00:50:00-04:00,2
c2b9b5b813d1bcb34c7e3fdb6ea1a34dfbcbae5d,Thomas E. Dickey,2006-08-03 23:58:30-04:00,21
9cab7c87ce1aade0dc7c79be08b5b00d4997eaac,Thomas E. Dickey,2006-08-20 23:36:36-04:00,7
164c0c50648e8dc228318cf7259cf89691c31c02,Thomas E. Dickey,2006-08-27 23:55:00-04:00,8
4a6445502c278a4a95d90676467060bd14af52e7,Thomas E. Dickey,2006-09-05 00:22:17-04:00,11
6b82b1b658103bd8888d471cca90ba62e87560a7,Thomas E. Dickey,2006-09-10 23:11:14-04:00,4
baae68aea7fd5ba0318bbc8ced9381a9f6a2477d,Thomas E. Dickey,2006-10-01 23:48:09-04:00,6
53b39fa980a1dc57145ab49a1fa68f7b13e37c61,Thomas E. Dickey,2006-10-17 22:36:34-04:00,5
0d9d1eb8d790423f05a033c0880555d62fe8b567,Thomas E. Dickey,2006-12-01 01:10:03-05:00,16
54a56bb394941724ecdf5601e41a22fda9ff013e,Thomas E. Dickey,2007-01-19 00:48:50-05:00,11
2774b868cac86497fd54664062dff1709b4a2597,Thomas E. Dickey,2007-01-22 23:35:55-05:00,6
