"Variabilidades","Data","EhAutor","Desenvolvedor"
"","2020-12-01","Colaborador",1
"","2021-01-01","Colaborador",2
"__GNUC__","2014-09-01","Autor",1
"__unused__","2019-11-01","Colaborador",1
"_MSC_VER","2009-07-01","Colaborador",1
"_MSC_VER","2009-09-01","Colaborador",1
"_MSC_VER","2010-02-01","Colaborador",1
"_MSC_VER","2018-08-01","Colaborador",1
"_MSC_VER","2018-10-01","Colaborador",1
"_MSC_VER","2020-04-01","Colaborador",1
"_PKI_CRYPTO_H","2011-08-01","Colaborador",1
"_POSIX_C_SOURCE","2009-07-01","Colaborador",1
"_POSIX_C_SOURCE","2011-02-01","Colaborador",1
"_POSIX_MONOTONIC_CLOCK","2011-05-01","Colaborador",1
"_WIN_32","2008-03-01","Colaborador",1
"_WIN_32","2008-05-01","Colaborador",1
"_WIN32","2008-03-01","Colaborador",1
"_WIN32","2008-05-01","Colaborador",1
"_WIN32","2008-10-01","Colaborador",1
"_WIN32","2009-02-01","Colaborador",1
"_WIN32","2009-03-01","Colaborador",1
"_WIN32","2009-04-01","Colaborador",1
"_WIN32","2009-05-01","Colaborador",1
"_WIN32","2009-06-01","Colaborador",1
"_WIN32","2009-07-01","Colaborador",1
"_WIN32","2009-08-01","Colaborador",1
"_WIN32","2009-09-01","Colaborador",1
"_WIN32","2009-12-01","Colaborador",1
"_WIN32","2010-01-01","Colaborador",1
"_WIN32","2010-02-01","Colaborador",2
"_WIN32","2010-03-01","Colaborador",1
"_WIN32","2010-04-01","Colaborador",1
"_WIN32","2010-05-01","Colaborador",2
"_WIN32","2010-06-01","Colaborador",1
"_WIN32","2010-07-01","Colaborador",1
"_WIN32","2010-08-01","Colaborador",1
"_WIN32","2010-09-01","Colaborador",2
"_WIN32","2010-10-01","Colaborador",1
"_WIN32","2010-12-01","Colaborador",1
"_WIN32","2011-01-01","Colaborador",2
"_WIN32","2011-02-01","Autor",1
"_WIN32","2011-02-01","Colaborador",1
"_WIN32","2011-08-01","Colaborador",1
"_WIN32","2011-09-01","Colaborador",1
"_WIN32","2013-02-01","Autor",1
"_WIN32","2013-07-01","Colaborador",1
"_WIN32","2013-11-01","Colaborador",1
"_WIN32","2014-02-01","Autor",1
"_WIN32","2014-02-01","Colaborador",1
"_WIN32","2014-12-01","Colaborador",1
"_WIN32","2015-04-01","Colaborador",1
"_WIN32","2016-11-01","Colaborador",1
"_WIN32","2018-06-01","Colaborador",1
"_WIN32","2018-08-01","Colaborador",1
"_WIN32","2018-11-01","Colaborador",2
"_WIN32","2019-02-01","Autor",1
"_WIN32","2019-04-01","Colaborador",1
"_WIN32","2019-09-01","Colaborador",1
"_WIN32","2019-12-01","Colaborador",1
"_WIN32 /* There is no /dev/null on Windows */","2019-04-01","Colaborador",1
"_WIN32_IE","2011-01-01","Colaborador",1
"!(HAVE_BCRYPT_PBKDF) && (!(HAVE_BLOWFISH_INITSTATE) || \","2014-09-01","Autor",1
"!(HAVE_EXPLICIT_BZERO)","2018-03-01","Colaborador",1
"!(HAVE_POLL) && !(_WIN32)","2008-10-01","Colaborador",1
"!(HAVE_POLL) && !(_WIN32)","2009-06-01","Colaborador",1
"!(HAVE_PTHREAD) && !( _WIN32 ||  _WIN64)","2018-07-01","Autor",1
"!(HAVE_SELECT) && !(HAVE_POLL)","2008-10-01","Colaborador",1
"!(HAVE_SELECT) && !(HAVE_POLL)","2009-06-01","Colaborador",1
"!(HAVE_STRNDUP)","2018-08-01","Colaborador",1
"( _WIN32) || ( _WIN64)","2018-11-01","Colaborador",1
"(_MSC_VER) && !(LIBSSH_STATIC)","2018-10-01","Colaborador",1
"(_WIN32_WINNT) && (_WIN32_WINNT >= 0x0600)","2009-06-01","Colaborador",1
"(_WIN32_WINNT) && (_WIN32_WINNT >= 0x0600)","2009-11-01","Colaborador",1
"(_WIN32_WINNT) && (_WIN32_WINNT >= 0x0600) */","2010-04-01","Colaborador",1
"(_WIN32_WINNT) && (_WIN32_WINNT >= 0x0600) */","2010-05-01","Colaborador",1
"(_WIN32) && !(__WINPTHREADS_VERSION)","2015-01-01","Colaborador",1
"((HAVE_VALGRIND_VALGRIND_H) && (HAVE_OPENSSL_IA32CAP_LOC))","2018-11-01","Colaborador",1
"(HAVE_DSA) && (WITH_GEX)","2019-02-01","Colaborador",1
"(HAVE_GCC_VOLATILE_MEMORY_PROTECTION)","2018-03-01","Colaborador",1
"(HAVE_GLOB) && (HAVE_GLOB_GL_FLAGS_MEMBER)","2018-09-01","Colaborador",1
"(HAVE_GLOB) && (HAVE_GLOB_GL_FLAGS_MEMBER)","2019-02-01","Autor",1
"(HAVE_LIBCRYPTO)","2018-06-01","Colaborador",1
"(HAVE_LIBCRYPTO)","2019-05-01","Colaborador",1
"(HAVE_LIBCRYPTO) && (HAVE_ECC)","2012-10-01","Colaborador",1
"(HAVE_LIBCRYPTO) && (HAVE_OPENSSL_ECC)","2014-02-01","Colaborador",1
"(HAVE_LIBCRYPTO) || (HAVE_LIBMBEDCRYPTO)","2019-05-01","Colaborador",1
"(HAVE_LIBGCRYPT)","2015-12-01","Colaborador",1
"(HAVE_LIBGCRYPT)","2018-07-01","Colaborador",1
"(HAVE_LIBGCRYPT) || (HAVE_LIBCRYPTO)","2011-08-01","Colaborador",1
"(HAVE_LIBMBEDCRYPTO)","2015-12-01","Colaborador",1
"(HAVE_LIBZ) && (WITH_LIBZ)","2009-03-01","Colaborador",1
"(HAVE_LIBZ) && (WITH_LIBZ)","2009-11-01","Colaborador",1
"(HAVE_LIBZ) && (WITH_LIBZ)","2010-01-01","Autor",1
"(HAVE_LIBZ) && (WITH_LIBZ)","2010-01-01","Colaborador",1
"(HAVE_LIBZ) && (WITH_LIBZ)","2011-08-01","Colaborador",1
"(HAVE_LIBZ) && (WITH_LIBZ)","2011-09-01","Colaborador",1
"(HAVE_OPENSSL_ED25519)","2019-08-01","Colaborador",1
"(WITH_BLOWFISH_CIPHER) && (OPENSSH_BLOWFISH_CBC)","2019-10-01","Colaborador",1
"(WITH_GSSAPI) && (WITH_SERVER)","2013-07-01","Colaborador",1
"AI_NUMERICSERV","2009-07-01","Colaborador",1
"BROKEN_AES_CTR","2010-04-01","Colaborador",1
"BROKEN_AES_CTR","2010-05-01","Colaborador",1
"BROKEN_AES_CTR","2012-09-01","Colaborador",1
"BROKEN_AES_CTR","2015-09-01","Colaborador",1
"CAN_DISABLE_AESNI","2017-06-01","Colaborador",1
"cbc_decrypt","2009-04-01","Colaborador",1
"cbc_encrypt","2009-04-01","Colaborador",1
"DEBUG","2005-08-01","Autor",1
"DEBUG","2005-12-01","Autor",1
"DEBUG_CRYPTO","2005-07-01","Colaborador",1
"DEBUG_CRYPTO","2005-08-01","Colaborador",1
"DEBUG_CRYPTO","2009-03-01","Colaborador",1
"DEBUG_CRYPTO","2009-04-01","Colaborador",1
"DEBUG_CRYPTO","2009-11-01","Colaborador",1
"DEBUG_CRYPTO","2010-01-01","Autor",1
"DEBUG_CRYPTO","2010-01-01","Colaborador",1
"DEBUG_CRYPTO","2010-05-01","Colaborador",1
"DEBUG_CRYPTO","2011-06-01","Colaborador",1
"DEBUG_CRYPTO","2011-08-01","Colaborador",1
"DEBUG_CRYPTO","2011-09-01","Colaborador",1
"DEBUG_CRYPTO","2011-10-01","Colaborador",1
"DEBUG_CRYPTO","2011-12-01","Colaborador",1
"DEBUG_CRYPTO","2012-02-01","Colaborador",1
"DEBUG_CRYPTO","2013-09-01","Colaborador",1
"DEBUG_CRYPTO","2014-04-01","Colaborador",2
"DEBUG_CRYPTO","2015-09-01","Colaborador",1
"DEBUG_CRYPTO","2018-06-01","Colaborador",1
"DEBUG_CRYPTO","2018-10-01","Colaborador",1
"DEBUG_CRYPTO","2018-11-01","Colaborador",1
"DEBUG_CRYPTO","2019-03-01","Autor",1
"DEBUG_PACKET","2018-02-01","Colaborador",1
"defined HAVE_LIBCRYPTO","2005-10-01","Colaborador",1
"defined HAVE_LIBCRYPTO","2005-11-01","Autor",1
"defined HAVE_LIBCRYPTO","2009-03-01","Colaborador",2
"defined HAVE_LIBCRYPTO","2009-04-01","Colaborador",1
"defined HAVE_LIBCRYPTO","2010-05-01","Colaborador",1
"defined HAVE_LIBCRYPTO","2010-09-01","Colaborador",1
"defined HAVE_LIBCRYPTO","2011-06-01","Colaborador",1
"defined HAVE_LIBCRYPTO","2011-08-01","Colaborador",1
"defined HAVE_LIBCRYPTO","2011-09-01","Colaborador",1
"defined HAVE_LIBCRYPTO","2012-09-01","Colaborador",1
"defined HAVE_LIBCRYPTO","2014-04-01","Colaborador",1
"defined HAVE_LIBCRYPTO","2014-10-01","Autor",1
"defined HAVE_LIBCRYPTO","2015-09-01","Colaborador",1
"defined HAVE_LIBCRYPTO","2015-12-01","Colaborador",1
"defined HAVE_LIBCRYPTO","2018-06-01","Colaborador",1
"defined HAVE_LIBMBEDCRYPTO","2015-12-01","Colaborador",1
"defined HAVE_LIBMBEDCRYPTO","2018-06-01","Colaborador",1
"defined HAVE_LIBMBEDCRYPTO","2018-12-01","Colaborador",1
"defined HAVE_LIBMBEDTLS","2015-12-01","Colaborador",1
"defined MBEDTLS_THREADING_PTHREAD","2018-07-01","Autor",1
"defined(HAVE_DSA) /* && !defined(WITH_GEX) */","2019-02-01","Colaborador",1
"defined(HAVE_LIBCRYPTO)","2012-09-01","Colaborador",1
"defined(HAVE_LIBCRYPTO)","2015-12-01","Colaborador",1
"defined(HAVE_LIBMBEDCRYPTO)","2015-12-01","Colaborador",1
"defined(HAVE_LIBMBEDCRYPTO)","2018-12-01","Colaborador",1
"defined(WITH_GEX) /* && !defined(HAVE_DSA) */","2019-02-01","Colaborador",1
"EINPROGRESS","2014-12-01","Colaborador",1
"ENABLE_SMALL","2005-08-01","Autor",1
"ENABLE_SMALL","2005-12-01","Autor",1
"EWOULDBLOCK","2009-02-01","Colaborador",1
"gai_strerror","2009-03-01","Colaborador",1
"HAS_AES","2005-07-01","Colaborador",1
"HAS_AES","2010-05-01","Colaborador",1
"HAS_AES","2015-09-01","Colaborador",1
"HAS_BLOWFISH","2005-07-01","Colaborador",1
"HAS_BLOWFISH","2010-05-01","Colaborador",1
"HAS_BLOWFISH","2015-09-01","Colaborador",1
"HAS_DES","2005-10-01","Colaborador",1
"HAS_DES","2010-05-01","Colaborador",1
"HAS_DES","2015-09-01","Colaborador",1
"HAS_DES","2018-06-01","Colaborador",1
"HAVE_ARGP_H","2009-11-01","Colaborador",1
"HAVE_ARGP_H","2010-09-01","Autor",1
"HAVE_ARGP_H","2010-12-01","Autor",2
"HAVE_ARGP_H","2011-01-01","Colaborador",1
"HAVE_ARGP_H","2011-02-01","Autor",1
"HAVE_ARGP_H","2013-02-01","Autor",1
"HAVE_ARGP_H","2013-03-01","Autor",1
"HAVE_ARGP_H","2014-02-01","Autor",1
"HAVE_ARGP_H","2014-02-01","Colaborador",1
"HAVE_ARGP_H","2014-10-01","Colaborador",1
"HAVE_ARGP_H","2018-11-01","Colaborador",1
"HAVE_ARGP_H","2019-02-01","Autor",1
"HAVE_ARPA_INET_H","2015-04-01","Colaborador",1
"HAVE_BCRYPT_PBKDF","2014-09-01","Autor",1
"HAVE_CFMAKERAW","2005-08-01","Colaborador",1
"HAVE_CHACHA","2018-06-01","Colaborador",1
"HAVE_CLOCK_GETTIME","2011-05-01","Colaborador",1
"HAVE_CLOCK_GETTIME","2015-06-01","Colaborador",1
"HAVE_CONSTRUCTOR_ATTRIBUTE","2018-08-01","Colaborador",1
"HAVE_CTYPE_H","2005-08-01","Autor",1
"HAVE_CTYPE_H","2005-12-01","Autor",1
"HAVE_CURVE25519","2013-09-01","Colaborador",1
"HAVE_CURVE25519","2015-12-01","Colaborador",1
"HAVE_CURVE25519","2018-10-01","Colaborador",1
"HAVE_DESTRUCTOR_ATTRIBUTE","2018-08-01","Colaborador",1
"HAVE_DIRENT_H","2005-08-01","Autor",1
"HAVE_DIRENT_H","2005-12-01","Autor",1
"HAVE_DSA","2017-12-01","Autor",1
"HAVE_DSA","2018-01-01","Colaborador",1
"HAVE_DSA","2018-06-01","Autor",1
"HAVE_DSA","2018-07-01","Colaborador",2
"HAVE_DSA","2018-10-01","Colaborador",1
"HAVE_DSA","2018-11-01","Colaborador",1
"HAVE_DSA","2019-02-01","Colaborador",2
"HAVE_DSA","2019-03-01","Colaborador",1
"HAVE_DSA","2019-05-01","Colaborador",1
"HAVE_DSA","2019-08-01","Colaborador",1
"HAVE_DSA","2020-04-01","Colaborador",1
"HAVE_ECC","2011-12-01","Colaborador",1
"HAVE_ECC","2012-01-01","Colaborador",1
"HAVE_ECC","2012-02-01","Colaborador",1
"HAVE_ECC","2013-07-01","Colaborador",1
"HAVE_ECC","2013-09-01","Colaborador",1
"HAVE_ECC","2013-10-01","Colaborador",1
"HAVE_ECC","2013-11-01","Colaborador",1
"HAVE_ECC","2018-01-01","Colaborador",1
"HAVE_ECC","2018-06-01","Autor",1
"HAVE_ECC","2019-02-01","Colaborador",1
"HAVE_ECC","2019-03-01","Colaborador",1
"HAVE_ECDH","2011-06-01","Colaborador",1
"HAVE_ECDH","2011-09-01","Colaborador",2
"HAVE_ECDH","2014-04-01","Colaborador",1
"HAVE_ECDH","2015-12-01","Colaborador",1
"HAVE_ECDH","2018-10-01","Colaborador",1
"HAVE_EVP_AES_CTR","2015-09-01","Colaborador",1
"HAVE_EXPLICIT_BZERO","2019-08-01","Autor",1
"HAVE_GCC_NARG_MACRO","2016-05-01","Colaborador",1
"HAVE_GCC_NARG_MACRO","2018-07-01","Colaborador",1
"HAVE_GCRYPT_ECC","2012-02-01","Colaborador",1
"HAVE_GETADDRINFO","2006-12-01","Colaborador",1
"HAVE_GETHOSTBYADDR","2005-07-01","Colaborador",1
"HAVE_GETHOSTBYADDR","2005-08-01","Colaborador",1
"HAVE_GETHOSTBYADDR","2005-10-01","Colaborador",1
"HAVE_GETHOSTBYNAME","2005-07-01","Colaborador",1
"HAVE_GETHOSTBYNAME","2005-10-01","Colaborador",1
"HAVE_GETHOSTBYNAME","2010-10-01","Colaborador",1
"HAVE_GETHOSTBYNAME","2010-12-01","Colaborador",1
"HAVE_GETPWUID","2005-08-01","Autor",1
"HAVE_GETPWUID","2005-12-01","Autor",1
"HAVE_GLOB","2017-12-01","Colaborador",1
"HAVE_GLOB","2018-09-01","Colaborador",1
"HAVE_GLOB_H","2017-12-01","Colaborador",1
"HAVE_GLOB_H","2019-02-01","Autor",1
"HAVE_IO_H","2016-11-01","Colaborador",1
"HAVE_LIBCRYPTO","2005-10-01","Colaborador",1
"HAVE_LIBCRYPTO","2005-11-01","Autor",1
"HAVE_LIBCRYPTO","2009-03-01","Colaborador",1
"HAVE_LIBCRYPTO","2009-04-01","Colaborador",1
"HAVE_LIBCRYPTO","2010-05-01","Colaborador",1
"HAVE_LIBCRYPTO","2011-06-01","Colaborador",1
"HAVE_LIBCRYPTO","2011-08-01","Colaborador",1
"HAVE_LIBCRYPTO","2012-02-01","Colaborador",1
"HAVE_LIBCRYPTO","2012-10-01","Colaborador",1
"HAVE_LIBCRYPTO","2013-08-01","Colaborador",1
"HAVE_LIBCRYPTO","2013-12-01","Colaborador",1
"HAVE_LIBCRYPTO","2014-02-01","Colaborador",1
"HAVE_LIBCRYPTO","2014-04-01","Colaborador",1
"HAVE_LIBCRYPTO","2015-12-01","Colaborador",1
"HAVE_LIBCRYPTO","2018-01-01","Autor",1
"HAVE_LIBCRYPTO","2018-01-01","Colaborador",1
"HAVE_LIBCRYPTO","2018-07-01","Colaborador",1
"HAVE_LIBCRYPTO","2018-11-01","Colaborador",1
"HAVE_LIBCRYPTO","2019-05-01","Colaborador",1
"HAVE_LIBGCRYPT","2005-10-01","Colaborador",1
"HAVE_LIBGCRYPT","2005-11-01","Autor",1
"HAVE_LIBGCRYPT","2009-03-01","Colaborador",2
"HAVE_LIBGCRYPT","2009-04-01","Colaborador",1
"HAVE_LIBGCRYPT","2010-05-01","Colaborador",1
"HAVE_LIBGCRYPT","2010-06-01","Colaborador",1
"HAVE_LIBGCRYPT","2010-08-01","Colaborador",1
"HAVE_LIBGCRYPT","2010-09-01","Autor",1
"HAVE_LIBGCRYPT","2010-09-01","Colaborador",2
"HAVE_LIBGCRYPT","2011-06-01","Colaborador",1
"HAVE_LIBGCRYPT","2011-08-01","Colaborador",1
"HAVE_LIBGCRYPT","2011-09-01","Colaborador",1
"HAVE_LIBGCRYPT","2014-04-01","Colaborador",1
"HAVE_LIBGCRYPT","2014-10-01","Autor",1
"HAVE_LIBGCRYPT","2015-12-01","Colaborador",1
"HAVE_LIBGCRYPT","2018-06-01","Colaborador",1
"HAVE_LIBMBEDCRYPTO","2015-12-01","Colaborador",1
"HAVE_LIBMBEDCRYPTO","2017-12-01","Autor",1
"HAVE_LIBMBEDCRYPTO","2018-01-01","Colaborador",1
"HAVE_LIBMBEDCRYPTO","2018-06-01","Colaborador",1
"HAVE_LIBUTIL_H","2014-02-01","Autor",1
"HAVE_LIBUTIL_H","2014-02-01","Colaborador",1
"HAVE_LIBUTIL_H","2018-11-01","Autor",1
"HAVE_LIBUTIL_H","2018-11-01","Colaborador",1
"HAVE_LIBZ","2005-07-01","Autor",1
"HAVE_LIBZ","2005-07-01","Colaborador",1
"HAVE_LIBZ","2009-03-01","Colaborador",1
"HAVE_NTOHLL","2011-06-01","Colaborador",1
"HAVE_NTOHLL","2016-11-01","Colaborador",1
"HAVE_OPENSSL_AES_H","2005-07-01","Colaborador",1
"HAVE_OPENSSL_AES_H","2010-05-01","Colaborador",1
"HAVE_OPENSSL_AES_H","2012-09-01","Colaborador",1
"HAVE_OPENSSL_BLOWFISH_H","2005-07-01","Colaborador",1
"HAVE_OPENSSL_BLOWFISH_H","2010-05-01","Colaborador",1
"HAVE_OPENSSL_BLOWFISH_H","2012-09-01","Colaborador",1
"HAVE_OPENSSL_BLOWFISH_H","2015-09-01","Colaborador",1
"HAVE_OPENSSL_CRYPTO_CTR128_ENCRYPT","2016-11-01","Colaborador",1
"HAVE_OPENSSL_CRYPTO_CTR128_ENCRYPT","2019-03-01","Colaborador",1
"HAVE_OPENSSL_CRYPTO_THREADID_SET_CALLBACK","2016-11-01","Colaborador",1
"HAVE_OPENSSL_DES_H","2005-10-01","Colaborador",1
"HAVE_OPENSSL_DES_H","2010-05-01","Colaborador",1
"HAVE_OPENSSL_EC_H","2011-08-01","Colaborador",1
"HAVE_OPENSSL_ECC","2011-08-01","Colaborador",1
"HAVE_OPENSSL_ECC","2011-09-01","Colaborador",1
"HAVE_OPENSSL_ECC","2011-12-01","Colaborador",1
"HAVE_OPENSSL_ECC","2012-01-01","Colaborador",1
"HAVE_OPENSSL_ECC","2012-02-01","Colaborador",1
"HAVE_OPENSSL_ECC /* FIXME Better ECC check needed */","2014-05-01","Colaborador",1
"HAVE_OPENSSL_ECDSA_H","2011-08-01","Colaborador",1
"HAVE_OPENSSL_ED25519","2019-08-01","Autor",1
"HAVE_OPENSSL_ED25519","2019-08-01","Colaborador",1
"HAVE_OPENSSL_EVP_AES_CTR","2015-09-01","Colaborador",1
"HAVE_OPENSSL_EVP_CIPHER_CTX_NEW","2017-02-01","Autor",1
"HAVE_OPENSSL_EVP_CIPHER_CTX_NEW","2020-12-01","Colaborador",1
"HAVE_OPENSSL_EVP_KDF_CTX_NEW_ID","2018-10-01","Autor",1
"HAVE_OPENSSL_RAND_PRIV_BYTES","2018-07-01","Colaborador",1
"HAVE_PAM_PAM_APPL_H","2005-08-01","Autor",1
"HAVE_PAM_PAM_APPL_H","2005-12-01","Autor",1
"HAVE_POLL","2005-07-01","Colaborador",1
"HAVE_POLL","2005-10-01","Colaborador",1
"HAVE_POLL","2008-10-01","Colaborador",1
"HAVE_POLL","2009-06-01","Colaborador",1
"HAVE_PTHREAD","2010-09-01","Autor",1
"HAVE_PTHREAD","2010-09-01","Colaborador",1
"HAVE_PTHREADS","2010-08-01","Colaborador",1
"HAVE_PTHREADS","2010-09-01","Colaborador",1
"HAVE_PTY_H","2005-08-01","Colaborador",1
"HAVE_PTY_H","2014-02-01","Autor",1
"HAVE_PTY_H","2014-02-01","Colaborador",1
"HAVE_PTY_H","2018-11-01","Autor",1
"HAVE_PTY_H","2018-11-01","Colaborador",1
"HAVE_PWD_H","2005-08-01","Autor",1
"HAVE_PWD_H","2005-12-01","Autor",1
"HAVE_REGCOMP","2009-07-01","Colaborador",1
"HAVE_REGCOMP","2011-02-01","Colaborador",1
"HAVE_RT","2011-05-01","Colaborador",1
"HAVE_SECURITY_PAM_APPL_H","2005-08-01","Autor",1
